Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
30perc_2repeat	0.05	0.305	0.6659	0.0471	0.0067	0.0175	0.0197	0.0186	0.6726	0.6119	0.0209	0.003	0.5899	0.0055	0.0	0.4685	0.008	0.0
50perc_2repeat	0.05	0.2995	0.6457	0.0832	0.0118	0.1036	0.0902	0.0964	0.6729	0.5578	0.015	0.0021	0.5669	0.0053	0.0	0.4973	0.0054	0.0
15perc_5repeat	0.2	0.3096	0.6732	0.0032	0.0005	0.0	0.0	0.0	0.6731	0.6305	0.011	0.0016	0.6221	0.0023	0.0	0.4738	0.0036	0.0
30perc_10repeat	0.05	0.2977	0.6554	0.0712	0.0101	0.0251	0.0565	0.0348	0.6731	0.576	0.0144	0.002	0.5641	0.0045	0.0	0.4702	0.0059	0.0
05perc_5repeat	0.05	0.3268	0.6454	0.0856	0.0121	0.0412	0.0914	0.0568	0.6731	0.6541	0.0285	0.004	0.6345	0.0096	0.0	0.492	0.0128	0.0
05perc_10repeat	0.05	0.319	0.6668	0.0432	0.0061	0.0321	0.0192	0.0241	0.6729	0.6616	0.0257	0.0036	0.6571	0.0076	0.0	0.4938	0.0116	0.0
15perc_10repeat	0.1	0.3103	0.6728	0.002	0.0003	0.001	0.0	0.0	0.6728	0.6286	0.014	0.002	0.6227	0.0037	0.0	0.4759	0.005	0.0
30perc_10repeat	0.1	0.293	0.6736	0.0034	0.0005	0.011	0.0061	0.0079	0.6734	0.5792	0.0093	0.0013	0.57	0.0026	0.0	0.4725	0.0032	0.0
05perc_10repeat	0.2	0.3139	0.6733	0.0026	0.0004	0.0	0.0	0.0	0.6734	0.6571	0.01	0.0014	0.6503	0.0025	0.0	0.4859	0.0035	0.0
15perc_5repeat	0.05	0.3224	0.6452	0.0853	0.0121	0.0388	0.0908	0.0543	0.673	0.6312	0.022	0.0031	0.6067	0.0071	0.0	0.4697	0.0109	0.0
