Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_5repeat	0.25	0.2855	0.5018	0.0359	0.0025	0.4895	0.7742	0.5997	0.4973	0.5099	0.0177	0.0013	0.5361	0.002	0.0	0.5092	0.0022	0.0
30perc_2repeat	0.25	0.3087	0.5106	0.0417	0.003	0.4991	0.7465	0.5982	0.5094	0.5146	0.0241	0.0017	0.569	0.0032	0.0	0.5278	0.0032	0.0
80perc_5repeat	0.2	0.3507	0.4831	0.0199	0.0014	0.4768	0.961	0.6374	0.4781	0.4928	0.0205	0.0015	0.5452	0.0026	0.0	0.5613	0.003	0.0
100perc_2repeat	0.2	0.4099	0.4787	0.0115	0.0008	0.4744	0.9829	0.64	0.4775	0.4923	0.0136	0.001	0.6083	0.0034	0.0	0.6242	0.0038	0.0
05_perc_10repeat	0.25	0.3358	0.5166	0.0449	0.0032	0.5054	0.7922	0.6171	0.5146	0.5224	0.0306	0.0022	0.622	0.0038	0.0	0.5693	0.0041	0.0
05_perc_2repeat	0.3	0.3208	0.53	0.0495	0.0035	0.5178	0.7719	0.6198	0.5327	0.5253	0.0295	0.0021	0.6277	0.0032	0.0	0.5689	0.0036	0.0
40perc_2repeat	0.25	0.3036	0.5066	0.0388	0.0027	0.4949	0.7966	0.6105	0.5038	0.5112	0.0227	0.0016	0.5568	0.0029	0.0	0.5267	0.0029	0.0
100perc_10repeat	0.2	0.4187	0.4838	0.0226	0.0016	0.4777	0.9547	0.6368	0.4785	0.4811	0.0335	0.0024	0.5926	0.0042	0.0	0.6329	0.0047	0.0
90perc_10repeat	0.2	0.3882	0.4834	0.0227	0.0016	0.4774	0.957	0.6371	0.4778	0.4851	0.0265	0.0019	0.5555	0.0031	0.0	0.5916	0.0036	0.0
50perc_2repeat	0.25	0.3066	0.5005	0.0398	0.0028	0.4911	0.8422	0.6204	0.4806	0.506	0.0217	0.0015	0.5493	0.0027	0.0	0.5309	0.0025	0.0
15perc_10repeat	0.25	0.3149	0.5141	0.0435	0.0031	0.5041	0.7443	0.6011	0.5173	0.5178	0.0253	0.0018	0.5826	0.003	0.0	0.5365	0.0034	0.0
15perc_2repeat	0.3	0.3054	0.5303	0.0487	0.0034	0.5163	0.7477	0.6108	0.5329	0.523	0.0273	0.0019	0.6018	0.0029	0.0	0.5462	0.0032	0.0
60perc_2repeat	0.25	0.306	0.4967	0.0357	0.0025	0.4873	0.8835	0.6281	0.4815	0.5045	0.0199	0.0014	0.547	0.0023	0.0	0.5337	0.0024	0.0
30perc_2repeat	0.3	0.2926	0.5221	0.046	0.0033	0.5103	0.7467	0.6063	0.5296	0.517	0.0232	0.0016	0.5703	0.0026	0.0	0.5258	0.0027	0.0
