80perc_10repeat	0.05	0.402	0.4952	0.0271	0.0019	0.402	0.6012	0.4818	0.4787	0.4859	0.04	0.0028	0.501	0.0098	0.0	0.5476	0.0089	0.0
30perc_5repeat	0.05	0.2931	0.5052	0.0261	0.0018	0.2931	0.3555	0.3213	0.5212	0.5202	0.0598	0.0042	0.5426	0.0104	0.0	0.4702	0.0115	0.0
40perc_5repeat	0.05	0.3356	0.499	0.0271	0.0019	0.3356	0.4851	0.3967	0.5006	0.507	0.0436	0.0031	0.5147	0.0087	0.0	0.4931	0.0099	0.0
70perc_10repeat	0.05	0.44	0.4967	0.0267	0.0019	0.44	0.5786	0.4999	0.4817	0.493	0.0328	0.0023	0.4977	0.007	0.0	0.5154	0.0069	0.0
15perc_10repeat	0.05	0.3047	0.5011	0.0275	0.0019	0.3047	0.4199	0.3532	0.5195	0.5222	0.0702	0.005	0.566	0.0142	0.0	0.5153	0.0145	0.0
60perc_10repeat	0.05	0.4339	0.4966	0.0274	0.0019	0.4339	0.5426	0.4822	0.4808	0.498	0.0265	0.0019	0.5018	0.0064	0.0	0.509	0.0067	0.0
30perc_10repeat	0.05	0.3143	0.5022	0.0273	0.0019	0.3143	0.3961	0.3505	0.5212	0.512	0.0429	0.003	0.5209	0.0091	0.0	0.4802	0.0088	0.0
50perc_2repeat	0.1	0.3759	0.5018	0.0305	0.0022	0.3759	0.4301	0.4012	0.5162	0.509	0.0391	0.0028	0.5521	0.0056	0.0	0.5312	0.0061	0.0
50perc_5repeat	0.1	0.4	0.5019	0.0311	0.0022	0.4	0.4679	0.4313	0.5166	0.503	0.0255	0.0018	0.5175	0.0041	0.0	0.511	0.0045	0.0
50perc_10repeat	0.1	0.4497	0.5041	0.0297	0.0021	0.4497	0.4277	0.4384	0.5169	0.5044	0.0166	0.0012	0.5123	0.0032	0.0	0.5071	0.003	0.0
5perc_10repeat	0.05	0.3248	0.502	0.0267	0.0019	0.3248	0.4068	0.3612	0.5187	0.5281	0.0815	0.0058	0.5654	0.0185	0.0	0.4984	0.0199	0.0
50perc_2repeat	0.05	0.3612	0.499	0.0276	0.002	0.3612	0.4671	0.4074	0.5037	0.5105	0.0529	0.0037	0.5276	0.0106	0.0	0.5169	0.0101	0.0
30perc_2repeat	0.1	0.3307	0.5071	0.0281	0.002	0.3307	0.3166	0.3235	0.5202	0.5173	0.0451	0.0032	0.5656	0.007	0.0	0.5197	0.0071	0.0
5perc_2repeat	0.1	0.3573	0.5046	0.0287	0.002	0.3573	0.369	0.363	0.5197	0.5265	0.0553	0.0039	0.5935	0.0091	0.0	0.549	0.0096	0.0
40perc_2repeat	0.1	0.3805	0.4994	0.03	0.0021	0.3805	0.4798	0.4244	0.5143	0.512	0.0419	0.003	0.5427	0.0062	0.0	0.5286	0.0068	0.0
40perc_5repeat	0.1	0.3656	0.5036	0.0308	0.0022	0.3656	0.4111	0.387	0.5169	0.5105	0.0328	0.0023	0.5209	0.005	0.0	0.5024	0.005	0.0
60perc_2repeat	0.05	0.3346	0.5053	0.0256	0.0018	0.3346	0.3677	0.3504	0.5206	0.5144	0.0429	0.003	0.5311	0.0093	0.0	0.4889	0.0101	0.0
5perc_2repeat	0.05	0.3399	0.4993	0.0275	0.0019	0.3399	0.4438	0.3849	0.5098	0.5123	0.0787	0.0056	0.552	0.0166	0.0	0.5229	0.0178	0.0
5perc_10repeat	0.1	0.3675	0.5047	0.0268	0.0019	0.3675	0.3389	0.3526	0.5197	0.5355	0.0572	0.004	0.6127	0.0091	0.0	0.5511	0.0093	0.0
60perc_5repeat	0.05	0.424	0.4978	0.0269	0.0019	0.424	0.5111	0.4635	0.4848	0.4996	0.0308	0.0022	0.5009	0.0078	0.0	0.5073	0.0072	0.0
90perc_10repeat	0.05	0.4008	0.4953	0.0259	0.0018	0.4008	0.6132	0.4848	0.4788	0.4799	0.052	0.0037	0.5145	0.0107	0.0	0.5544	0.0122	0.0
40perc_10repeat	0.05	0.3245	0.5005	0.0277	0.002	0.3245	0.4425	0.3744	0.5158	0.5086	0.0393	0.0028	0.5089	0.0084	0.0	0.4967	0.0073	0.0
15perc_5repeat	0.05	0.3231	0.4994	0.0271	0.0019	0.3231	0.4491	0.3758	0.5161	0.5235	0.0678	0.0048	0.5368	0.015	0.0	0.5027	0.0164	0.0
5perc_5repeat	0.05	0.3319	0.5011	0.0266	0.0019	0.3319	0.4144	0.3686	0.5178	0.5273	0.0939	0.0066	0.562	0.0184	0.0	0.5107	0.0188	0.0
100perc_10repeat	0.05	0.4253	0.4956	0.0272	0.0019	0.4253	0.5947	0.4959	0.4805	0.4751	0.0695	0.0049	0.5925	0.0195	0.0	0.6482	0.0186	0.0
50perc_5repeat	0.05	0.3558	0.5013	0.0266	0.0019	0.3558	0.431	0.3898	0.5176	0.5058	0.0362	0.0026	0.5166	0.0084	0.0	0.4974	0.0079	0.0
50perc_10repeat	0.05	0.3824	0.5027	0.0278	0.002	0.3824	0.4121	0.3967	0.5206	0.5052	0.0262	0.0019	0.5025	0.006	0.0	0.4896	0.0064	0.0
40perc_2repeat	0.05	0.3331	0.5052	0.0276	0.0019	0.3331	0.376	0.3533	0.5219	0.5141	0.0576	0.0041	0.5432	0.0113	0.0	0.4983	0.0113	0.0
5perc_2repeat	0.2	0.4686	0.5131	0.0326	0.0023	0.4686	0.3051	0.3696	0.5215	0.5245	0.0384	0.0027	0.6242	0.0049	0.0	0.5745	0.0051	0.0
15perc_2repeat	0.2	0.4259	0.5155	0.0321	0.0023	0.4259	0.2517	0.3164	0.5211	0.5255	0.0347	0.0025	0.6037	0.004	0.0	0.5397	0.0045	0.0
30perc_2repeat	0.2	0.3945	0.5136	0.0342	0.0024	0.3945	0.316	0.3509	0.5209	0.5156	0.0305	0.0022	0.567	0.0037	0.0	0.5255	0.0039	0.0
60perc_2repeat	0.1	0.4251	0.5027	0.0302	0.0021	0.4251	0.4134	0.4192	0.5178	0.5087	0.0306	0.0022	0.5417	0.0062	0.0	0.5291	0.0053	0.0
5perc_5repeat	0.2	0.415	0.5163	0.034	0.0024	0.415	0.2626	0.3217	0.5202	0.527	0.0395	0.0028	0.6254	0.0047	0.0	0.555	0.0053	0.0
15perc_5repeat	0.2	0.4045	0.5123	0.0351	0.0025	0.4045	0.3363	0.3673	0.5204	0.5194	0.0346	0.0024	0.5856	0.0043	0.0	0.536	0.0044	0.0
30perc_5repeat	0.2	0.4167	0.5183	0.0346	0.0024	0.4167	0.2691	0.3271	0.5237	0.5133	0.0233	0.0016	0.5508	0.0032	0.0	0.5135	0.003	0.0
70perc_2repeat	0.1	0.4319	0.4992	0.0315	0.0022	0.4319	0.5157	0.4701	0.4854	0.5026	0.0292	0.0021	0.5495	0.0053	0.0	0.5503	0.006	0.0
100perc_2repeat	0.1	0.5052	0.5013	0.031	0.0022	0.5052	0.5699	0.5356	0.4851	0.4901	0.0197	0.0014	0.604	0.0077	0.0	0.6158	0.0081	0.0
60perc_5repeat	0.1	0.4699	0.5041	0.0316	0.0022	0.4699	0.4867	0.4781	0.5133	0.4982	0.0213	0.0015	0.5259	0.0039	0.0	0.5254	0.0037	0.0
90perc_2repeat	0.1	0.4852	0.4985	0.0288	0.002	0.4852	0.5954	0.5346	0.485	0.4947	0.0237	0.0017	0.568	0.0065	0.0	0.5799	0.0068	0.0
80perc_2repeat	0.1	0.4931	0.5013	0.0321	0.0023	0.4931	0.5285	0.5102	0.4878	0.4966	0.0229	0.0016	0.5527	0.0065	0.0	0.5641	0.0058	0.0
70perc_5repeat	0.1	0.4713	0.4978	0.029	0.002	0.4713	0.5752	0.5181	0.4819	0.4937	0.0225	0.0016	0.5275	0.0041	0.0	0.5361	0.0044	0.0
90perc_5repeat	0.1	0.4659	0.4986	0.0286	0.002	0.4659	0.5935	0.522	0.4837	0.4897	0.0325	0.0023	0.5578	0.0071	0.0	0.5787	0.0069	0.0
80perc_5repeat	0.1	0.4422	0.4987	0.0295	0.0021	0.4422	0.585	0.5037	0.4843	0.4915	0.0266	0.0019	0.5311	0.005	0.0	0.5447	0.0059	0.0
100perc_5repeat	0.1	0.483	0.4998	0.0289	0.002	0.483	0.5818	0.5278	0.4832	0.4829	0.0382	0.0027	0.6003	0.009	0.0	0.6246	0.0089	0.0
5perc_10repeat	0.2	0.4475	0.5168	0.0308	0.0022	0.4475	0.2686	0.3357	0.524	0.525	0.0344	0.0024	0.625	0.0046	0.0	0.5597	0.0053	0.0
60perc_10repeat	0.1	0.4689	0.5007	0.0314	0.0022	0.4689	0.499	0.4835	0.4925	0.4981	0.0165	0.0012	0.5117	0.0033	0.0	0.5119	0.0029	0.0
70perc_10repeat	0.1	0.4675	0.4989	0.0315	0.0022	0.4675	0.5926	0.5227	0.4811	0.4949	0.0208	0.0015	0.5119	0.0038	0.0	0.5359	0.0039	0.0
15perc_10repeat	0.2	0.3996	0.5177	0.0328	0.0023	0.3996	0.249	0.3068	0.5222	0.5227	0.0307	0.0022	0.5824	0.0038	0.0	0.5273	0.0039	0.0
30perc_10repeat	0.2	0.3994	0.5157	0.0327	0.0023	0.3994	0.3078	0.3476	0.5222	0.5131	0.0196	0.0014	0.5436	0.0025	0.0	0.5113	0.0026	0.0
90perc_10repeat	0.1	0.4738	0.4967	0.0288	0.002	0.4738	0.6421	0.5452	0.4803	0.4834	0.0378	0.0027	0.5446	0.0069	0.0	0.5873	0.006	0.0
100perc_10repeat	0.1	0.4695	0.4946	0.0279	0.002	0.4695	0.6593	0.5485	0.4797	0.4803	0.0487	0.0034	0.5842	0.0102	0.0	0.629	0.0097	0.0
80perc_10repeat	0.1	0.4551	0.4996	0.0305	0.0022	0.4551	0.5984	0.517	0.4821	0.4885	0.0314	0.0022	0.5321	0.0052	0.0	0.5564	0.0052	0.0
40perc_2repeat	0.2	0.3859	0.5112	0.035	0.0025	0.3859	0.3189	0.3492	0.5181	0.5141	0.0287	0.002	0.5578	0.0036	0.0	0.5205	0.0037	0.0
40perc_5repeat	0.2	0.4202	0.5123	0.0341	0.0024	0.4202	0.3345	0.3724	0.5202	0.5096	0.0197	0.0014	0.5346	0.0028	0.0	0.5066	0.0027	0.0
50perc_2repeat	0.2	0.4314	0.5146	0.0355	0.0025	0.4314	0.3342	0.3766	0.5223	0.5099	0.0266	0.0019	0.5465	0.0032	0.0	0.519	0.003	0.0
40perc_10repeat	0.2	0.4442	0.5147	0.035	0.0025	0.4442	0.3243	0.3749	0.5231	0.5077	0.0173	0.0012	0.5242	0.0019	0.0	0.5047	0.0021	0.0
50perc_5repeat	0.2	0.4651	0.5087	0.0358	0.0025	0.4651	0.4337	0.4489	0.5161	0.5047	0.0157	0.0011	0.5203	0.0022	0.0	0.5108	0.0023	0.0
5perc_2repeat	0.25	0.5057	0.526	0.0405	0.0029	0.5057	0.274	0.3554	0.524	0.5228	0.0309	0.0022	0.6244	0.004	0.0	0.5719	0.0044	0.0
15perc_2repeat	0.25	0.4467	0.5175	0.0385	0.0027	0.4467	0.3258	0.3768	0.5211	0.5205	0.0288	0.002	0.5929	0.0038	0.0	0.5488	0.0037	0.0
30perc_2repeat	0.25	0.4356	0.5218	0.0374	0.0026	0.4356	0.2853	0.3447	0.523	0.5172	0.0275	0.0019	0.5734	0.0031	0.0	0.5301	0.0034	0.0
5perc_5repeat	0.25	0.5175	0.5258	0.0369	0.0026	0.5175	0.1957	0.284	0.5251	0.5284	0.0342	0.0024	0.6347	0.0041	0.0	0.565	0.0044	0.0
40perc_2repeat	0.25	0.4513	0.5231	0.0382	0.0027	0.4513	0.3026	0.3622	0.5245	0.5138	0.0236	0.0017	0.559	0.0028	0.0	0.5227	0.003	0.0
15perc_5repeat	0.25	0.4486	0.5264	0.0389	0.0028	0.4486	0.2206	0.2958	0.5249	0.521	0.0265	0.0019	0.5887	0.0031	0.0	0.5332	0.0035	0.0
50perc_2repeat	0.25	0.4763	0.5228	0.0439	0.0031	0.4763	0.3805	0.423	0.5257	0.5103	0.0215	0.0015	0.5494	0.0029	0.0	0.5275	0.0025	0.0
60perc_2repeat	0.2	0.4733	0.5119	0.0396	0.0028	0.4733	0.4009	0.4341	0.5166	0.5057	0.0222	0.0016	0.5443	0.003	0.0	0.5288	0.0031	0.0
60perc_2repeat	0.25	0.5325	0.5259	0.0447	0.0032	0.5325	0.3946	0.4533	0.5254	0.5051	0.0194	0.0014	0.5511	0.0021	0.0	0.5363	0.0024	0.0
30perc_5repeat	0.25	0.4368	0.5165	0.0407	0.0029	0.4368	0.3294	0.3756	0.521	0.5115	0.0245	0.0017	0.5491	0.0029	0.0	0.5186	0.0027	0.0
70perc_2repeat	0.25	0.5582	0.5311	0.0498	0.0035	0.5582	0.4557	0.5018	0.5284	0.5025	0.0157	0.0011	0.5531	0.0023	0.0	0.5478	0.0025	0.0
40perc_5repeat	0.25	0.4405	0.5156	0.0379	0.0027	0.4405	0.3664	0.4	0.5206	0.5079	0.0188	0.0013	0.5332	0.0023	0.0	0.5124	0.0022	0.0
80perc_2repeat	0.25	0.5737	0.535	0.0469	0.0033	0.5737	0.5341	0.5532	0.5334	0.499	0.0155	0.0011	0.5665	0.0024	0.0	0.5685	0.0028	0.0
50perc_5repeat	0.25	0.4643	0.5135	0.0379	0.0027	0.4643	0.4507	0.4574	0.5178	0.504	0.0173	0.0012	0.5204	0.0018	0.0	0.5132	0.0021	0.0
5perc_10repeat	0.25	0.5223	0.5237	0.0396	0.0028	0.5223	0.2648	0.3514	0.5236	0.524	0.0322	0.0023	0.619	0.0038	0.0	0.569	0.0041	0.0
60perc_5repeat	0.25	0.5164	0.5186	0.0415	0.0029	0.5164	0.4898	0.5028	0.5215	0.5008	0.0143	0.001	0.5201	0.0017	0.0	0.5198	0.0019	0.0
70perc_2repeat	0.2	0.5184	0.5164	0.0423	0.003	0.5184	0.4622	0.4887	0.5231	0.5012	0.021	0.0015	0.5483	0.0031	0.0	0.5444	0.0032	0.0
90perc_2repeat	0.2	0.5714	0.5213	0.0457	0.0032	0.5714	0.6017	0.5862	0.5096	0.4939	0.0163	0.0012	0.5842	0.0037	0.0	0.5971	0.0039	0.0
70perc_5repeat	0.25	0.5202	0.5229	0.0476	0.0034	0.5202	0.6543	0.5796	0.5137	0.4954	0.016	0.0011	0.5262	0.0019	0.0	0.5376	0.0021	0.0
80perc_5repeat	0.25	0.5412	0.5185	0.0488	0.0035	0.5412	0.7256	0.6199	0.496	0.4909	0.0164	0.0012	0.5414	0.0022	0.0	0.5667	0.0025	0.0
80perc_2repeat	0.2	0.5432	0.5192	0.0427	0.003	0.5432	0.5709	0.5567	0.5219	0.497	0.0173	0.0012	0.5607	0.0031	0.0	0.567	0.003	0.0
60perc_5repeat	0.2	0.4925	0.5122	0.0396	0.0028	0.4925	0.5278	0.5096	0.5157	0.4997	0.0158	0.0011	0.5213	0.0021	0.0	0.5214	0.0021	0.0
15perc_10repeat	0.25	0.4353	0.5256	0.0404	0.0029	0.4353	0.2304	0.3013	0.5226	0.5208	0.0255	0.0018	0.5888	0.003	0.0	0.5321	0.0037	0.0
30perc_10repeat	0.25	0.4302	0.5174	0.0387	0.0027	0.4302	0.2964	0.351	0.5225	0.5112	0.0189	0.0013	0.542	0.0024	0.0	0.509	0.0023	0.0
40perc_10repeat	0.25	0.4453	0.5215	0.0382	0.0027	0.4453	0.3069	0.3634	0.5217	0.5083	0.0137	0.001	0.527	0.0017	0.0	0.502	0.0017	0.0
50perc_10repeat	0.2	0.4751	0.509	0.0363	0.0026	0.4751	0.4272	0.4499	0.5173	0.502	0.0135	0.001	0.5108	0.0018	0.0	0.5055	0.0016	0.0
100perc_2repeat	0.2	0.5494	0.5153	0.0385	0.0027	0.5494	0.7049	0.6175	0.4988	0.4892	0.014	0.001	0.6161	0.0039	0.0	0.6348	0.0038	0.0
70perc_5repeat	0.2	0.5148	0.5114	0.0428	0.003	0.5148	0.6293	0.5663	0.4941	0.4956	0.0172	0.0012	0.5275	0.0023	0.0	0.5387	0.0024	0.0
80perc_5repeat	0.2	0.5224	0.5129	0.0445	0.0031	0.5224	0.6902	0.5947	0.491	0.4913	0.0174	0.0012	0.5402	0.0029	0.0	0.5642	0.0026	0.0
90perc_5repeat	0.2	0.5343	0.5129	0.043	0.003	0.5343	0.6825	0.5993	0.4898	0.4865	0.0214	0.0015	0.5666	0.0037	0.0	0.592	0.0036	0.0
50perc_10repeat	0.25	0.5006	0.5117	0.0368	0.0026	0.5006	0.4296	0.4624	0.5173	0.5021	0.0121	0.0009	0.5108	0.0014	0.0	0.5061	0.0015	0.0
60perc_10repeat	0.25	0.5033	0.5101	0.0383	0.0027	0.5033	0.5927	0.5444	0.5095	0.4976	0.0106	0.0008	0.5099	0.0014	0.0	0.5148	0.0015	0.0
100perc_5repeat	0.2	0.5284	0.5076	0.0395	0.0028	0.5284	0.7134	0.6071	0.4876	0.4802	0.0277	0.002	0.5929	0.0046	0.0	0.6325	0.0045	0.0
80perc_10repeat	0.25	0.5247	0.5113	0.0471	0.0033	0.5247	0.7925	0.6314	0.4889	0.4857	0.0175	0.0012	0.5289	0.0022	0.0	0.5636	0.0022	0.0
70perc_10repeat	0.25	0.5139	0.5141	0.0432	0.0031	0.5139	0.6961	0.5913	0.4945	0.4929	0.0147	0.001	0.5173	0.0017	0.0	0.5361	0.002	0.0
60perc_10repeat	0.2	0.4924	0.5022	0.0363	0.0026	0.4924	0.6196	0.5487	0.4886	0.4969	0.013	0.0009	0.5089	0.0017	0.0	0.517	0.0017	0.0
70perc_10repeat	0.2	0.4984	0.5096	0.0393	0.0028	0.4984	0.6991	0.5819	0.494	0.4917	0.0151	0.0011	0.5169	0.0019	0.0	0.5361	0.0022	0.0
80perc_10repeat	0.2	0.5106	0.5093	0.0421	0.003	0.5106	0.7062	0.5927	0.4871	0.4912	0.0209	0.0015	0.5377	0.003	0.0	0.5665	0.0028	0.0
90perc_10repeat	0.2	0.5032	0.4992	0.0333	0.0024	0.5032	0.7545	0.6037	0.4856	0.4796	0.0264	0.0019	0.5507	0.0038	0.0	0.5975	0.0036	0.0
90perc_2repeat	0.25	0.576	0.54	0.0514	0.0036	0.576	0.654	0.6125	0.5299	0.4948	0.0133	0.0009	0.5823	0.0025	0.0	0.5939	0.0028	0.0
90perc_5repeat	0.25	0.549	0.52	0.0491	0.0035	0.549	0.7159	0.6215	0.496	0.4876	0.0184	0.0013	0.5694	0.0028	0.0	0.5941	0.003	0.0
100perc_10repeat	0.2	0.5421	0.5075	0.0367	0.0026	0.5421	0.6581	0.5945	0.4879	0.4793	0.0342	0.0024	0.5981	0.0052	0.0	0.6361	0.0044	0.0
100perc_2repeat	0.25	0.5566	0.5364	0.0525	0.0037	0.5566	0.7322	0.6324	0.5083	0.4912	0.011	0.0008	0.6093	0.0032	0.0	0.6274	0.0033	0.0
90perc_10repeat	0.25	0.5332	0.5136	0.0485	0.0034	0.5332	0.7548	0.6249	0.4888	0.4826	0.0219	0.0016	0.5559	0.0031	0.0	0.5947	0.0031	0.0
100perc_5repeat	0.25	0.5418	0.5118	0.0448	0.0032	0.5418	0.7598	0.6325	0.4914	0.4795	0.0234	0.0017	0.5953	0.0038	0.0	0.6422	0.0041	0.0
5perc_2repeat	0.3	0.5519	0.5345	0.044	0.0031	0.5519	0.2548	0.3486	0.531	0.5254	0.0292	0.0021	0.6235	0.0035	0.0	0.5723	0.0035	0.0
15perc_2repeat	0.3	0.5223	0.5326	0.0424	0.003	0.5223	0.2452	0.3337	0.5275	0.5229	0.0274	0.0019	0.6066	0.0032	0.0	0.5513	0.0033	0.0
5perc_5repeat	0.3	0.5614	0.5326	0.0447	0.0032	0.5614	0.2656	0.3606	0.5273	0.5252	0.0265	0.0019	0.6194	0.0035	0.0	0.5674	0.0035	0.0
40perc_2repeat	0.3	0.4737	0.531	0.0469	0.0033	0.4737	0.3503	0.4027	0.5251	0.5094	0.0235	0.0017	0.5563	0.0025	0.0	0.5278	0.0026	0.0
50perc_2repeat	0.3	0.5014	0.5261	0.0474	0.0033	0.5014	0.3908	0.4393	0.523	0.5081	0.019	0.0013	0.5477	0.0025	0.0	0.5276	0.0024	0.0
15perc_5repeat	0.3	0.4888	0.5319	0.0461	0.0033	0.4888	0.288	0.3625	0.5235	0.5201	0.0237	0.0017	0.5856	0.0031	0.0	0.5421	0.0029	0.0
30perc_5repeat	0.3	0.4346	0.5284	0.0418	0.003	0.4346	0.2634	0.328	0.5245	0.5148	0.0189	0.0013	0.5536	0.0022	0.0	0.513	0.0023	0.0
100perc_10repeat	0.25	0.5244	0.5067	0.0436	0.0031	0.5244	0.8024	0.6343	0.4882	0.4771	0.0284	0.002	0.5879	0.0042	0.0	0.6426	0.0039	0.0
70perc_2repeat	0.3	0.5968	0.5458	0.0521	0.0037	0.5968	0.4446	0.5096	0.5402	0.5017	0.0153	0.0011	0.555	0.002	0.0	0.5497	0.0019	0.0
40perc_5repeat	0.3	0.4849	0.5244	0.0418	0.003	0.4849	0.3199	0.3855	0.5239	0.5084	0.0171	0.0012	0.5347	0.0018	0.0	0.5125	0.0018	0.0
80perc_2repeat	0.3	0.5823	0.5555	0.0563	0.004	0.5823	0.6093	0.5955	0.548	0.498	0.0122	0.0009	0.5623	0.0021	0.0	0.5676	0.002	0.0
50perc_5repeat	0.3	0.504	0.5272	0.0422	0.003	0.504	0.386	0.4372	0.5245	0.5058	0.0135	0.001	0.5258	0.0016	0.0	0.5111	0.0016	0.0
5perc_2repeat	0.35	0.5927	0.5397	0.0464	0.0033	0.5927	0.2294	0.3308	0.5307	0.5237	0.0268	0.0019	0.6259	0.0029	0.0	0.5724	0.0031	0.0
5perc_10repeat	0.3	0.5495	0.538	0.0438	0.0031	0.5495	0.2152	0.3093	0.5301	0.5258	0.0251	0.0018	0.6202	0.003	0.0	0.5628	0.0035	0.0
15perc_2repeat	0.35	0.5245	0.5353	0.0518	0.0037	0.5245	0.2724	0.3586	0.529	0.5218	0.0269	0.0019	0.6014	0.0028	0.0	0.5484	0.0034	0.0
80perc_5repeat	0.3	0.5411	0.5321	0.0527	0.0037	0.5411	0.7387	0.6247	0.5134	0.4909	0.0142	0.001	0.5407	0.002	0.0	0.5628	0.0021	0.0
15perc_10repeat	0.3	0.4951	0.533	0.0455	0.0032	0.4951	0.2631	0.3436	0.5274	0.521	0.0247	0.0017	0.5885	0.0028	0.0	0.5388	0.0029	0.0
30perc_10repeat	0.3	0.4542	0.5287	0.0404	0.0029	0.4542	0.2592	0.33	0.5243	0.5125	0.0162	0.0011	0.5432	0.0019	0.0	0.5102	0.002	0.0
40perc_10repeat	0.3	0.484	0.5256	0.0383	0.0027	0.484	0.2997	0.3702	0.5265	0.5082	0.0125	0.0009	0.5252	0.0014	0.0	0.5035	0.0014	0.0
50perc_10repeat	0.3	0.5066	0.5145	0.0395	0.0028	0.5066	0.4414	0.4718	0.5155	0.5015	0.011	0.0008	0.5118	0.0012	0.0	0.5068	0.0012	0.0
60perc_10repeat	0.3	0.512	0.5167	0.044	0.0031	0.512	0.6317	0.5656	0.5094	0.4971	0.0105	0.0007	0.5098	0.0012	0.0	0.5178	0.0012	0.0
80perc_10repeat	0.3	0.5315	0.5227	0.0522	0.0037	0.5315	0.7459	0.6207	0.4984	0.4897	0.016	0.0011	0.532	0.0021	0.0	0.5585	0.002	0.0
100perc_10repeat	0.3	0.5431	0.5204	0.0508	0.0036	0.5431	0.7751	0.6387	0.4967	0.4789	0.0254	0.0018	0.5953	0.0034	0.0	0.6407	0.0034	0.0
5perc_10repeat	0.35	0.611	0.5349	0.041	0.0029	0.611	0.1876	0.2871	0.5324	0.528	0.0249	0.0018	0.628	0.003	0.0	0.5675	0.0029	0.0
30perc_2repeat	0.3	0.4653	0.5289	0.0404	0.0029	0.4653	0.2613	0.3346	0.5255	0.5172	0.022	0.0016	0.5736	0.0027	0.0	0.5279	0.0027	0.0
60perc_2repeat	0.3	0.5506	0.534	0.0459	0.0032	0.5506	0.4154	0.4735	0.5294	0.5042	0.0183	0.0013	0.5463	0.0021	0.0	0.5351	0.0021	0.0
100perc_2repeat	0.3	0.5563	0.5484	0.0544	0.0038	0.5563	0.7555	0.6407	0.5298	0.4919	0.0103	0.0007	0.6112	0.0027	0.0	0.6293	0.0027	0.0
90perc_2repeat	0.3	0.5757	0.5523	0.0576	0.0041	0.5757	0.6933	0.629	0.5456	0.4937	0.0122	0.0009	0.5836	0.0022	0.0	0.5974	0.0023	0.0
30perc_2repeat	0.35	0.4887	0.5386	0.0486	0.0034	0.4887	0.2853	0.3603	0.5279	0.5164	0.0221	0.0016	0.5698	0.0023	0.0	0.531	0.0025	0.0
