Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
5perc_10repeat	0.25	0.1773	0.8221	0.0104	0.0007	0.0	0.0	0.0	0.8211	0.8217	0.0309	0.0022	0.8644	0.0025	0.0	0.2883	0.0074	0.0
15perc_10repeat	0.25	0.1789	0.8206	0.0094	0.0007	0.0	0.0	0.0	0.8211	0.8264	0.0278	0.002	0.867	0.0026	0.0	0.2676	0.0075	0.0
30perc_10repeat	0.25	0.1778	0.8216	0.01	0.0007	0.0	0.0	0.0	0.8211	0.8234	0.0297	0.0021	0.8613	0.0026	0.0	0.2841	0.0078	0.0
40perc_10repeat	0.25	0.1771	0.8223	0.0092	0.0006	0.0	0.0	0.0	0.8223	0.8213	0.0273	0.0019	0.8608	0.0024	0.0	0.2915	0.0079	0.0
70perc_2repeat	0.2	0.1775	0.8219	0.0084	0.0006	0.0	0.0	0.0	0.8211	0.8223	0.0335	0.0024	0.8622	0.0028	0.0	0.2837	0.009	0.0
60perc_5repeat	0.2	0.1775	0.8219	0.0081	0.0006	0.0	0.0	0.0	0.8211	0.8223	0.0324	0.0023	0.86	0.0031	0.0	0.2883	0.0096	0.0
50perc_10repeat	0.25	0.1778	0.8217	0.009	0.0006	0.0	0.0	0.0	0.8211	0.8231	0.0267	0.0019	0.8651	0.0024	0.0	0.2756	0.0076	0.0
70perc_10repeat	0.2	0.1769	0.8225	0.0086	0.0006	0.0	0.0	0.0	0.8234	0.82	0.0345	0.0024	0.8588	0.0032	0.0	0.278	0.0091	0.0
80perc_5repeat	0.2	0.1771	0.8223	0.0086	0.0006	0.0	0.0	0.0	0.8211	0.8208	0.0342	0.0024	0.857	0.0031	0.0	0.2776	0.0091	0.0
60perc_2repeat	0.25	0.178	0.8214	0.009	0.0006	0.0	0.0	0.0	0.8211	0.8237	0.0269	0.0019	0.8631	0.0025	0.0	0.2647	0.007	0.0
80perc_10repeat	0.2	0.1772	0.8222	0.0076	0.0005	0.0	0.0	0.0	0.8211	0.8214	0.0303	0.0021	0.8599	0.0031	0.0	0.2897	0.0095	0.0
60perc_5repeat	0.25	0.1771	0.8224	0.009	0.0006	0.0	0.0	0.0	0.8235	0.821	0.0267	0.0019	0.8619	0.0025	0.0	0.2785	0.0079	0.0
70perc_2repeat	0.25	0.1768	0.8226	0.009	0.0006	0.0	0.0	0.0	0.8235	0.8203	0.0267	0.0019	0.8602	0.0026	0.0	0.2769	0.0067	0.0
90perc_2repeat	0.25	0.1776	0.8218	0.0095	0.0007	0.0	0.0	0.0	0.8211	0.8226	0.0283	0.002	0.8611	0.0025	0.0	0.2893	0.0073	0.0
60perc_10repeat	0.25	0.1767	0.8227	0.0089	0.0006	0.0	0.0	0.0	0.8235	0.8199	0.0266	0.0019	0.863	0.0023	0.0	0.2722	0.0073	0.0
80perc_5repeat	0.25	0.1776	0.8218	0.0105	0.0007	0.0	0.0	0.0	0.8235	0.8226	0.0312	0.0022	0.8632	0.0028	0.0	0.2868	0.0077	0.0
80perc_10repeat	0.25	0.1777	0.8217	0.0085	0.0006	0.0	0.0	0.0	0.8211	0.823	0.0254	0.0018	0.8635	0.0026	0.0	0.2826	0.0077	0.0
