down0.75_original	0.4	0.5313	0.0208	0.0015	0.5704	0.2641	0.361	0.5333	0.5258	0.0243	0.0017	0.6431	0.0028	0.0064	0.4103	0.003	0.0082
down0.75_original	0.4	0.5318	0.0185	0.0013	0.5487	0.237	0.331	0.534	0.5273	0.0255	0.0018	0.6396	0.0026	0.0076	0.4207	0.003	0.0068
down0.75_original	0.4	0.531	0.0187	0.0013	0.5581	0.2127	0.308	0.5318	0.5299	0.0258	0.0018	0.6443	0.0026	0.0071	0.4195	0.0032	0.008
down0.75_original	0.4	0.5317	0.02	0.0014	0.565	0.2365	0.3334	0.5335	0.5275	0.0251	0.0018	0.6423	0.0029	0.0053	0.4155	0.0031	0.0072
down0.75_original	0.4	0.5327	0.0203	0.0014	0.5761	0.252	0.3506	0.5334	0.5278	0.025	0.0018	0.6404	0.0028	0.0065	0.4131	0.0029	0.0077
down0.75_original	0.4	0.5338	0.0185	0.0013	0.5674	0.2105	0.3071	0.535	0.5295	0.0238	0.0017	0.6454	0.0026	0.0074	0.4189	0.003	0.0062
down0.75_original	0.4	0.5306	0.0184	0.0013	0.5443	0.2099	0.303	0.5313	0.5314	0.0244	0.0017	0.6405	0.003	0.0064	0.4231	0.0031	0.0072
down0.75_original	0.4	0.5335	0.0171	0.0012	0.5706	0.2128	0.31	0.5329	0.5291	0.0232	0.0016	0.644	0.0023	0.0079	0.4174	0.0029	0.0072
down0.75_original	0.4	0.5345	0.02	0.0014	0.5876	0.2336	0.3342	0.5359	0.5275	0.0253	0.0018	0.6417	0.0026	0.0066	0.4148	0.0029	0.0073
down0.75_original	0.4	0.5335	0.0168	0.0012	0.5712	0.2205	0.3182	0.5341	0.5279	0.0238	0.0017	0.6382	0.0027	0.0068	0.4235	0.003	0.0066
down0.75_original	0.4	0.5332	0.0177	0.0013	0.5748	0.21	0.3076	0.5359	0.5297	0.0231	0.0016	0.6455	0.0026	0.0059	0.4186	0.0028	0.0066
down0.75_original	0.4	0.5321	0.0205	0.0015	0.5798	0.2475	0.3469	0.5348	0.5265	0.0244	0.0017	0.6407	0.0028	0.0071	0.4141	0.0029	0.0079
down0.75_original	0.4	0.53	0.0189	0.0013	0.5579	0.2614	0.356	0.5329	0.5258	0.0266	0.0019	0.6387	0.0028	0.0069	0.4159	0.0031	0.0072
down0.75_original	0.4	0.531	0.0218	0.0015	0.5612	0.2344	0.3307	0.5343	0.5281	0.0266	0.0019	0.6413	0.0029	0.0047	0.4197	0.003	0.0063
down0.75_original	0.4	0.5315	0.0183	0.0013	0.5671	0.2233	0.3204	0.5328	0.5291	0.025	0.0018	0.6456	0.0027	0.007	0.4156	0.0029	0.0072
down0.75_original	0.4	0.5317	0.0192	0.0014	0.5542	0.2282	0.3233	0.5334	0.5282	0.025	0.0018	0.6422	0.0027	0.0059	0.4182	0.0031	0.0064
