90perc_5repeat	0.7	0.169	0.7466	0.0092	0.0029	0.6476	0.4908	0.5584	0.674	0.0106	0.0033	0.7472	0.009	0.0028	0.7332	0.0109	0.0035	0.0	0.0	0.0	0.2293	0.1702
60perc_2repeat	0.7	0.1683	0.7497	0.0076	0.0024	0.6543	0.4961	0.5643	0.6734	0.0056	0.0018	0.7505	0.0074	0.0024	0.7365	0.0095	0.003	0.0	0.0	0.0	0.2011	0.1693
60perc_5repeat	0.7	0.1689	0.7513	0.0044	0.0014	0.6527	0.4989	0.5655	0.6756	0.0074	0.0023	0.7525	0.0038	0.0012	0.7397	0.0106	0.0034	0.0	0.0	0.0	0.2021	0.1701
40perc_10repeat	0.7	0.1667	0.7521	0.0093	0.0029	0.655	0.4986	0.5662	0.6757	0.0131	0.0041	0.752	0.0099	0.0031	0.7436	0.0097	0.0031	0.0	0.0	0.0	0.216	0.1684
15perc_10repeat	0.8	0.1689	0.7483	0.0071	0.0022	0.6593	0.4612	0.5427	0.6764	0.0098	0.0031	0.7484	0.0067	0.0021	0.7417	0.0092	0.0029	0.0	0.0	0.0	0.2527	0.1691
30perc_2repeat	0.8	0.1702	0.7514	0.0091	0.0029	0.6567	0.4779	0.5532	0.6775	0.0119	0.0038	0.7514	0.0087	0.0028	0.7432	0.0096	0.003	0.0	0.0	0.0	0.2626	0.1703
15perc_5repeat	0.8	0.1697	0.7458	0.0132	0.0042	0.6543	0.4683	0.5459	0.6738	0.0149	0.0047	0.7463	0.0132	0.0042	0.7404	0.013	0.0041	0.0	0.0	0.0	0.2285	0.1699
60perc_10repeat	0.8	0.1719	0.7417	0.0096	0.003	0.6532	0.4612	0.5407	0.6704	0.0121	0.0038	0.7419	0.0095	0.003	0.7364	0.014	0.0044	0.0	0.0	0.0	0.2173	0.1721
5perc_10repeat	0.8	0.1693	0.7474	0.0122	0.0039	0.6524	0.4576	0.5379	0.6793	0.0122	0.0039	0.7473	0.0121	0.0038	0.7382	0.0145	0.0046	0.0	0.0	0.0	0.2282	0.1694
5perc_5repeat	0.8	0.1733	0.7416	0.0108	0.0034	0.6534	0.4649	0.5432	0.6693	0.0091	0.0029	0.7414	0.011	0.0035	0.7349	0.0094	0.003	0.0	0.0	0.0	0.2183	0.1734
90perc_10repeat	0.8	0.1694	0.746	0.0093	0.0029	0.6597	0.4729	0.5509	0.6711	0.0103	0.0032	0.7459	0.0093	0.0029	0.7366	0.0097	0.0031	0.0	0.0	0.0	0.1907	0.1696
50perc_2repeat	0.8	0.1696	0.7482	0.0061	0.0019	0.6596	0.478	0.5543	0.6729	0.0085	0.0027	0.7478	0.006	0.0019	0.7388	0.0081	0.0026	0.0	0.0	0.0	0.2299	0.1697
40perc_10repeat	0.8	0.1708	0.7444	0.0095	0.003	0.657	0.4646	0.5443	0.6713	0.0117	0.0037	0.7444	0.0097	0.0031	0.7381	0.0055	0.0018	0.0	0.0	0.0	0.2034	0.171
40perc_5repeat	0.8	0.1704	0.7459	0.0097	0.0031	0.6666	0.4758	0.5553	0.6671	0.0127	0.004	0.7461	0.0101	0.0032	0.7391	0.0094	0.003	0.0	0.0	0.0	0.1911	0.1705
15perc_2repeat	0.8	0.1699	0.7464	0.0108	0.0034	0.6518	0.4605	0.5397	0.677	0.0133	0.0042	0.7459	0.0108	0.0034	0.7371	0.0111	0.0035	0.0	0.0	0.0	0.2152	0.1702
100perc_10repeat	0.8	0.1717	0.7454	0.0108	0.0034	0.6515	0.4646	0.5424	0.6754	0.0118	0.0037	0.7458	0.0109	0.0035	0.7318	0.0124	0.0039	0.0	0.0	0.0	0.2664	0.1718
70perc_2repeat	0.8	0.1693	0.7469	0.0076	0.0024	0.646	0.4574	0.5356	0.6809	0.0106	0.0034	0.7472	0.0071	0.0023	0.7367	0.0072	0.0023	0.0	0.0	0.0	0.1981	0.1696
90perc_2repeat	0.8	0.1706	0.7463	0.0092	0.0029	0.6521	0.4495	0.5322	0.6788	0.0145	0.0046	0.7458	0.0093	0.0029	0.7387	0.0101	0.0032	0.0	0.0	0.0	0.2593	0.1707
5perc_2repeat	0.8	0.1744	0.7399	0.0148	0.0047	0.6388	0.452	0.5294	0.677	0.0139	0.0044	0.7404	0.0146	0.0046	0.7338	0.0153	0.0049	0.0	0.0	0.0	0.2296	0.1744
90perc_5repeat	0.8	0.1706	0.7468	0.0102	0.0032	0.6508	0.4583	0.5378	0.6787	0.0099	0.0031	0.7467	0.0104	0.0033	0.7344	0.0103	0.0033	0.0	0.0	0.0	0.2273	0.1708
50perc_10repeat	0.8	0.1725	0.7428	0.0099	0.0031	0.6588	0.4563	0.5391	0.6704	0.0137	0.0043	0.7428	0.0093	0.003	0.7345	0.0098	0.0031	0.0	0.0	0.0	0.2271	0.1727
100perc_5repeat	0.8	0.1723	0.7416	0.0078	0.0025	0.6491	0.4711	0.546	0.6701	0.0111	0.0035	0.7415	0.0083	0.0026	0.7327	0.0089	0.0028	0.0	0.0	0.0	0.1895	0.1726
60perc_5repeat	0.8	0.1711	0.7421	0.0104	0.0033	0.637	0.4568	0.532	0.6796	0.0097	0.0031	0.7425	0.01	0.0031	0.7344	0.0092	0.0029	0.0	0.0	0.0	0.2251	0.1713
90perc_5repeat	0.9	0.1699	0.7432	0.0146	0.0046	0.6773	0.4433	0.5359	0.6654	0.0161	0.0051	0.7432	0.0148	0.0047	0.7365	0.0221	0.007	0.0	0.0	0.0	0.2665	0.1699
5perc_2repeat	0.9	0.1704	0.7455	0.0165	0.0052	0.6558	0.451	0.5345	0.6766	0.0181	0.0057	0.7449	0.0165	0.0052	0.7442	0.0146	0.0046	0.0	0.0	0.0	0.2887	0.1703
50perc_10repeat	0.9	0.1705	0.7422	0.0159	0.005	0.6589	0.4411	0.5284	0.6734	0.0155	0.0049	0.7417	0.0163	0.0052	0.7387	0.0148	0.0047	0.0	0.0	0.0	0.2018	0.1706
50perc_5repeat	0.9	0.1739	0.7385	0.0082	0.0026	0.6534	0.4424	0.5275	0.6698	0.0131	0.0041	0.7384	0.0085	0.0027	0.7364	0.0125	0.004	0.0	0.0	0.0	0.2297	0.1739
70perc_5repeat	0.9	0.1767	0.7341	0.0157	0.005	0.6607	0.4295	0.5206	0.6639	0.0236	0.0075	0.7341	0.0158	0.005	0.7285	0.0149	0.0047	0.0	0.0	0.0	0.284	0.1767
70perc_10repeat	0.9	0.1719	0.7438	0.0197	0.0062	0.674	0.4458	0.5367	0.6675	0.0239	0.0076	0.7438	0.0194	0.0061	0.7413	0.0158	0.005	0.0	0.0	0.0	0.2141	0.1719
60perc_10repeat	0.9	0.1683	0.7479	0.0118	0.0037	0.6734	0.4414	0.5333	0.6741	0.0118	0.0037	0.7474	0.012	0.0038	0.7497	0.0158	0.005	0.0	0.0	0.0	0.2787	0.1683
60perc_2repeat	0.9	0.1729	0.744	0.0181	0.0057	0.6519	0.4468	0.5302	0.6773	0.0171	0.0054	0.7437	0.0181	0.0057	0.7358	0.0203	0.0064	0.0	0.0	0.0	0.2256	0.1729
15perc_5repeat	0.9	0.1715	0.7422	0.0147	0.0047	0.6585	0.4293	0.5197	0.6747	0.0154	0.0049	0.7428	0.0138	0.0044	0.7367	0.018	0.0057	0.0	0.0	0.0	0.2127	0.1715
5perc_5repeat	0.9	0.1682	0.7491	0.0217	0.0069	0.6537	0.4392	0.5254	0.6847	0.0119	0.0038	0.7491	0.0219	0.0069	0.7458	0.0228	0.0072	0.0	0.0	0.0	0.2514	0.1682
60perc_5repeat	0.9	0.1747	0.7334	0.016	0.005	0.6348	0.4299	0.5127	0.6747	0.0159	0.005	0.7333	0.0159	0.005	0.7285	0.0183	0.0058	0.0	0.0	0.0	0.2416	0.1747
5perc_10repeat	0.9	0.1668	0.7499	0.0177	0.0056	0.6568	0.4359	0.524	0.6847	0.0175	0.0055	0.7495	0.0187	0.0059	0.7439	0.0182	0.0057	0.0	0.0	0.0	0.2276	0.1669
40perc_2repeat	0.9	0.1729	0.7397	0.02	0.0063	0.6606	0.4225	0.5154	0.6727	0.0165	0.0052	0.7395	0.0196	0.0062	0.7372	0.0209	0.0066	0.0	0.0	0.0	0.2254	0.1727
100perc_10repeat	0.9	0.1738	0.7401	0.0103	0.0033	0.6614	0.4473	0.5337	0.6675	0.0117	0.0037	0.7397	0.0107	0.0034	0.7359	0.012	0.0038	0.0	0.0	0.0	0.2821	0.1738
100perc_5repeat	0.9	0.1727	0.7404	0.0168	0.0053	0.6525	0.4346	0.5217	0.6739	0.0215	0.0068	0.7411	0.0168	0.0053	0.738	0.0156	0.0049	0.0	0.0	0.0	0.2027	0.1726
15perc_2repeat	0.9	0.1704	0.7443	0.019	0.006	0.6625	0.4513	0.5369	0.6708	0.0223	0.0071	0.7447	0.0186	0.0059	0.7408	0.0228	0.0072	0.0	0.0	0.0	0.2796	0.1704
40perc_5repeat	0.9	0.1769	0.7298	0.0216	0.0068	0.6505	0.4249	0.5141	0.6637	0.0181	0.0057	0.7298	0.0219	0.0069	0.7262	0.0205	0.0065	0.0	0.0	0.0	0.256	0.1769
40perc_10repeat	0.9	0.172	0.7442	0.0131	0.0041	0.6785	0.4231	0.5212	0.6714	0.0131	0.0041	0.7448	0.0131	0.0041	0.741	0.011	0.0035	0.0	0.0	0.0	0.2927	0.172
100perc_2repeat	0.9	0.173	0.7376	0.013	0.0041	0.653	0.4351	0.5223	0.6705	0.0204	0.0064	0.7375	0.0134	0.0042	0.7361	0.0107	0.0034	0.0	0.0	0.0	0.2666	0.173
30perc_2repeat	0.9	0.171	0.7446	0.0152	0.0048	0.6518	0.4292	0.5176	0.6798	0.0162	0.0051	0.7435	0.0149	0.0047	0.746	0.018	0.0057	0.0	0.0	0.0	0.2648	0.1711
90perc_2repeat	0.9	0.1686	0.7446	0.0136	0.0043	0.6501	0.4259	0.5147	0.6817	0.0189	0.006	0.7447	0.0136	0.0043	0.7421	0.0105	0.0033	0.0	0.0	0.0	0.2108	0.1687
100perc_2repeat	0.8	0.1725	0.7395	0.01	0.0032	0.6371	0.4698	0.5408	0.6736	0.0157	0.005	0.7404	0.0103	0.0032	0.7329	0.0111	0.0035	0.0	0.0	0.0	0.2047	0.1728
50perc_5repeat	0.7	0.168	0.749	0.0085	0.0027	0.6561	0.4899	0.561	0.673	0.0114	0.0036	0.7503	0.0078	0.0025	0.7396	0.0121	0.0038	0.0	0.0	0.0	0.2551	0.1691
90perc_2repeat	0.7	0.1701	0.7434	0.0059	0.0019	0.6384	0.4928	0.5562	0.6739	0.0071	0.0023	0.7443	0.0054	0.0017	0.7327	0.0058	0.0018	0.0	0.0	0.0	0.2684	0.1718
100perc_5repeat	0.7	0.169	0.7478	0.0067	0.0021	0.6551	0.4945	0.5636	0.6709	0.0095	0.003	0.7484	0.0069	0.0022	0.7386	0.0112	0.0036	0.0	0.0	0.0	0.2283	0.1703
90perc_10repeat	0.7	0.1684	0.7465	0.0073	0.0023	0.651	0.494	0.5617	0.6717	0.0067	0.0021	0.7468	0.0071	0.0023	0.7295	0.0124	0.0039	0.0	0.0	0.0	0.2757	0.1697
30perc_10repeat	0.9	0.1708	0.7454	0.0129	0.0041	0.6659	0.4618	0.5454	0.6688	0.019	0.006	0.7456	0.0128	0.004	0.7413	0.0123	0.0039	0.0	0.0	0.0	0.2683	0.1708
60perc_2repeat	0.8	0.171	0.7431	0.0113	0.0036	0.6466	0.464	0.5402	0.6752	0.0113	0.0036	0.7426	0.0116	0.0037	0.7354	0.013	0.0041	0.0	0.0	0.0	0.2531	0.1711
70perc_5repeat	0.8	0.1722	0.7417	0.0111	0.0035	0.6478	0.4593	0.5375	0.6731	0.0137	0.0043	0.7423	0.0113	0.0036	0.7371	0.0118	0.0037	0.0	0.0	0.0	0.2526	0.1722
70perc_10repeat	0.8	0.1709	0.7453	0.0107	0.0034	0.6522	0.4572	0.5376	0.6764	0.0094	0.003	0.7455	0.0103	0.0033	0.7357	0.0108	0.0034	0.0	0.0	0.0	0.2525	0.1711
30perc_5repeat	0.8	0.173	0.741	0.0129	0.0041	0.6678	0.4528	0.5396	0.6647	0.0159	0.005	0.7409	0.0125	0.004	0.7345	0.0094	0.003	0.0	0.0	0.0	0.2327	0.1731
50perc_5repeat	0.8	0.1671	0.7541	0.0068	0.0022	0.6552	0.4777	0.5525	0.6825	0.0103	0.0033	0.7542	0.0065	0.0021	0.7439	0.0083	0.0026	0.0	0.0	0.0	0.2034	0.1674
40perc_2repeat	0.8	0.1702	0.7481	0.0094	0.003	0.6735	0.4613	0.5475	0.67	0.0105	0.0033	0.7481	0.0091	0.0029	0.7416	0.0115	0.0036	0.0	0.0	0.0	0.2041	0.1706
30perc_10repeat	0.8	0.1726	0.7406	0.0071	0.0023	0.6529	0.4586	0.5387	0.6701	0.0091	0.0029	0.7408	0.0071	0.0022	0.7313	0.0081	0.0026	0.0	0.0	0.0	0.2537	0.1727
90perc_10repeat	0.9	0.169	0.7452	0.0159	0.005	0.6719	0.4376	0.53	0.6712	0.0154	0.0049	0.7454	0.0159	0.005	0.7432	0.0169	0.0054	0.0	0.0	0.0	0.2402	0.1689
50perc_2repeat	0.9	0.1725	0.7388	0.0125	0.0039	0.6619	0.4299	0.5213	0.6692	0.0152	0.0048	0.7393	0.0127	0.004	0.735	0.0136	0.0043	0.0	0.0	0.0	0.268	0.1724
70perc_2repeat	0.9	0.1715	0.7405	0.0151	0.0048	0.6701	0.4262	0.521	0.6686	0.0184	0.0058	0.7404	0.0154	0.0049	0.7382	0.0144	0.0046	0.0	0.0	0.0	0.2405	0.1714
30perc_5repeat	0.9	0.1746	0.7346	0.0114	0.0036	0.6582	0.4388	0.5265	0.6639	0.0168	0.0053	0.7351	0.0109	0.0035	0.7285	0.0107	0.0034	0.0	0.0	0.0	0.2555	0.1746
15perc_10repeat	0.9	0.1725	0.7366	0.0133	0.0042	0.6649	0.4268	0.5199	0.6659	0.0197	0.0062	0.736	0.0134	0.0042	0.7355	0.0145	0.0046	0.0	0.0	0.0	0.2816	0.1726
