Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_0given1_Mean	ProbabilityEstimate_0given1_SD	ProbabilityEstimate_0given1_SE
40perc_5repeat	0.6	0.2529	0.0263	0.0019	0.6018	0.2843	0.3862	0.2429	0.5083	0.0105	0.0007	0.5344	0.001	0.0	0.4875	0.0011	0.0
40perc_5repeat	0.5	0.2617	0.03	0.0021	0.5541	0.2961	0.386	0.2516	0.508	0.0118	0.0008	0.5327	0.0013	0.0	0.4892	0.0012	0.0
40perc_5repeat	0.5	0.2642	0.0316	0.0022	0.5605	0.271	0.3653	0.2525	0.5096	0.0133	0.0009	0.5351	0.0013	0.0	0.4896	0.0012	0.0
40perc_5repeat	0.45	0.2711	0.0337	0.0024	0.5047	0.2369	0.3224	0.2604	0.5112	0.0126	0.0009	0.536	0.0013	0.0	0.4939	0.0014	0.0
40perc_5repeat	0.4	0.2745	0.0395	0.0028	0.4972	0.2621	0.3432	0.2636	0.5109	0.0143	0.001	0.5349	0.0016	0.0	0.4918	0.0016	0.0
40perc_5repeat	0.35	0.2793	0.0379	0.0027	0.4685	0.3313	0.3881	0.2715	0.5086	0.016	0.0011	0.5335	0.0016	0.0	0.4895	0.0019	0.0
40perc_5repeat	0.3	0.2852	0.0413	0.0029	0.4501	0.3378	0.3859	0.2765	0.5083	0.017	0.0012	0.5349	0.0019	0.0	0.4904	0.002	0.0
40perc_5repeat	0.25	0.2935	0.047	0.0033	0.434	0.3729	0.4012	0.28	0.5079	0.0196	0.0014	0.5304	0.0022	0.0	0.4902	0.0023	0.0
40perc_5repeat	0.2	0.3051	0.0522	0.0037	0.4169	0.3674	0.3905	0.2941	0.5088	0.0218	0.0015	0.5292	0.0027	0.0	0.49	0.0027	0.0
40perc_5repeat	0.05	0.378	0.0762	0.0054	0.3153	0.4364	0.3661	0.3941	0.5126	0.0458	0.0032	0.5114	0.0095	0.0	0.5078	0.0094	0.0

40perc_10repeat	0.1	0.3154	0.0594	0.0042	0.4019	0.4181	0.4098	0.2975	0.5053	0.0241	0.0017	0.5186	0.0036	0.0	0.4948	0.0037	0.0
40perc_10repeat	0.9	0.2438	0.0213	0.0015	0.5985	0.2275	0.3297	0.2373	0.5077	0.0064	0.0005	0.5256	0.0006	0.0	0.4959	0.0006	0.0
40perc_10repeat	0.8	0.2446	0.0183	0.0013	0.6237	0.2324	0.3386	0.2401	0.5075	0.0066	0.0005	0.5246	0.0006	0.0	0.4953	0.0006	0.0
40perc_10repeat	0.7	0.2505	0.0203	0.0014	0.57	0.2423	0.34	0.246	0.5077	0.0084	0.0006	0.5247	0.0008	0.0	0.4964	0.0008	0.0
40perc_10repeat	0.6	0.2527	0.0205	0.0015	0.5703	0.2779	0.3737	0.2458	0.5064	0.0088	0.0006	0.524	0.0009	0.0	0.4945	0.0008	0.0
40perc_10repeat	0.5	0.2553	0.0218	0.0015	0.5552	0.2569	0.3513	0.2474	0.5076	0.0096	0.0007	0.5251	0.001	0.0	0.4947	0.0009	0.0
40perc_10repeat	0.45	0.2627	0.0278	0.002	0.524	0.2712	0.3574	0.2533	0.5079	0.0113	0.0008	0.5253	0.0011	0.0	0.4957	0.0012	0.0
40perc_10repeat	0.4	0.2627	0.0257	0.0018	0.5071	0.2912	0.37	0.2544	0.5074	0.0115	0.0008	0.5234	0.0012	0.0	0.4962	0.0012	0.0
40perc_10repeat	0.35	0.2724	0.0315	0.0022	0.4692	0.2746	0.3465	0.2629	0.5093	0.0131	0.0009	0.5262	0.0014	0.0	0.4982	0.0014	0.0
40perc_10repeat	0.3	0.2714	0.0287	0.002	0.4787	0.3254	0.3874	0.2623	0.5067	0.0138	0.001	0.5235	0.0014	0.0	0.4951	0.0015	0.0
40perc_10repeat	0.25	0.2766	0.0332	0.0024	0.4743	0.3238	0.3849	0.2648	0.5074	0.0144	0.001	0.5229	0.0017	0.0	0.4949	0.0017	0.0
40perc_10repeat	0.2	0.2885	0.0402	0.0028	0.4427	0.3363	0.3822	0.2773	0.5065	0.0163	0.0011	0.5228	0.0022	0.0	0.4967	0.0021	0.0
40perc_10repeat	0.05	0.3589	0.0757	0.0054	0.3328	0.4314	0.3757	0.3621	0.5131	0.0368	0.0026	0.512	0.0077	0.0	0.5115	0.0078	0.0

50perc_5repeat	0.9	0.2342	0.017	0.0012	0.6539	0.4303	0.519	0.2312	0.5043	0.0076	0.0005	0.525	0.0007	0.0	0.4858	0.0007	0.0
50perc_10repeat	0.9	0.2401	0.0104	0.0007	0.6167	0.4538	0.5229	0.2397	0.5019	0.0058	0.0004	0.5128	0.0006	0.0	0.4924	0.0005	0.0
50perc_5repeat	0.8	0.2377	0.0175	0.0012	0.6496	0.4001	0.4952	0.2336	0.5045	0.0086	0.0006	0.5253	0.0008	0.0	0.4861	0.0008	0.0
50perc_10repeat	0.8	0.2418	0.0101	0.0007	0.599	0.4234	0.4962	0.24	0.5021	0.0068	0.0005	0.5139	0.0006	0.0	0.4928	0.0006	0.0
50perc_5repeat	0.7	0.2427	0.016	0.0011	0.6401	0.333	0.4381	0.2385	0.5058	0.0084	0.0006	0.5273	0.0008	0.0	0.4883	0.0008	0.0
50perc_10repeat	0.7	0.2425	0.0088	0.0006	0.6008	0.4515	0.5155	0.2415	0.5015	0.0064	0.0005	0.5134	0.0005	0.0	0.4916	0.0006	0.0
50perc_5repeat	0.6	0.2468	0.0201	0.0014	0.6149	0.3505	0.4465	0.2407	0.5059	0.0093	0.0007	0.5271	0.001	0.0	0.4871	0.001	0.0
50perc_10repeat	0.6	0.2472	0.0109	0.0008	0.5708	0.399	0.4697	0.2449	0.5025	0.0072	0.0005	0.5137	0.0007	0.0	0.4936	0.0007	0.0
50perc_5repeat	0.1	0.3226	0.0616	0.0044	0.4009	0.4862	0.4394	0.3106	0.503	0.0265	0.0019	0.5118	0.004	0.0	0.4905	0.004	0.0
50perc_10repeat	0.1	0.3037	0.054	0.0038	0.4389	0.5032	0.4689	0.2844	0.5005	0.018	0.0013	0.5113	0.0032	0.0	0.4907	0.0033	0.0
50perc_5repeat	0.5	0.2539	0.0222	0.0016	0.583	0.3034	0.3991	0.2467	0.5061	0.0107	0.0008	0.5284	0.0011	0.0	0.4884	0.0011	0.0
50perc_10repeat	0.5	0.2505	0.0141	0.001	0.5506	0.4085	0.469	0.2465	0.5026	0.0083	0.0006	0.5142	0.0008	0.0	0.4933	0.0008	0.0
50perc_5repeat	0.45	0.2576	0.0269	0.0019	0.5529	0.4003	0.4644	0.2477	0.5031	0.0124	0.0009	0.5246	0.0012	0.0	0.4872	0.0012	0.0
50perc_10repeat	0.45	0.2506	0.0123	0.0009	0.5543	0.3711	0.4446	0.2472	0.5025	0.0074	0.0005	0.5141	0.0008	0.0	0.4945	0.0008	0.0
50perc_5repeat	0.4	0.2615	0.0262	0.0019	0.5458	0.3713	0.4419	0.2553	0.5054	0.0122	0.0009	0.5257	0.0013	0.0	0.4868	0.0014	0.0
50perc_10repeat	0.4	0.2546	0.0151	0.0011	0.5354	0.4138	0.4668	0.2505	0.5029	0.0089	0.0006	0.5141	0.0009	0.0	0.4928	0.001	0.0
50perc_5repeat	0.35	0.2678	0.0292	0.0021	0.5028	0.3954	0.4427	0.257	0.5053	0.0142	0.001	0.5238	0.0016	0.0	0.4882	0.0016	0.0
50perc_10repeat	0.35	0.2582	0.0161	0.0011	0.5179	0.4049	0.4545	0.2534	0.5026	0.0106	0.0008	0.5133	0.0011	0.0	0.4941	0.0011	0.0
50perc_5repeat	0.3	0.2719	0.0314	0.0022	0.492	0.424	0.4554	0.2615	0.5041	0.015	0.0011	0.5205	0.0017	0.0	0.4881	0.0017	0.0
50perc_10repeat	0.3	0.2631	0.0228	0.0016	0.4971	0.4412	0.4675	0.2571	0.5022	0.0118	0.0008	0.5142	0.0013	0.0	0.4925	0.0013	0.0
50perc_5repeat	0.25	0.2761	0.0352	0.0025	0.4961	0.3591	0.4166	0.2648	0.5052	0.0154	0.0011	0.5259	0.0018	0.0	0.4882	0.0018	0.0
50perc_10repeat	0.25	0.2643	0.0229	0.0016	0.5099	0.4151	0.4577	0.2567	0.5018	0.0113	0.0008	0.5122	0.0015	0.0	0.4943	0.0014	0.0
50perc_5repeat	0.2	0.2878	0.0441	0.0031	0.4536	0.445	0.4492	0.2717	0.5038	0.0178	0.0013	0.5196	0.0022	0.0	0.4866	0.0025	0.0
50perc_10repeat	0.2	0.2741	0.0313	0.0022	0.4864	0.3879	0.4316	0.2643	0.5033	0.0141	0.001	0.516	0.0018	0.0	0.4931	0.0017	0.0
50perc_5repeat	0.05	0.3559	0.0696	0.0049	0.3832	0.4467	0.4125	0.3555	0.508	0.0377	0.0027	0.4999	0.0084	0.0	0.5191	0.0091	0.0
50perc_10repeat	0.05	0.3411	0.0719	0.0051	0.3728	0.4038	0.3877	0.3341	0.5051	0.0288	0.002	0.517	0.0065	0.0	0.5033	0.0066	0.0

80perc_5repeat	0.9	0.215	0.0224	0.0016	0.6071	0.8	0.6903	0.2114	0.4908	0.0072	0.0005	0.5436	0.0006	0.0	0.4333	0.0007	0.0
80perc_10repeat	0.9	0.2242	0.0193	0.0014	0.5795	0.8697	0.6955	0.223	0.4867	0.0056	0.0004	0.5327	0.0005	0.0	0.4346	0.0006	0.0
70perc_5repeat	0.9	0.2194	0.0131	0.0009	0.63	0.7386	0.68	0.2183	0.4958	0.0071	0.0005	0.53	0.0006	0.0	0.4589	0.0007	0.0
70perc_10repeat	0.9	0.2291	0.0144	0.001	0.5727	0.8587	0.6872	0.2273	0.4916	0.0057	0.0004	0.5174	0.0005	0.0	0.462	0.0005	0.0
80perc_5repeat	0.8	0.2182	0.0167	0.0012	0.6041	0.795	0.6865	0.216	0.4919	0.0075	0.0005	0.545	0.0007	0.0	0.4339	0.0008	0.0
80perc_10repeat	0.8	0.2306	0.0183	0.0013	0.5667	0.8582	0.6826	0.2289	0.4881	0.0069	0.0005	0.5336	0.0007	0.0	0.4365	0.0007	0.0
60perc_5repeat	0.8	0.2318	0.0142	0.001	0.6407	0.5917	0.6152	0.2288	0.4994	0.008	0.0006	0.5238	0.0007	0.0	0.4761	0.0007	0.0
60perc_10repeat	0.8	0.2394	0.0099	0.0007	0.5811	0.6817	0.6274	0.2379	0.4978	0.0063	0.0004	0.5115	0.0006	0.0	0.4832	0.0006	0.0
70perc_5repeat	0.8	0.2247	0.0153	0.0011	0.6168	0.7428	0.6739	0.2217	0.4959	0.0081	0.0006	0.53	0.0008	0.0	0.4589	0.0007	0.0
70perc_10repeat	0.8	0.2339	0.0149	0.0011	0.5652	0.8445	0.6772	0.2303	0.492	0.007	0.0005	0.5181	0.0006	0.0	0.462	0.0007	0.0
70perc_5repeat	0.7	0.2294	0.0157	0.0011	0.6103	0.7374	0.6679	0.225	0.4956	0.0082	0.0006	0.5291	0.0008	0.0	0.4602	0.0009	0.0
70perc_10repeat	0.7	0.2383	0.0162	0.0011	0.563	0.8284	0.6704	0.2341	0.4929	0.0075	0.0005	0.5183	0.0007	0.0	0.4638	0.0007	0.0
70perc_5repeat	0.6	0.2351	0.016	0.0011	0.5944	0.7261	0.6537	0.2307	0.4955	0.0082	0.0006	0.5299	0.0009	0.0	0.4601	0.0009	0.0
70perc_10repeat	0.6	0.2464	0.0193	0.0014	0.5438	0.838	0.6596	0.242	0.4922	0.0079	0.0006	0.5185	0.0008	0.0	0.4616	0.0009	0.0
60perc_5repeat	0.6	0.2409	0.0162	0.0011	0.6064	0.5952	0.6008	0.2365	0.4987	0.0096	0.0007	0.524	0.0009	0.0	0.4753	0.0009	0.0
60perc_10repeat	0.6	0.244	0.0109	0.0008	0.5649	0.664	0.6105	0.2425	0.4981	0.0069	0.0005	0.5119	0.0007	0.0	0.4827	0.0007	0.0
80perc_5repeat	0.05	0.387	0.0844	0.006	0.4152	0.5439	0.4709	0.409	0.492	0.0354	0.0025	0.5337	0.009	0.0	0.4499	0.0093	0.0
80perc_10repeat	0.05	0.3821	0.081	0.0057	0.424	0.6324	0.5076	0.3937	0.4879	0.0411	0.0029	0.4884	0.009	0.0	0.4677	0.009	0.0
60perc_5repeat	0.9	0.2265	0.0123	0.0009	0.6585	0.5964	0.6259	0.2252	0.5003	0.0072	0.0005	0.5241	0.0006	0.0	0.4768	0.0007	0.0
60perc_10repeat	0.9	0.2351	0.0124	0.0009	0.6105	0.6621	0.6353	0.234	0.4984	0.0061	0.0004	0.5128	0.0005	0.0	0.4829	0.0006	0.0
70perc_5repeat	0.5	0.2481	0.0251	0.0018	0.5718	0.747	0.6477	0.2407	0.4946	0.0105	0.0007	0.5283	0.001	0.0	0.4576	0.0012	0.0
70perc_10repeat	0.5	0.2514	0.023	0.0016	0.5433	0.8116	0.6509	0.2442	0.4927	0.0088	0.0006	0.5179	0.0009	0.0	0.4637	0.001	0.0
60perc_5repeat	0.5	0.2478	0.02	0.0014	0.5912	0.5557	0.5729	0.2427	0.4991	0.0107	0.0008	0.5234	0.0011	0.0	0.4761	0.001	0.0
60perc_10repeat	0.5	0.2513	0.0158	0.0011	0.5375	0.7094	0.6116	0.2474	0.4961	0.0082	0.0006	0.5099	0.0008	0.0	0.4807	0.0009	0.0
60perc_5repeat	0.45	0.2516	0.0207	0.0015	0.5897	0.4658	0.5205	0.2464	0.5024	0.0114	0.0008	0.5252	0.0011	0.0	0.4797	0.0012	0.0
60perc_10repeat	0.45	0.2529	0.0172	0.0012	0.5374	0.6357	0.5824	0.2482	0.4975	0.0086	0.0006	0.51	0.0009	0.0	0.4826	0.001	0.0
70perc_5repeat	0.45	0.2518	0.0283	0.002	0.57	0.7263	0.6387	0.2435	0.4949	0.01	0.0007	0.5288	0.0012	0.0	0.4576	0.0012	0.0
70perc_10repeat	0.45	0.2623	0.029	0.0021	0.534	0.8105	0.6438	0.255	0.4921	0.0097	0.0007	0.5157	0.001	0.0	0.4625	0.0011	0.0
80perc_5repeat	0.45	0.2634	0.0418	0.003	0.5626	0.7765	0.6525	0.2499	0.4911	0.0124	0.0009	0.5423	0.0013	0.0	0.4356	0.0016	0.0
80perc_10repeat	0.45	0.2762	0.0456	0.0032	0.5397	0.8413	0.6575	0.2689	0.4871	0.013	0.0009	0.5331	0.0014	0.0	0.4356	0.0014	0.0
80perc_5repeat	0.4	0.2765	0.044	0.0031	0.5509	0.7727	0.6432	0.2708	0.4912	0.0124	0.0009	0.5434	0.0015	0.0	0.4334	0.0016	0.0
80perc_10repeat	0.4	0.2805	0.0499	0.0035	0.5421	0.8139	0.6508	0.2692	0.4882	0.0144	0.001	0.5317	0.0016	0.0	0.4382	0.0016	0.0
70perc_5repeat	0.4	0.2583	0.0327	0.0023	0.5623	0.6925	0.6206	0.2484	0.4953	0.0114	0.0008	0.5288	0.0013	0.0	0.4588	0.0015	0.0
70perc_10repeat	0.4	0.2624	0.0313	0.0022	0.5377	0.7866	0.6388	0.2492	0.4926	0.0097	0.0007	0.5179	0.0011	0.0	0.4621	0.0012	0.0
60perc_5repeat	0.4	0.2569	0.0265	0.0019	0.5576	0.5581	0.5578	0.2475	0.4991	0.0114	0.0008	0.5212	0.0013	0.0	0.4776	0.0012	0.0
60perc_10repeat	0.4	0.2554	0.0186	0.0013	0.5368	0.5648	0.5505	0.2509	0.4988	0.0106	0.0007	0.5123	0.001	0.0	0.4852	0.0011	0.0
80perc_5repeat	0.35	0.2907	0.0509	0.0036	0.5571	0.7444	0.6373	0.2783	0.4909	0.0144	0.001	0.5441	0.0017	0.0	0.4329	0.0019	0.0
80perc_10repeat	0.35	0.2928	0.0533	0.0038	0.5341	0.7755	0.6325	0.283	0.4902	0.0159	0.0011	0.5328	0.0018	0.0	0.4394	0.0019	0.0
70perc_5repeat	0.25	0.2836	0.0445	0.0031	0.5432	0.5831	0.5625	0.2695	0.4971	0.0154	0.0011	0.5295	0.0019	0.0	0.4609	0.0021	0.0
70perc_10repeat	0.25	0.2901	0.0413	0.0029	0.5092	0.7038	0.5909	0.2828	0.4927	0.0148	0.001	0.5153	0.0017	0.0	0.4644	0.0019	0.0
60perc_5repeat	0.2	0.2863	0.042	0.003	0.4886	0.5202	0.5039	0.2719	0.501	0.018	0.0013	0.5215	0.0021	0.0	0.4773	0.0022	0.0
60perc_10repeat	0.2	0.2726	0.0296	0.0021	0.4928	0.5463	0.5182	0.2636	0.4986	0.0131	0.0009	0.5103	0.0017	0.0	0.4862	0.0018	0.0
80perc_5repeat	0.2	0.3369	0.0654	0.0046	0.5162	0.7049	0.596	0.3378	0.4872	0.0193	0.0014	0.542	0.003	0.0	0.4295	0.0031	0.0
80perc_10repeat	0.2	0.3318	0.0672	0.0048	0.5138	0.6981	0.5919	0.3261	0.4848	0.0225	0.0016	0.5342	0.0025	0.0	0.4355	0.003	0.0
70perc_5repeat	0.2	0.2947	0.0497	0.0035	0.531	0.5686	0.5491	0.2845	0.4972	0.0159	0.0011	0.5308	0.0021	0.0	0.4614	0.0024	0.0
70perc_10repeat	0.2	0.2985	0.0507	0.0036	0.497	0.7013	0.5818	0.2857	0.4931	0.0166	0.0012	0.5159	0.0021	0.0	0.4628	0.0021	0.0
60perc_5repeat	0.7	0.2367	0.0129	0.0009	0.6325	0.5701	0.5997	0.2339	0.5003	0.0088	0.0006	0.5232	0.0008	0.0	0.4774	0.0008	0.0
60perc_10repeat	0.7	0.2408	0.0099	0.0007	0.5837	0.6694	0.6236	0.2384	0.4978	0.0065	0.0005	0.5115	0.0006	0.0	0.483	0.0006	0.0
80perc_5repeat	0.7	0.2311	0.0215	0.0015	0.5859	0.8257	0.6854	0.2272	0.4897	0.0086	0.0006	0.5426	0.0009	0.0	0.4318	0.0009	0.0
80perc_10repeat	0.7	0.239	0.0225	0.0016	0.5546	0.8632	0.6753	0.2358	0.4883	0.0081	0.0006	0.5332	0.0008	0.0	0.4381	0.0009	0.0
80perc_5repeat	0.1	0.3606	0.0728	0.0052	0.4772	0.5731	0.5208	0.3632	0.4904	0.026	0.0018	0.5392	0.0052	0.0	0.4456	0.0056	0.0
80perc_10repeat	0.1	0.3599	0.0718	0.0051	0.4627	0.5858	0.517	0.3634	0.4895	0.029	0.002	0.5263	0.005	0.0	0.4539	0.0055	0.0
60perc_5repeat	0.1	0.317	0.0619	0.0044	0.4471	0.4458	0.4464	0.3017	0.5007	0.0238	0.0017	0.523	0.0039	0.0	0.4819	0.004	0.0
60perc_10repeat	0.1	0.3064	0.05	0.0035	0.4678	0.5558	0.5081	0.2948	0.4956	0.0185	0.0013	0.5121	0.003	0.0	0.4817	0.0033	0.0
80perc_5repeat	0.6	0.2391	0.028	0.002	0.5784	0.8039	0.6728	0.2296	0.4913	0.01	0.0007	0.5442	0.0009	0.0	0.434	0.0011	0.0
80perc_10repeat	0.6	0.2565	0.0338	0.0024	0.5468	0.8645	0.6699	0.25	0.4864	0.0102	0.0007	0.5322	0.0011	0.0	0.4346	0.0012	0.0
60perc_5repeat	0.3	0.2679	0.0315	0.0022	0.5246	0.5366	0.5305	0.2558	0.4998	0.0135	0.001	0.5211	0.0016	0.0	0.4779	0.0017	0.0
60perc_10repeat	0.3	0.2616	0.0216	0.0015	0.5147	0.624	0.5641	0.2533	0.4972	0.0102	0.0007	0.5097	0.0011	0.0	0.4829	0.0013	0.0
80perc_5repeat	0.5	0.2533	0.0359	0.0025	0.563	0.8112	0.6646	0.2414	0.4904	0.0109	0.0008	0.5435	0.0011	0.0	0.4339	0.0014	0.0
80perc_10repeat	0.5	0.2644	0.0404	0.0029	0.5491	0.83	0.6609	0.2597	0.4882	0.0104	0.0007	0.5348	0.0012	0.0	0.4376	0.0013	0.0
70perc_5repeat	0.35	0.2681	0.0352	0.0025	0.5503	0.6715	0.6049	0.2557	0.495	0.0128	0.0009	0.5277	0.0014	0.0	0.4597	0.0016	0.0
70perc_10repeat	0.35	0.2688	0.0345	0.0024	0.5344	0.7549	0.6258	0.2562	0.4927	0.0114	0.0008	0.5173	0.0013	0.0	0.4638	0.0014	0.0
60perc_5repeat	0.35	0.258	0.0251	0.0018	0.556	0.4966	0.5246	0.2488	0.5002	0.0112	0.0008	0.5241	0.0012	0.0	0.4775	0.0015	0.0
60perc_10repeat	0.35	0.258	0.0205	0.0015	0.5338	0.6238	0.5753	0.2518	0.4978	0.0092	0.0006	0.5116	0.001	0.0	0.4812	0.0011	0.0
80perc_5repeat	0.3	0.2899	0.0519	0.0037	0.5548	0.6816	0.6117	0.2774	0.4927	0.0152	0.0011	0.5471	0.002	0.0	0.4374	0.0021	0.0
80perc_10repeat	0.3	0.3084	0.0567	0.004	0.5194	0.8102	0.633	0.3035	0.487	0.0165	0.0012	0.531	0.0019	0.0	0.4365	0.002	0.0
70perc_5repeat	0.3	0.2705	0.0367	0.0026	0.5413	0.6488	0.5902	0.2595	0.4967	0.0138	0.001	0.5279	0.0018	0.0	0.4627	0.0018	0.0
70perc_10repeat	0.3	0.2771	0.0399	0.0028	0.5241	0.7568	0.6193	0.2642	0.4919	0.0122	0.0009	0.5151	0.0013	0.0	0.4631	0.0015	0.0
80perc_5repeat	0.25	0.3144	0.0575	0.0041	0.5348	0.7221	0.6145	0.3085	0.4902	0.0169	0.0012	0.5413	0.0023	0.0	0.4349	0.0025	0.0
80perc_10repeat	0.25	0.3184	0.061	0.0043	0.5113	0.7865	0.6197	0.3099	0.4872	0.0161	0.0011	0.5312	0.0021	0.0	0.4363	0.0024	0.0
60perc_5repeat	0.25	0.2753	0.0333	0.0024	0.5224	0.5378	0.53	0.2671	0.4998	0.0139	0.001	0.5206	0.0018	0.0	0.4766	0.0018	0.0
60perc_10repeat	0.25	0.2646	0.0252	0.0018	0.5149	0.6001	0.5542	0.2563	0.4976	0.0112	0.0008	0.512	0.0013	0.0	0.4827	0.0015	0.0
70perc_5repeat	0.1	0.3312	0.0622	0.0044	0.4439	0.571	0.4995	0.3262	0.4972	0.0235	0.0017	0.5203	0.0047	0.0	0.4706	0.0047	0.0
70perc_10repeat	0.1	0.3268	0.0652	0.0046	0.4838	0.5674	0.5223	0.3163	0.4929	0.0228	0.0016	0.5153	0.0038	0.0	0.4711	0.004	0.0
70perc_5repeat	0.05	0.3722	0.0764	0.0054	0.3959	0.5546	0.462	0.3812	0.4912	0.0352	0.0025	0.5108	0.0076	0.0	0.4696	0.0076	0.0
70perc_10repeat	0.05	0.3572	0.0802	0.0057	0.4269	0.58	0.4918	0.35	0.4892	0.0297	0.0021	0.4932	0.0076	0.0	0.4803	0.0075	0.0
60perc_5repeat	0.05	0.3593	0.0741	0.0052	0.396	0.4917	0.4387	0.359	0.5002	0.0356	0.0025	0.4983	0.0086	0.0	0.4922	0.0076	0.0
60perc_10repeat	0.05	0.3272	0.0674	0.0048	0.4207	0.4713	0.4446	0.3121	0.5012	0.0257	0.0018	0.5016	0.0061	0.0	0.5008	0.0065	0.0

90perc_2repeat	0.9	0.2017	0.0237	0.0017	0.6549	0.7196	0.6858	0.1995	0.4948	0.0058	0.0004	0.585	0.0006	0.0	0.403	0.0006	0.0
90perc_5repeat	0.9	0.2126	0.0254	0.0018	0.6148	0.8043	0.6969	0.2114	0.4855	0.0059	0.0004	0.5668	0.0006	0.0	0.4004	0.0007	0.0
90perc_10repeat	0.9	0.2227	0.0215	0.0015	0.5882	0.8294	0.6883	0.2222	0.4831	0.0055	0.0004	0.5598	0.0006	0.0	0.4004	0.0006	0.0
90perc_2repeat	0.8	0.2033	0.0157	0.0011	0.6555	0.7188	0.6857	0.2029	0.4946	0.0069	0.0005	0.5837	0.0008	0.0	0.4042	0.0008	0.0
90perc_5repeat	0.8	0.2184	0.0195	0.0014	0.6021	0.8127	0.6917	0.2189	0.4869	0.0071	0.0005	0.5666	0.0007	0.0	0.4026	0.0008	0.0
90perc_10repeat	0.8	0.2283	0.0201	0.0014	0.5835	0.8563	0.694	0.2265	0.4823	0.0074	0.0005	0.5576	0.0008	0.0	0.401	0.0008	0.0
90perc_2repeat	0.7	0.2103	0.015	0.0011	0.6522	0.7094	0.6796	0.2068	0.4943	0.0075	0.0005	0.5834	0.0009	0.0	0.4048	0.0011	0.0
90perc_5repeat	0.7	0.2285	0.0231	0.0016	0.5906	0.8142	0.6846	0.2258	0.4868	0.0088	0.0006	0.5674	0.001	0.0	0.403	0.0011	0.0
90perc_10repeat	0.7	0.2447	0.0286	0.002	0.5617	0.8693	0.6825	0.2445	0.4822	0.0093	0.0007	0.5573	0.001	0.0	0.4008	0.001	0.0
90perc_2repeat	0.6	0.2183	0.0166	0.0012	0.6335	0.7233	0.6754	0.2136	0.4949	0.0075	0.0005	0.5818	0.0012	0.0	0.405	0.0012	0.0
90perc_5repeat	0.6	0.247	0.0323	0.0023	0.5687	0.8409	0.6786	0.2427	0.4867	0.0099	0.0007	0.5655	0.0012	0.0	0.4022	0.0013	0.0
90perc_10repeat	0.6	0.2637	0.0401	0.0028	0.5488	0.8672	0.6722	0.261	0.4826	0.0101	0.0007	0.5579	0.0013	0.0	0.4012	0.0013	0.0
90perc_2repeat	0.1	0.3672	0.0769	0.0054	0.5074	0.5716	0.5376	0.3815	0.4955	0.0214	0.0015	0.5705	0.0063	0.0	0.4167	0.0062	0.0
90perc_5repeat	0.1	0.3878	0.077	0.0054	0.4855	0.6525	0.5568	0.403	0.4863	0.0329	0.0023	0.5528	0.0067	0.0	0.4161	0.0072	0.0
90perc_10repeat	0.1	0.4082	0.0722	0.0051	0.4528	0.6351	0.5287	0.422	0.4813	0.0395	0.0028	0.5518	0.0072	0.0	0.4058	0.0068	0.0
90perc_2repeat	0.5	0.2313	0.0253	0.0018	0.6252	0.711	0.6653	0.2237	0.4947	0.0086	0.0006	0.5828	0.0013	0.0	0.4053	0.0015	0.0
90perc_5repeat	0.5	0.2683	0.0471	0.0033	0.5608	0.828	0.6687	0.2642	0.4862	0.0123	0.0009	0.5656	0.0015	0.0	0.4038	0.0016	0.0
90perc_10repeat	0.5	0.2845	0.0544	0.0038	0.5449	0.8485	0.6636	0.2795	0.4833	0.0143	0.001	0.5584	0.0015	0.0	0.4027	0.0017	0.0
90perc_2repeat	0.45	0.2423	0.0343	0.0024	0.6099	0.7132	0.6575	0.2298	0.495	0.0096	0.0007	0.5836	0.0015	0.0	0.4046	0.0016	0.0
90perc_5repeat	0.45	0.2864	0.0512	0.0036	0.5455	0.8483	0.664	0.2852	0.4849	0.0131	0.0009	0.5663	0.0017	0.0	0.3998	0.0017	0.0
90perc_10repeat	0.45	0.2966	0.059	0.0042	0.5418	0.8458	0.6605	0.2945	0.4835	0.0151	0.0011	0.5589	0.0017	0.0	0.4018	0.0018	0.0
90perc_2repeat	0.4	0.2572	0.0388	0.0027	0.5944	0.7217	0.6519	0.2463	0.4941	0.01	0.0007	0.5816	0.0018	0.0	0.4049	0.002	0.0
90perc_5repeat	0.4	0.2986	0.0565	0.004	0.5476	0.8268	0.6588	0.2956	0.4856	0.0143	0.001	0.564	0.0017	0.0	0.4031	0.002	0.0
90perc_10repeat	0.4	0.3049	0.0625	0.0044	0.546	0.8177	0.6548	0.3004	0.4835	0.0154	0.0011	0.5602	0.0019	0.0	0.4038	0.0019	0.0
90perc_2repeat	0.35	0.2735	0.0456	0.0032	0.591	0.7077	0.6441	0.2655	0.4943	0.0117	0.0008	0.5866	0.002	0.0	0.4008	0.002	0.0
90perc_5repeat	0.35	0.3142	0.0588	0.0042	0.5362	0.8267	0.6505	0.317	0.4853	0.0153	0.0011	0.5596	0.0021	0.0	0.4056	0.0021	0.0
