Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
50perc_10repeat	0.3	0.3777	0.0641	0.0045	0.0	0.0	0.0	0.3895	0.5267	0.0314	0.0022	0.6411	0.0036	0.0	0.5852	0.004	0.0
30perc_10repeat	0.3	0.3713	0.0648	0.0046	0.0	0.0	0.0	0.3843	0.5258	0.0285	0.002	0.6402	0.0038	0.0	0.5856	0.0039	0.0
15perc_10repeat	0.3	0.3668	0.0668	0.0047	0.0	0.0	0.0	0.3849	0.5273	0.0298	0.0021	0.6383	0.0036	0.0	0.586	0.0038	0.0
05perc_10repeat	0.3	0.378	0.064	0.0045	0.0	0.0	0.0	0.399	0.5318	0.0312	0.0022	0.6483	0.0035	0.0	0.5804	0.0041	0.0
40perc_2repeat	0.35	0.3535	0.0645	0.0046	0.0	0.0	0.0	0.3572	0.5264	0.0281	0.002	0.641	0.0032	0.0	0.5855	0.0034	0.0
70perc_5repeat	0.3	0.3746	0.0633	0.0045	0.0	0.0	0.0	0.3873	0.5259	0.0339	0.0024	0.6417	0.0038	0.0	0.5867	0.0039	0.0
05perc_2repeat	0.35	0.3624	0.068	0.0048	0.0	0.0	0.0	0.377	0.5227	0.0274	0.0019	0.6391	0.0035	0.0	0.5865	0.0035	0.0
30perc_2repeat	0.35	0.3536	0.0692	0.0049	0.0	0.0	0.0	0.3686	0.5261	0.028	0.002	0.6389	0.0035	0.0	0.5865	0.0034	0.0
90perc_2repeat	0.3	0.3729	0.0637	0.0045	0.0	0.0	0.0	0.3904	0.5298	0.0314	0.0022	0.636	0.0035	0.0	0.5747	0.0039	0.0
15perc_2repeat	0.35	0.3559	0.0695	0.0049	0.0	0.0	0.0	0.3641	0.5291	0.0296	0.0021	0.642	0.0034	0.0	0.5809	0.0034	0.0
90perc_5repeat	0.3	0.3774	0.0634	0.0045	0.0	0.0	0.0	0.3886	0.5277	0.0336	0.0024	0.6359	0.0036	0.0	0.5749	0.0043	0.0
100perc_5repeat	0.3	0.3816	0.0611	0.0043	0.0	0.0	0.0	0.3958	0.5311	0.0309	0.0022	0.6433	0.0034	0.0	0.5749	0.0038	0.0
100perc_2repeat	0.3	0.3796	0.0617	0.0044	0.0	0.0	0.0	0.3927	0.5285	0.0316	0.0022	0.6435	0.0036	0.0	0.577	0.0038	0.0
100perc_10repeat	0.3	0.376	0.0631	0.0045	0.0	0.0	0.0	0.382	0.5252	0.0306	0.0022	0.6388	0.0037	0.0	0.5859	0.0041	0.0
90perc_10repeat	0.3	0.3764	0.0625	0.0044	0.0	0.0	0.0	0.389	0.5277	0.0365	0.0026	0.6411	0.0035	0.0	0.5818	0.004	0.0
50perc_2repeat	0.35	0.3581	0.0663	0.0047	0.0	0.0	0.0	0.3643	0.5286	0.0282	0.002	0.6428	0.0032	0.0	0.5827	0.0034	0.0
40perc_5repeat	0.35	0.362	0.0751	0.0053	0.0	0.0	0.0	0.3774	0.5261	0.0312	0.0022	0.6335	0.0035	0.0	0.5817	0.004	0.0
30perc_5repeat	0.35	0.361	0.0631	0.0045	0.0	0.0	0.0	0.3649	0.5269	0.0275	0.0019	0.6398	0.0032	0.0	0.5878	0.0034	0.0
05perc_5repeat	0.35	0.3637	0.0637	0.0045	0.0	0.0	0.0	0.3741	0.5294	0.0269	0.0019	0.6465	0.0029	0.0	0.5819	0.0032	0.0
15perc_5repeat	0.35	0.3622	0.0661	0.0047	0.0	0.0	0.0	0.3721	0.5273	0.0275	0.0019	0.6443	0.0033	0.0	0.585	0.0035	0.0
15perc_10repeat	0.35	0.3598	0.0629	0.0044	0.0	0.0	0.0	0.3677	0.5288	0.0265	0.0019	0.6417	0.0031	0.0	0.5806	0.0032	0.0
40perc_10repeat	0.35	0.3608	0.0634	0.0045	0.0	0.0	0.0	0.3742	0.5288	0.0273	0.0019	0.6389	0.0032	0.0	0.5779	0.0035	0.0
30perc_10repeat	0.35	0.363	0.0704	0.005	0.0	0.0	0.0	0.3743	0.5312	0.0288	0.002	0.643	0.0032	0.0	0.58	0.0037	0.0
05perc_10repeat	0.35	0.3597	0.0673	0.0048	0.0	0.0	0.0	0.3772	0.5289	0.0271	0.0019	0.6428	0.0032	0.0	0.5821	0.0031	0.0
60perc_2repeat	0.35	0.3615	0.0656	0.0046	0.0	0.0	0.0	0.3715	0.5271	0.0307	0.0022	0.6415	0.003	0.0	0.583	0.0036	0.0
50perc_5repeat	0.35	0.3715	0.066	0.0047	0.0	0.0	0.0	0.3793	0.5298	0.0314	0.0022	0.6492	0.0037	0.0	0.5826	0.0037	0.0
70perc_2repeat	0.35	0.3565	0.0638	0.0045	0.0	0.0	0.0	0.3591	0.5255	0.029	0.0021	0.6399	0.0034	0.0	0.5843	0.0035	0.0
80perc_2repeat	0.35	0.3591	0.0683	0.0048	0.0	0.0	0.0	0.3687	0.5291	0.0313	0.0022	0.6434	0.0031	0.0	0.5814	0.0034	0.0
70perc_5repeat	0.35	0.364	0.066	0.0047	0.0	0.0	0.0	0.3762	0.5279	0.0318	0.0023	0.6443	0.0035	0.0	0.5867	0.0037	0.0
60perc_5repeat	0.35	0.3646	0.0674	0.0048	0.0	0.0	0.0	0.3746	0.5301	0.031	0.0022	0.6433	0.0032	0.0	0.587	0.0037	0.0
90perc_2repeat	0.35	0.3569	0.0708	0.005	0.0	0.0	0.0	0.3745	0.5257	0.0298	0.0021	0.6444	0.0031	0.0	0.5884	0.0034	0.0
90perc_5repeat	0.35	0.3706	0.062	0.0044	0.0	0.0	0.0	0.38	0.527	0.0317	0.0022	0.6401	0.0034	0.0	0.5852	0.0033	0.0
100perc_2repeat	0.35	0.3537	0.0669	0.0047	0.0	0.0	0.0	0.3653	0.526	0.0269	0.0019	0.6416	0.003	0.0	0.5863	0.0032	0.0
80perc_5repeat	0.35	0.357	0.0735	0.0052	0.0	0.0	0.0	0.3691	0.5224	0.0338	0.0024	0.6426	0.0033	0.0	0.5858	0.0036	0.0
100perc_5repeat	0.35	0.3563	0.0672	0.0048	0.0	0.0	0.0	0.3659	0.5261	0.0281	0.002	0.6434	0.0033	0.0	0.5879	0.0033	0.0
100perc_10repeat	0.35	0.3576	0.0653	0.0046	0.0	0.0	0.0	0.366	0.5257	0.0286	0.002	0.6399	0.0031	0.0	0.5836	0.0033	0.0
50perc_10repeat	0.35	0.3547	0.0678	0.0048	0.0	0.0	0.0	0.3644	0.527	0.0275	0.0019	0.6411	0.0033	0.0	0.5844	0.0035	0.0
90perc_10repeat	0.35	0.3672	0.0651	0.0046	0.0	0.0	0.0	0.3849	0.5265	0.0305	0.0022	0.6371	0.0033	0.0	0.5819	0.0036	0.0
05perc_2repeat	0.4	0.3416	0.0689	0.0049	0.0	0.0	0.0	0.3545	0.5275	0.0261	0.0018	0.6458	0.0026	0.0	0.5893	0.003	0.0
15perc_2repeat	0.4	0.3483	0.0696	0.0049	0.0	0.0	0.0	0.3587	0.5296	0.0265	0.0019	0.6455	0.0029	0.0	0.585	0.003	0.0
80perc_10repeat	0.35	0.3588	0.0693	0.0049	0.0	0.0	0.0	0.3667	0.5299	0.0318	0.0022	0.6453	0.0034	0.0	0.5851	0.0036	0.0
60perc_10repeat	0.35	0.3673	0.0667	0.0047	0.0	0.0	0.0	0.3831	0.5275	0.0303	0.0021	0.6428	0.0034	0.0	0.5849	0.0038	0.0
70perc_10repeat	0.35	0.3667	0.0645	0.0046	0.0	0.0	0.0	0.3717	0.5238	0.0306	0.0022	0.6421	0.0037	0.0	0.591	0.0038	0.0
30perc_2repeat	0.4	0.3492	0.069	0.0049	0.0	0.0	0.0	0.3615	0.5286	0.0265	0.0019	0.6439	0.0029	0.0	0.5821	0.0031	0.0
15perc_5repeat	0.4	0.3416	0.0651	0.0046	0.0	0.0	0.0	0.3501	0.5243	0.0237	0.0017	0.6398	0.0026	0.0	0.584	0.0029	0.0
05perc_5repeat	0.4	0.353	0.0622	0.0044	0.0	0.0	0.0	0.361	0.5321	0.0234	0.0017	0.6453	0.0028	0.0	0.5809	0.0029	0.0
30perc_5repeat	0.4	0.3433	0.0666	0.0047	0.0	0.0	0.0	0.3571	0.5256	0.0253	0.0018	0.6411	0.0031	0.0	0.5868	0.0028	0.0
05perc_10repeat	0.4	0.3427	0.0615	0.0043	0.0	0.0	0.0	0.3527	0.5269	0.0212	0.0015	0.646	0.0025	0.0	0.5873	0.0029	0.0
15perc_10repeat	0.4	0.3406	0.0678	0.0048	0.0	0.0	0.0	0.35	0.5262	0.0245	0.0017	0.6453	0.0027	0.0	0.5885	0.0031	0.0
100perc_5repeat	0.4	0.3416	0.0692	0.0049	0.0	0.0	0.0	0.3504	0.5294	0.0244	0.0017	0.6429	0.0026	0.0	0.5798	0.0025	0.0
70perc_5repeat	0.4	0.3414	0.0682	0.0048	0.0	0.0	0.0	0.3505	0.5248	0.029	0.002	0.6394	0.0028	0.0	0.582	0.0031	0.0
05perc_2repeat	0.45	0.3371	0.0723	0.0051	0.0	0.0	0.0	0.3451	0.5277	0.0254	0.0018	0.6487	0.0026	0.0	0.586	0.0028	0.0
70perc_10repeat	0.4	0.3467	0.0659	0.0047	0.0	0.0	0.0	0.3567	0.5262	0.028	0.002	0.6435	0.0029	0.0	0.588	0.0034	0.0
15perc_2repeat	0.45	0.3268	0.0686	0.0049	0.0	0.0	0.0	0.3329	0.5267	0.0227	0.0016	0.6415	0.0025	0.0	0.5852	0.0026	0.0
30perc_2repeat	0.45	0.331	0.0682	0.0048	0.0	0.0	0.0	0.3308	0.5255	0.0238	0.0017	0.6411	0.0027	0.0	0.5873	0.0029	0.0
40perc_2repeat	0.45	0.3331	0.0655	0.0046	0.0	0.0	0.0	0.3389	0.5266	0.0229	0.0016	0.6433	0.0026	0.0	0.5851	0.0028	0.0
60perc_2repeat	0.45	0.3266	0.0657	0.0046	0.0	0.0	0.0	0.327	0.5233	0.0234	0.0017	0.6428	0.0026	0.0	0.591	0.0027	0.0
50perc_2repeat	0.45	0.3398	0.0664	0.0047	0.0	0.0	0.0	0.3453	0.5294	0.0248	0.0018	0.6489	0.0027	0.0	0.583	0.0028	0.0
30perc_10repeat	0.4	0.351	0.0677	0.0048	0.0	0.0	0.0	0.3595	0.5289	0.0262	0.0019	0.6477	0.0027	0.0	0.5855	0.0033	0.0
60perc_5repeat	0.45	0.3298	0.0629	0.0044	0.0	0.0	0.0	0.3356	0.5278	0.0239	0.0017	0.6405	0.0024	0.0	0.5848	0.0024	0.0
90perc_5repeat	0.4	0.3469	0.069	0.0049	0.0	0.0	0.0	0.3621	0.5268	0.0307	0.0022	0.6415	0.003	0.0	0.5849	0.0029	0.0
50perc_5repeat	0.45	0.3298	0.0648	0.0046	0.0	0.0	0.0	0.3336	0.5274	0.0235	0.0017	0.6431	0.0024	0.0	0.5854	0.0027	0.0
40perc_5repeat	0.45	0.334	0.0656	0.0046	0.0	0.0	0.0	0.3414	0.5266	0.0237	0.0017	0.6437	0.0025	0.0	0.5857	0.0026	0.0
30perc_5repeat	0.45	0.3319	0.0653	0.0046	0.0	0.0	0.0	0.3392	0.5273	0.0228	0.0016	0.6448	0.0022	0.0	0.5841	0.0029	0.0
15perc_5repeat	0.45	0.3261	0.0632	0.0045	0.0	0.0	0.0	0.3263	0.5241	0.0226	0.0016	0.641	0.0023	0.0	0.5896	0.0026	0.0
70perc_2repeat	0.45	0.3338	0.068	0.0048	0.0	0.0	0.0	0.3372	0.5292	0.0242	0.0017	0.6457	0.0026	0.0	0.5829	0.0026	0.0
05perc_5repeat	0.45	0.3414	0.066	0.0047	0.0	0.0	0.0	0.3573	0.529	0.0214	0.0015	0.6469	0.0025	0.0	0.5829	0.0027	0.0
70perc_5repeat	0.45	0.3248	0.0687	0.0049	0.0	0.0	0.0	0.3258	0.5235	0.0262	0.0018	0.6419	0.0028	0.0	0.5894	0.0029	0.0
100perc_10repeat	0.4	0.339	0.0678	0.0048	0.0	0.0	0.0	0.3485	0.5254	0.0266	0.0019	0.64	0.003	0.0	0.5861	0.0027	0.0
50perc_10repeat	0.45	0.3402	0.0615	0.0043	0.0	0.0	0.0	0.343	0.5259	0.0253	0.0018	0.6447	0.0024	0.0	0.5878	0.0028	0.0
60perc_10repeat	0.45	0.333	0.0659	0.0047	0.0	0.0	0.0	0.3338	0.5262	0.0232	0.0016	0.6429	0.003	0.0	0.5848	0.0025	0.0
40perc_2repeat	0.4	0.3494	0.0618	0.0044	0.0	0.0	0.0	0.353	0.5259	0.0249	0.0018	0.6435	0.0029	0.0	0.5892	0.003	0.0
40perc_10repeat	0.45	0.3331	0.0677	0.0048	0.0	0.0	0.0	0.3397	0.5273	0.0239	0.0017	0.6474	0.0025	0.0	0.5837	0.0027	0.0
50perc_2repeat	0.4	0.3423	0.0689	0.0049	0.0	0.0	0.0	0.348	0.5267	0.0272	0.0019	0.6441	0.003	0.0	0.5842	0.003	0.0
70perc_10repeat	0.45	0.3367	0.0613	0.0043	0.0	0.0	0.0	0.3398	0.5283	0.0256	0.0018	0.6402	0.0026	0.0	0.5866	0.0031	0.0
30perc_10repeat	0.45	0.3306	0.0705	0.005	0.0	0.0	0.0	0.3426	0.526	0.0234	0.0017	0.6428	0.0026	0.0	0.589	0.0027	0.0
60perc_2repeat	0.4	0.345	0.0667	0.0047	0.0	0.0	0.0	0.3508	0.5279	0.0278	0.002	0.6407	0.003	0.0	0.5842	0.0033	0.0
70perc_2repeat	0.4	0.3394	0.0698	0.0049	0.0	0.0	0.0	0.3488	0.5254	0.0288	0.002	0.6385	0.003	0.0	0.5896	0.0032	0.0
60perc_5repeat	0.4	0.3417	0.0728	0.0051	0.0	0.0	0.0	0.3503	0.523	0.028	0.002	0.6441	0.0031	0.0	0.5903	0.003	0.0
15perc_10repeat	0.45	0.3229	0.0641	0.0045	0.0	0.0	0.0	0.3253	0.5258	0.0197	0.0014	0.6415	0.0024	0.0	0.5885	0.0025	0.0
80perc_2repeat	0.45	0.324	0.0659	0.0047	0.0	0.0	0.0	0.3273	0.527	0.0248	0.0018	0.6421	0.0024	0.0	0.5885	0.0027	0.0
05perc_10repeat	0.45	0.3312	0.0712	0.005	0.0	0.0	0.0	0.3346	0.5284	0.0232	0.0016	0.6438	0.0025	0.0	0.5867	0.0026	0.0
80perc_2repeat	0.4	0.3449	0.0648	0.0046	0.0	0.0	0.0	0.353	0.5261	0.0265	0.0019	0.6489	0.0028	0.0	0.5868	0.0032	0.0
50perc_5repeat	0.4	0.3491	0.0665	0.0047	0.0	0.0	0.0	0.3609	0.5301	0.0252	0.0018	0.6409	0.003	0.0	0.5817	0.0034	0.0
40perc_5repeat	0.4	0.3363	0.067	0.0047	0.0	0.0	0.0	0.3434	0.5247	0.0229	0.0016	0.6419	0.0028	0.0	0.5915	0.0029	0.0
80perc_5repeat	0.45	0.3431	0.0667	0.0047	0.0	0.0	0.0	0.3504	0.533	0.0253	0.0018	0.6502	0.0024	0.0	0.5832	0.0029	0.0
80perc_5repeat	0.4	0.3425	0.0687	0.0049	0.0	0.0	0.0	0.3461	0.5274	0.0287	0.002	0.6427	0.0028	0.0	0.5854	0.0033	0.0
60perc_10repeat	0.4	0.3481	0.0671	0.0047	0.0	0.0	0.0	0.3544	0.5251	0.0279	0.002	0.6381	0.0033	0.0	0.5905	0.0032	0.0
80perc_10repeat	0.4	0.3448	0.0703	0.005	0.0	0.0	0.0	0.3506	0.5256	0.028	0.002	0.637	0.003	0.0	0.5825	0.003	0.0
50perc_10repeat	0.4	0.3469	0.0628	0.0044	0.0	0.0	0.0	0.353	0.5268	0.0246	0.0017	0.6433	0.0028	0.0	0.5863	0.0029	0.0
90perc_2repeat	0.4	0.3463	0.0667	0.0047	0.0	0.0	0.0	0.3487	0.5274	0.0266	0.0019	0.6425	0.0028	0.0	0.5893	0.0029	0.0
40perc_10repeat	0.4	0.3441	0.0681	0.0048	0.0	0.0	0.0	0.3503	0.5253	0.0244	0.0017	0.6436	0.0028	0.0	0.587	0.0031	0.0
100perc_2repeat	0.4	0.3385	0.067	0.0047	0.0	0.0	0.0	0.3437	0.525	0.0239	0.0017	0.6393	0.0027	0.0	0.5867	0.0029	0.0
90perc_10repeat	0.4	0.3416	0.0621	0.0044	0.0	0.0	0.0	0.3477	0.5265	0.0287	0.002	0.6446	0.0027	0.0	0.5884	0.0026	0.0
90perc_5repeat	0.45	0.3302	0.0646	0.0046	0.0	0.0	0.0	0.3375	0.5264	0.0239	0.0017	0.6441	0.0024	0.0	0.5872	0.0025	0.0
80perc_10repeat	0.45	0.3283	0.0627	0.0044	0.0	0.0	0.0	0.3342	0.5262	0.0258	0.0018	0.6376	0.0027	0.0	0.587	0.0025	0.0
100perc_2repeat	0.45	0.3277	0.0676	0.0048	0.0	0.0	0.0	0.3337	0.5285	0.0205	0.0015	0.6429	0.0023	0.0	0.5838	0.0025	0.0
100perc_5repeat	0.45	0.3385	0.0694	0.0049	0.0	0.0	0.0	0.3445	0.529	0.0232	0.0016	0.6439	0.0025	0.0	0.5836	0.0026	0.0
100perc_10repeat	0.45	0.3266	0.065	0.0046	0.0	0.0	0.0	0.328	0.5262	0.0234	0.0017	0.6426	0.0022	0.0	0.5883	0.0024	0.0
05perc_2repeat	0.5	0.3092	0.0689	0.0049	0.0	0.0	0.0	0.3069	0.5259	0.0213	0.0015	0.6415	0.002	0.0	0.5882	0.0025	0.0
15perc_2repeat	0.5	0.3134	0.0658	0.0047	0.0	0.0	0.0	0.3144	0.5265	0.0207	0.0015	0.6433	0.0023	0.0	0.5869	0.0022	0.0
30perc_2repeat	0.5	0.3117	0.0657	0.0046	0.0	0.0	0.0	0.3054	0.5268	0.0206	0.0015	0.6428	0.0024	0.0	0.587	0.0023	0.0
40perc_2repeat	0.5	0.3226	0.0632	0.0045	0.0	0.0	0.0	0.3304	0.5265	0.0216	0.0015	0.6431	0.0023	0.0	0.5832	0.0026	0.0
90perc_2repeat	0.45	0.3316	0.0599	0.0042	0.0	0.0	0.0	0.3333	0.5252	0.0242	0.0017	0.6453	0.0024	0.0	0.589	0.0025	0.0
30perc_5repeat	0.5	0.3186	0.0657	0.0046	0.0	0.0	0.0	0.3183	0.528	0.0201	0.0014	0.6425	0.0022	0.0	0.5846	0.0024	0.0
40perc_5repeat	0.5	0.3318	0.066	0.0047	0.0	0.0	0.0	0.3323	0.5306	0.023	0.0016	0.6507	0.0024	0.0	0.5824	0.0025	0.0
05perc_5repeat	0.5	0.313	0.0671	0.0047	0.0	0.0	0.0	0.3168	0.5256	0.0213	0.0015	0.6421	0.0023	0.0	0.5857	0.0022	0.0
70perc_2repeat	0.5	0.3121	0.0667	0.0047	0.0	0.0	0.0	0.3147	0.5257	0.0242	0.0017	0.6435	0.0023	0.0	0.5901	0.0024	0.0
90perc_10repeat	0.45	0.3303	0.0683	0.0048	0.0	0.0	0.0	0.3328	0.5286	0.0251	0.0018	0.6439	0.0025	0.0	0.5822	0.0027	0.0
50perc_5repeat	0.5	0.3162	0.0668	0.0047	0.0	0.0	0.0	0.3234	0.5264	0.0226	0.0016	0.6436	0.0023	0.0	0.5872	0.0025	0.0
60perc_5repeat	0.5	0.3147	0.0684	0.0048	0.0	0.0	0.0	0.3142	0.5258	0.0231	0.0016	0.6416	0.0026	0.0	0.5875	0.0025	0.0
70perc_5repeat	0.5	0.3114	0.0668	0.0047	0.0	0.0	0.0	0.308	0.5257	0.0225	0.0016	0.6409	0.0025	0.0	0.5881	0.0025	0.0
90perc_2repeat	0.5	0.3185	0.0677	0.0048	0.0	0.0	0.0	0.32	0.5285	0.0227	0.0016	0.6452	0.0023	0.0	0.5859	0.0023	0.0
90perc_5repeat	0.5	0.3144	0.0685	0.0048	0.0	0.0	0.0	0.3145	0.5265	0.0235	0.0017	0.6411	0.0022	0.0	0.5854	0.0026	0.0
100perc_10repeat	0.5	0.3228	0.0623	0.0044	0.0	0.0	0.0	0.3263	0.5281	0.02	0.0014	0.6467	0.0021	0.0	0.585	0.0022	0.0
80perc_10repeat	0.5	0.3162	0.0692	0.0049	0.0	0.0	0.0	0.3176	0.5257	0.0243	0.0017	0.6426	0.0024	0.0	0.5868	0.0024	0.0
40perc_10repeat	0.5	0.3155	0.067	0.0047	0.0	0.0	0.0	0.3165	0.5281	0.0207	0.0015	0.6467	0.0021	0.0	0.5879	0.0023	0.0
30perc_10repeat	0.5	0.3187	0.063	0.0045	0.0	0.0	0.0	0.3177	0.5275	0.0201	0.0014	0.644	0.0022	0.0	0.5862	0.0024	0.0
50perc_2repeat	0.5	0.3163	0.065	0.0046	0.0	0.0	0.0	0.3237	0.5247	0.0229	0.0016	0.643	0.0023	0.0	0.5884	0.0025	0.0
50perc_10repeat	0.5	0.3169	0.0652	0.0046	0.0	0.0	0.0	0.3183	0.5251	0.0209	0.0015	0.6458	0.0024	0.0	0.5859	0.0024	0.0
15perc_5repeat	0.5	0.3183	0.0666	0.0047	0.0	0.0	0.0	0.3195	0.5275	0.0208	0.0015	0.6403	0.0021	0.0	0.5827	0.0024	0.0
15perc_10repeat	0.5	0.3202	0.0656	0.0046	0.0	0.0	0.0	0.3219	0.5286	0.0199	0.0014	0.6453	0.0022	0.0	0.585	0.0023	0.0
05perc_10repeat	0.5	0.3164	0.0624	0.0044	0.0	0.0	0.0	0.3158	0.5278	0.0199	0.0014	0.6447	0.0021	0.0	0.5881	0.0022	0.0
05perc_2repeat	0.6	0.2938	0.0591	0.0042	0.0	0.0	0.0	0.2863	0.5275	0.0153	0.0011	0.6458	0.0018	0.0	0.5887	0.0017	0.0
60perc_2repeat	0.5	0.3242	0.0694	0.0049	0.0	0.0	0.0	0.3285	0.5305	0.024	0.0017	0.6476	0.0022	0.0	0.5832	0.0025	0.0
80perc_2repeat	0.5	0.3172	0.0678	0.0048	0.0	0.0	0.0	0.3236	0.5285	0.022	0.0016	0.6463	0.0023	0.0	0.5872	0.0022	0.0
100perc_2repeat	0.5	0.3126	0.0654	0.0046	0.0	0.0	0.0	0.3097	0.5256	0.0204	0.0014	0.6419	0.0023	0.0	0.5876	0.0021	0.0
15perc_2repeat	0.6	0.2961	0.0598	0.0042	0.0	0.0	0.0	0.2944	0.5273	0.0169	0.0012	0.6456	0.0019	0.0	0.5873	0.0018	0.0
100perc_5repeat	0.5	0.3168	0.0646	0.0046	0.0	0.0	0.0	0.3098	0.5284	0.019	0.0013	0.6438	0.0022	0.0	0.5863	0.0022	0.0
30perc_2repeat	0.6	0.299	0.0628	0.0044	0.0	0.0	0.0	0.2951	0.5284	0.0179	0.0013	0.647	0.0019	0.0	0.5857	0.002	0.0
80perc_5repeat	0.5	0.3305	0.0651	0.0046	0.0	0.0	0.0	0.3408	0.5299	0.0248	0.0018	0.6489	0.0024	0.0	0.5827	0.0022	0.0
90perc_10repeat	0.5	0.3179	0.068	0.0048	0.0	0.0	0.0	0.3211	0.5289	0.0237	0.0017	0.6455	0.0022	0.0	0.5869	0.0021	0.0
40perc_2repeat	0.6	0.2932	0.0615	0.0044	0.0	0.0	0.0	0.2845	0.5272	0.0179	0.0013	0.6443	0.0018	0.0	0.5863	0.0021	0.0
50perc_2repeat	0.6	0.3	0.0632	0.0045	0.0	0.0	0.0	0.2993	0.5276	0.02	0.0014	0.6468	0.0019	0.0	0.5881	0.0021	0.0
70perc_10repeat	0.5	0.3225	0.0667	0.0047	0.0	0.0	0.0	0.3239	0.5298	0.0222	0.0016	0.645	0.0021	0.0	0.5808	0.0025	0.0
60perc_2repeat	0.6	0.3006	0.0635	0.0045	0.0	0.0	0.0	0.3023	0.5285	0.02	0.0014	0.6474	0.002	0.0	0.585	0.002	0.0
60perc_10repeat	0.5	0.3198	0.0721	0.0051	0.0	0.0	0.0	0.3157	0.5261	0.0242	0.0017	0.6447	0.0025	0.0	0.5866	0.0027	0.0
40perc_5repeat	0.6	0.3018	0.0592	0.0042	0.0	0.0	0.0	0.2971	0.528	0.0192	0.0014	0.6467	0.0017	0.0	0.5848	0.0021	0.0
50perc_5repeat	0.6	0.295	0.0609	0.0043	0.0	0.0	0.0	0.2893	0.5262	0.0179	0.0013	0.6449	0.0018	0.0	0.5887	0.002	0.0
30perc_5repeat	0.6	0.293	0.0596	0.0042	0.0	0.0	0.0	0.2839	0.5251	0.018	0.0013	0.6466	0.0019	0.0	0.5922	0.002	0.0
15perc_5repeat	0.6	0.2929	0.0585	0.0041	0.0	0.0	0.0	0.2947	0.527	0.0163	0.0012	0.6461	0.0019	0.0	0.5891	0.0017	0.0
70perc_2repeat	0.6	0.2969	0.0605	0.0043	0.0	0.0	0.0	0.2975	0.5273	0.0202	0.0014	0.6466	0.0018	0.0	0.5881	0.002	0.0
05perc_5repeat	0.6	0.3002	0.063	0.0045	0.0	0.0	0.0	0.2974	0.5279	0.0168	0.0012	0.6456	0.0017	0.0	0.5822	0.0019	0.0
60perc_5repeat	0.6	0.2938	0.066	0.0047	0.0	0.0	0.0	0.2865	0.5273	0.0184	0.0013	0.6452	0.002	0.0	0.5882	0.002	0.0
80perc_2repeat	0.6	0.2958	0.0604	0.0043	0.0	0.0	0.0	0.2879	0.5284	0.0191	0.0014	0.6436	0.0018	0.0	0.5853	0.0018	0.0
90perc_2repeat	0.6	0.2956	0.0622	0.0044	0.0	0.0	0.0	0.2964	0.5287	0.019	0.0013	0.6446	0.0017	0.0	0.5868	0.0019	0.0
100perc_2repeat	0.6	0.2999	0.0636	0.0045	0.0	0.0	0.0	0.2911	0.5293	0.0168	0.0012	0.646	0.0017	0.0	0.5842	0.0019	0.0
100perc_5repeat	0.6	0.2943	0.0603	0.0043	0.0	0.0	0.0	0.2847	0.528	0.0156	0.0011	0.6443	0.0018	0.0	0.5866	0.0017	0.0
70perc_5repeat	0.6	0.2918	0.0631	0.0045	0.0	0.0	0.0	0.2836	0.5274	0.02	0.0014	0.644	0.0018	0.0	0.5874	0.002	0.0
90perc_5repeat	0.6	0.3012	0.0677	0.0048	0.0	0.0	0.0	0.2915	0.5278	0.0233	0.0016	0.6442	0.0021	0.0	0.5846	0.0019	0.0
05perc_2repeat	0.7	0.2814	0.0576	0.0041	0.0	0.0	0.0	0.2761	0.5284	0.0138	0.001	0.6465	0.0015	0.0	0.5855	0.0014	0.0
90perc_10repeat	0.6	0.2884	0.0554	0.0039	0.0	0.0	0.0	0.2779	0.5244	0.0213	0.0015	0.644	0.0018	0.0	0.5907	0.0019	0.0
15perc_2repeat	0.7	0.2807	0.0562	0.004	0.0	0.0	0.0	0.2789	0.5295	0.014	0.001	0.6465	0.0014	0.0	0.5851	0.0016	0.0
100perc_10repeat	0.6	0.2917	0.0638	0.0045	0.0	0.0	0.0	0.2828	0.5268	0.0171	0.0012	0.6444	0.0017	0.0	0.5881	0.0019	0.0
40perc_10repeat	0.6	0.2923	0.0601	0.0042	0.0	0.0	0.0	0.2871	0.5275	0.017	0.0012	0.645	0.0017	0.0	0.5882	0.0021	0.0
80perc_10repeat	0.6	0.3028	0.0601	0.0042	0.0	0.0	0.0	0.2996	0.5284	0.0197	0.0014	0.6473	0.0019	0.0	0.5858	0.002	0.0
50perc_10repeat	0.6	0.2846	0.062	0.0044	0.0	0.0	0.0	0.2694	0.5252	0.0172	0.0012	0.6427	0.0018	0.0	0.5905	0.0019	0.0
70perc_10repeat	0.6	0.2978	0.0627	0.0044	0.0	0.0	0.0	0.2943	0.5261	0.02	0.0014	0.6438	0.0021	0.0	0.5871	0.0021	0.0
