Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_10repeat	0.1	0.3509	0.6113	0.0037	0.0005	0.8473	0.0094	0.0187	0.6104	0.6094	0.0136	0.0019	0.7677	0.003	0.0	0.607	0.0046	0.0
30perc_10repeat	0.05	0.3651	0.6153	0.0247	0.0035	0.8648	0.0203	0.0397	0.6109	0.6114	0.0168	0.0024	0.86	0.0042	0.0	0.7336	0.0074	0.0
40perc_10repeat	0.05	0.3528	0.6221	0.0409	0.0058	0.8867	0.0411	0.0785	0.6114	0.6107	0.0219	0.0031	0.8254	0.0045	0.0	0.7057	0.0076	0.0
5perc_10repeat	0.05	0.3287	0.6557	0.0743	0.0105	0.9	0.1335	0.2325	0.6152	0.6107	0.0211	0.003	0.9252	0.0045	0.0	0.8714	0.0072	0.0
90perc_10repeat	0.1	0.336	0.608	0.0016	0.0002	0.0401	0.0	0.0	0.6082	0.6104	0.0141	0.002	0.6785	0.0039	0.0	0.4655	0.0043	0.0
60perc_5repeat	0.05	0.3595	0.6099	0.0024	0.0003	0.7446	0.0054	0.0107	0.6097	0.6123	0.0211	0.003	0.7847	0.0054	0.0	0.6198	0.0084	0.0
50perc_2repeat	0.05	0.3672	0.6092	0.0332	0.0047	0.8522	0.0347	0.0667	0.611	0.6081	0.0231	0.0033	0.8345	0.005	0.0	0.7021	0.0083	0.0
5perc_2repeat	0.05	0.312	0.6717	0.0841	0.0119	0.8979	0.1806	0.3007	0.6222	0.6075	0.0229	0.0032	0.9262	0.0055	0.0	0.8819	0.0052	0.0
60perc_2repeat	0.05	0.3592	0.6135	0.0402	0.0057	0.8172	0.0431	0.0819	0.6112	0.6093	0.0208	0.0029	0.8137	0.0054	0.0	0.6848	0.0088	0.0
5perc_5repeat	0.05	0.3228	0.6615	0.0817	0.0116	0.8966	0.1552	0.2646	0.6201	0.6065	0.024	0.0034	0.926	0.0053	0.0	0.8773	0.008	0.0
90perc_5repeat	0.05	0.342	0.6083	0.0015	0.0002	0.2458	0.0005	0.0011	0.6081	0.6106	0.0219	0.0031	0.6996	0.0062	0.0	0.4999	0.0077	0.0
70perc_5repeat	0.1	0.349	0.6108	0.0032	0.0005	0.8532	0.0073	0.0145	0.6099	0.6081	0.0138	0.002	0.7554	0.0033	0.0	0.593	0.004	0.0
70perc_5repeat	0.05	0.3429	0.6149	0.0506	0.0072	0.7135	0.0491	0.0918	0.6098	0.6053	0.0202	0.0029	0.7451	0.0074	0.0	0.6049	0.0071	0.0
30perc_5repeat	0.1	0.3534	0.6225	0.0229	0.0032	0.8884	0.0397	0.0761	0.6168	0.6074	0.0113	0.0016	0.8626	0.0026	0.0	0.7621	0.004	0.0
60perc_5repeat	0.1	0.3511	0.6132	0.0041	0.0006	0.8691	0.0147	0.0288	0.6126	0.608	0.0126	0.0018	0.7801	0.0032	0.0	0.6308	0.0046	0.0
5perc_2repeat	0.2	0.1383	0.8438	0.0311	0.0044	0.9524	0.6345	0.7616	0.8486	0.6096	0.0096	0.0014	0.9309	0.0016	0.0	0.8799	0.0024	0.0
70perc_10repeat	0.05	0.3467	0.6139	0.035	0.0049	0.4772	0.0166	0.032	0.6083	0.6093	0.0183	0.0026	0.7383	0.0057	0.0	0.5512	0.0077	0.0
15perc_2repeat	0.2	0.2016	0.7725	0.0781	0.011	0.951	0.4411	0.6027	0.8051	0.6116	0.0084	0.0012	0.9093	0.0015	0.0	0.839	0.0026	0.0
60perc_10repeat	0.05	0.3547	0.6135	0.0284	0.004	0.7406	0.0155	0.0304	0.6094	0.6152	0.0225	0.0032	0.7745	0.0049	0.0	0.6076	0.0069	0.0
30perc_2repeat	0.2	0.264	0.7074	0.0819	0.0116	0.9383	0.2668	0.4154	0.673	0.6074	0.0086	0.0012	0.8793	0.0017	0.0	0.7904	0.0028	0.0
30perc_10repeat	0.1	0.3475	0.6277	0.0476	0.0067	0.8761	0.0546	0.1028	0.6164	0.6069	0.0123	0.0017	0.8533	0.0028	0.0	0.7503	0.0041	0.0
15perc_10repeat	0.1	0.3326	0.6451	0.0517	0.0073	0.9084	0.1009	0.1817	0.623	0.6093	0.0131	0.0019	0.8987	0.0022	0.0	0.823	0.0041	0.0
50perc_10repeat	0.1	0.3474	0.6183	0.0241	0.0034	0.8658	0.0287	0.0556	0.614	0.6081	0.0134	0.0019	0.7898	0.0034	0.0	0.6608	0.0039	0.0
100perc_2repeat	0.1	0.3467	0.6088	0.0025	0.0004	0.5823	0.0019	0.0037	0.6084	0.6094	0.0142	0.002	0.7328	0.0033	0.0	0.5432	0.0042	0.0
15perc_5repeat	0.05	0.3405	0.6426	0.07	0.0099	0.8902	0.0984	0.1772	0.6134	0.6079	0.0199	0.0028	0.9022	0.0042	0.0	0.8194	0.0092	0.0
40perc_2repeat	0.2	0.2991	0.6683	0.0639	0.009	0.919	0.1639	0.2781	0.6345	0.6095	0.0103	0.0015	0.8553	0.0019	0.0	0.7523	0.003	0.0
50perc_2repeat	0.2	0.3369	0.629	0.0112	0.0016	0.9024	0.0601	0.1128	0.6285	0.6096	0.0088	0.0012	0.8381	0.002	0.0	0.7141	0.0021	0.0
40perc_10repeat	0.1	0.3521	0.6188	0.0193	0.0027	0.8752	0.0307	0.0592	0.6145	0.6096	0.0151	0.0021	0.8255	0.0029	0.0	0.7016	0.0057	0.0
100perc_5repeat	0.1	0.3322	0.6085	0.0013	0.0002	0.028	0.0	0.0	0.6084	0.6061	0.0119	0.0017	0.6702	0.0039	0.0	0.464	0.0044	0.0
90perc_2repeat	0.2	0.3325	0.6142	0.0051	0.0007	0.9161	0.0158	0.0311	0.6145	0.6067	0.0095	0.0013	0.7471	0.0023	0.0	0.5851	0.0025	0.0
5perc_2repeat	0.4	0.0818	0.9046	0.0077	0.0011	0.9408	0.8074	0.869	0.9069	0.6079	0.0065	0.0009	0.9296	0.0012	0.0	0.8784	0.0017	0.0
5perc_5repeat	0.2	0.1428	0.8389	0.0463	0.0065	0.9514	0.6216	0.7519	0.8455	0.6098	0.0094	0.0013	0.9287	0.0017	0.0	0.8762	0.0023	0.0
30perc_5repeat	0.2	0.2888	0.6766	0.0651	0.0092	0.9268	0.1849	0.3083	0.6408	0.608	0.0088	0.0012	0.8602	0.0016	0.0	0.7666	0.0022	0.0
15perc_5repeat	0.2	0.191	0.7824	0.0759	0.0107	0.9528	0.4677	0.6274	0.8152	0.6081	0.0105	0.0015	0.8993	0.0017	0.0	0.8302	0.0024	0.0
60perc_2repeat	0.2	0.3276	0.6328	0.0299	0.0042	0.8963	0.0686	0.1274	0.6253	0.6064	0.0078	0.0011	0.8102	0.0021	0.0	0.689	0.0023	0.0
50perc_5repeat	0.2	0.3367	0.625	0.0067	0.0009	0.89	0.049	0.0928	0.6235	0.6086	0.0082	0.0012	0.8103	0.0021	0.0	0.6752	0.0025	0.0
100perc_10repeat	0.1	0.326	0.6088	0.0015	0.0002	0.006	0.0	0.0	0.6088	0.6036	0.0132	0.0019	0.6458	0.0037	0.0	0.4247	0.0038	0.0
70perc_2repeat	0.2	0.3323	0.626	0.0171	0.0024	0.8912	0.0499	0.0946	0.6228	0.6065	0.0085	0.0012	0.7917	0.0024	0.0	0.6515	0.0022	0.0
40perc_5repeat	0.2	0.3248	0.6389	0.0347	0.0049	0.907	0.0855	0.1563	0.6285	0.6078	0.0095	0.0013	0.836	0.0018	0.0	0.7233	0.0022	0.0
70perc_5repeat	0.2	0.3363	0.6134	0.0055	0.0008	0.9201	0.0166	0.0327	0.6118	0.6111	0.0082	0.0012	0.7569	0.0021	0.0	0.5925	0.0025	0.0
60perc_5repeat	0.2	0.3344	0.6215	0.0068	0.001	0.8957	0.0376	0.0721	0.6209	0.6074	0.0099	0.0014	0.7806	0.0021	0.0	0.636	0.0025	0.0
100perc_2repeat	0.2	0.3343	0.6099	0.0042	0.0006	0.8094	0.0047	0.0093	0.609	0.6085	0.0092	0.0013	0.7297	0.0021	0.0	0.5476	0.0026	0.0
15perc_2repeat	0.4	0.0892	0.8945	0.0086	0.0012	0.9438	0.7776	0.8527	0.8952	0.6092	0.0049	0.0007	0.9099	0.001	0.0	0.8444	0.0012	0.0
15perc_10repeat	0.2	0.2033	0.7683	0.0726	0.0103	0.9535	0.4279	0.5907	0.7877	0.6073	0.0085	0.0012	0.8964	0.0016	0.0	0.8235	0.0022	0.0
5perc_10repeat	0.2	0.1413	0.8399	0.0402	0.0057	0.9536	0.6227	0.7534	0.8501	0.6088	0.0098	0.0014	0.9266	0.0012	0.0	0.8742	0.0018	0.0
30perc_10repeat	0.2	0.3011	0.6652	0.0642	0.0091	0.911	0.1567	0.2674	0.6338	0.6093	0.0091	0.0013	0.8532	0.002	0.0	0.7509	0.0029	0.0
40perc_10repeat	0.2	0.3307	0.633	0.0231	0.0033	0.9121	0.0694	0.129	0.6276	0.6087	0.0103	0.0015	0.8265	0.0016	0.0	0.7059	0.0026	0.0
5perc_5repeat	0.4	0.0827	0.9033	0.0079	0.0011	0.9412	0.8037	0.867	0.9056	0.6083	0.0048	0.0007	0.9259	0.0011	0.0	0.8715	0.0016	0.0
60perc_10repeat	0.2	0.3352	0.617	0.0069	0.001	0.8978	0.0255	0.0497	0.6162	0.6083	0.0093	0.0013	0.7652	0.002	0.0	0.608	0.0028	0.0
100perc_5repeat	0.2	0.3288	0.6087	0.002	0.0003	0.0	0.0	0.0	0.6086	0.6065	0.0081	0.0011	0.6763	0.002	0.0	0.4652	0.0026	0.0
90perc_5repeat	0.2	0.3342	0.6083	0.0021	0.0003	0.119	0.0002	0.0003	0.6085	0.6085	0.0083	0.0012	0.7049	0.0024	0.0	0.4991	0.0027	0.0
50perc_10repeat	0.2	0.3347	0.6238	0.0082	0.0012	0.8837	0.0441	0.084	0.6238	0.6063	0.0103	0.0015	0.7945	0.002	0.0	0.6548	0.0029	0.0
