Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
15perc_5repeat	0.1	0.315	0.6737	0.0022	0.0003	0.026	0.0	0.0	0.6737	0.6685	0.02	0.0028	0.6656	0.0054	0.0	0.4971	0.0067	0.0
50perc_2repeat	0.05	0.3192	0.6625	0.0532	0.0075	0.0256	0.036	0.0299	0.6733	0.6713	0.0279	0.004	0.6706	0.0105	0.0	0.4684	0.0125	0.0
100perc_10repeat	0.1	0.3163	0.6733	0.0018	0.0003	0.0176	0.0001	0.0002	0.6731	0.6723	0.0165	0.0023	0.669	0.0042	0.0	0.4952	0.0081	0.0
100perc_5repeat	0.05	0.3109	0.6724	0.006	0.0009	0.0241	0.0055	0.009	0.6731	0.6709	0.0224	0.0032	0.6541	0.0093	0.0	0.5095	0.0132	0.0
90perc_10repeat	0.05	0.3196	0.6664	0.042	0.0059	0.0439	0.0225	0.0297	0.6731	0.674	0.0248	0.0035	0.6688	0.0092	0.0	0.4857	0.0147	0.0
60perc_2repeat	0.05	0.3178	0.6671	0.0436	0.0062	0.0301	0.0194	0.0236	0.6733	0.6716	0.0261	0.0037	0.6746	0.0098	0.0	0.504	0.013	0.0
05perc_5repeat	0.05	0.3167	0.6676	0.0408	0.0058	0.0256	0.0188	0.0217	0.6734	0.6678	0.026	0.0037	0.6601	0.0096	0.0	0.4971	0.0114	0.0
05perc_10repeat	0.05	0.3219	0.6669	0.0425	0.006	0.0155	0.0191	0.0171	0.6727	0.6767	0.0274	0.0039	0.6896	0.009	0.0	0.4921	0.0125	0.0
30perc_10repeat	0.05	0.3167	0.6653	0.0386	0.0055	0.0269	0.0303	0.0285	0.6729	0.6778	0.0259	0.0037	0.6719	0.0106	0.0	0.4813	0.0125	0.0
15perc_10repeat	0.1	0.3181	0.6686	0.0297	0.0042	0.0071	0.0164	0.0099	0.673	0.6756	0.0189	0.0027	0.671	0.0058	0.0	0.4911	0.007	0.0
15perc_5repeat	0.05	0.3168	0.6732	0.0017	0.0002	0.03	0.0	0.0	0.6732	0.6734	0.0321	0.0045	0.6892	0.0085	0.0	0.4877	0.0107	0.0
30perc_10repeat	0.1	0.3155	0.6734	0.002	0.0003	0.01	0.0	0.0	0.6733	0.6719	0.0183	0.0026	0.666	0.0058	0.0	0.4992	0.0059	0.0
05perc_10repeat	0.2	0.3164	0.6734	0.0031	0.0004	0.004	0.0	0.0	0.6732	0.6725	0.0123	0.0017	0.6733	0.0029	0.0	0.4945	0.0048	0.0
15perc_10repeat	0.2	0.3164	0.6734	0.0031	0.0004	0.0067	0.0	0.0	0.6734	0.6726	0.0125	0.0018	0.6771	0.0029	0.0	0.5003	0.0039	0.0
70perc_10repeat	0.05	0.3192	0.6668	0.0461	0.0065	0.0264	0.0198	0.0226	0.6734	0.668	0.0232	0.0033	0.6706	0.01	0.0	0.5095	0.0142	0.0
05perc_5repeat	0.2	0.317	0.6727	0.0029	0.0004	0.0	0.0	0.0	0.6723	0.6753	0.0118	0.0017	0.6735	0.0028	0.0	0.4983	0.0043	0.0
60perc_2repeat	0.1	0.3159	0.6736	0.0019	0.0003	0.0331	0.0	0.0001	0.6738	0.6693	0.0173	0.0025	0.6746	0.0062	0.0	0.5079	0.0073	0.0
50perc_5repeat	0.1	0.3159	0.6735	0.0018	0.0003	0.0091	0.0	0.0	0.6734	0.6707	0.016	0.0023	0.6674	0.0044	0.0	0.4983	0.0078	0.0
100perc_5repeat	0.1	0.3162	0.6734	0.0015	0.0002	0.0084	0.0	0.0	0.6734	0.6718	0.0139	0.002	0.6696	0.0049	0.0	0.4972	0.008	0.0
60perc_5repeat	0.1	0.3159	0.6734	0.0019	0.0003	0.003	0.0	0.0	0.6736	0.6717	0.0171	0.0024	0.6679	0.0047	0.0	0.4883	0.007	0.0
