Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_10repeat	0.1	0.2625	0.6124	0.0065	0.0009	0.7893	0.0132	0.0259	0.6107	0.5295	0.0064	0.0009	0.5856	0.0023	0.0	0.5178	0.0028	0.0
50perc_10repeat	0.1	0.2282	0.6438	0.0684	0.0097	0.6741	0.2618	0.3772	0.6231	0.5094	0.0044	0.0006	0.5497	0.002	0.0	0.5317	0.0019	0.0
30perc_10repeat	0.1	0.3024	0.6111	0.0036	0.0005	0.8195	0.0088	0.0174	0.6101	0.5495	0.0069	0.001	0.6459	0.0025	0.0	0.5405	0.0033	0.0
60perc_2repeat	0.1	0.2339	0.6985	0.102	0.0144	0.9051	0.259	0.4027	0.6301	0.5229	0.0064	0.0009	0.668	0.0024	0.0	0.6354	0.003	0.0
60perc_5repeat	0.1	0.2027	0.716	0.1428	0.0202	0.7138	0.6963	0.7049	0.7378	0.4994	0.0055	0.0008	0.5846	0.0021	0.0	0.585	0.0019	0.0
05perc_10repeat	0.05	0.3558	0.625	0.043	0.0061	0.8725	0.0483	0.0916	0.6124	0.6046	0.0198	0.0028	0.8791	0.0046	0.0	0.7933	0.007	0.0
60perc_10repeat	0.1	0.293	0.5042	0.1448	0.0205	0.4721	0.9086	0.6214	0.4222	0.4905	0.0047	0.0007	0.5426	0.0015	0.0	0.5641	0.0019	0.0
50perc_2repeat	0.05	0.2788	0.6524	0.0901	0.0127	0.825	0.1677	0.2788	0.6125	0.535	0.0141	0.002	0.6614	0.0047	0.0	0.5941	0.0071	0.0
70perc_2repeat	0.1	0.1416	0.8243	0.0924	0.0131	0.8644	0.6653	0.7519	0.8739	0.508	0.0059	0.0008	0.6878	0.0028	0.0	0.6787	0.0026	0.0
50perc_2repeat	0.1	0.2818	0.6393	0.0632	0.0089	0.8921	0.087	0.1585	0.6178	0.5357	0.008	0.0011	0.6631	0.0026	0.0	0.6027	0.0035	0.0
40perc_2repeat	0.1	0.3143	0.6148	0.0047	0.0007	0.8717	0.0209	0.0409	0.6132	0.5516	0.0085	0.0012	0.686	0.003	0.0	0.5956	0.0035	0.0
15perc_2repeat	0.1	0.3441	0.6241	0.0348	0.0049	0.8843	0.0449	0.0855	0.6164	0.5873	0.0117	0.0017	0.8202	0.0026	0.0	0.7165	0.0046	0.0
60perc_2repeat	0.05	0.2756	0.6544	0.1042	0.0147	0.8459	0.2357	0.3686	0.6139	0.5242	0.0097	0.0014	0.6677	0.004	0.0	0.6282	0.0056	0.0
