Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_5repeat	0.05	0.4439	0.4846	0.0193	0.0014	0.4753	0.8122	0.5997	0.4771	0.4803	0.058	0.0041	0.5633	0.0169	0.0	0.6122	0.0177	0.0
30perc_2repeat	0.05	0.4007	0.4975	0.0256	0.0018	0.461	0.5805	0.5139	0.4934	0.5174	0.0665	0.0047	0.5452	0.013	0.0	0.4681	0.0138	0.0
15perc_5repeat	0.05	0.4135	0.4974	0.026	0.0018	0.4417	0.5757	0.4999	0.4963	0.5224	0.0761	0.0054	0.562	0.0157	0.0	0.4761	0.0157	0.0
40perc_5repeat	0.05	0.3727	0.4955	0.0247	0.0017	0.4821	0.6157	0.5408	0.4872	0.5121	0.0466	0.0033	0.5271	0.0088	0.0	0.4735	0.0103	0.0
30perc_5repeat	0.05	0.3851	0.4969	0.0257	0.0018	0.4671	0.5956	0.5236	0.4917	0.5185	0.0575	0.0041	0.5462	0.011	0.0	0.4754	0.0105	0.0
60perc_5repeat	0.05	0.3659	0.4884	0.0215	0.0015	0.4777	0.758	0.5861	0.4772	0.5009	0.0329	0.0023	0.5121	0.0079	0.0	0.521	0.0083	0.0
5perc_10repeat	0.05	0.4361	0.4946	0.0251	0.0018	0.4034	0.5848	0.4774	0.4822	0.528	0.0839	0.0059	0.5792	0.0199	0.0	0.4605	0.0207	0.0
70perc_10repeat	0.05	0.3562	0.4908	0.0227	0.0016	0.4792	0.7566	0.5868	0.4788	0.4946	0.0323	0.0023	0.4989	0.0081	0.0	0.5147	0.0076	0.0
100perc_10repeat	0.05	0.4513	0.4853	0.0199	0.0014	0.4696	0.7966	0.5909	0.4771	0.4759	0.0712	0.005	0.5377	0.019	0.0	0.6069	0.0196	0.0
15perc_10repeat	0.05	0.4154	0.4966	0.0256	0.0018	0.4248	0.5639	0.4845	0.4887	0.5244	0.0704	0.005	0.5624	0.0147	0.0	0.4567	0.0165	0.0
50perc_10repeat	0.2	0.2877	0.4846	0.0247	0.0017	0.4767	0.8754	0.6173	0.4759	0.5	0.0133	0.0009	0.5097	0.0019	0.0	0.5066	0.0018	0.0
50perc_10repeat	0.05	0.3452	0.4922	0.0227	0.0016	0.4799	0.6937	0.5673	0.4849	0.5028	0.0277	0.002	0.5071	0.0065	0.0	0.4933	0.0067	0.0
60perc_10repeat	0.05	0.3377	0.488	0.0201	0.0014	0.4767	0.7787	0.5914	0.4789	0.4989	0.0234	0.0017	0.4927	0.0057	0.0	0.4999	0.0064	0.0
40perc_10repeat	0.1	0.315	0.4918	0.025	0.0018	0.4805	0.7271	0.5786	0.4802	0.5084	0.0233	0.0016	0.5181	0.0039	0.0	0.5013	0.0039	0.0
80perc_5repeat	0.1	0.3638	0.4848	0.0204	0.0014	0.4771	0.8875	0.6206	0.4771	0.4909	0.0264	0.0019	0.5411	0.0054	0.0	0.5587	0.0051	0.0
