Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
50perc_10repeat	0.1	0.3047	0.4993	0.0308	0.0022	0.4302	0.5	0.4625	0.4952	0.502	0.0198	0.0014	0.5121	0.0034	0.0	0.5092	0.0032	0.0
80perc_2repeat	0.05	0.3898	0.4952	0.0254	0.0018	0.4313	0.5649	0.4892	0.4827	0.4979	0.0314	0.0022	0.5524	0.0107	0.0	0.5705	0.0103	0.0
60perc_2repeat	0.2	0.3146	0.5156	0.0393	0.0028	0.4881	0.3974	0.4381	0.5209	0.5046	0.023	0.0016	0.5465	0.003	0.0	0.53	0.0029	0.0
70perc_5repeat	0.05	0.3656	0.501	0.0266	0.0019	0.4165	0.4886	0.4497	0.5061	0.4963	0.0316	0.0022	0.5193	0.0077	0.0	0.5196	0.009	0.0
30perc_10repeat	0.05	0.3957	0.5022	0.0273	0.0019	0.2914	0.4177	0.3433	0.5181	0.5116	0.0454	0.0032	0.5301	0.01	0.0	0.4766	0.0111	0.0
40perc_2repeat	0.1	0.3736	0.501	0.0298	0.0021	0.3702	0.4477	0.4053	0.5149	0.5103	0.0426	0.003	0.5423	0.0064	0.0	0.5184	0.0069	0.0
15perc_2repeat	0.1	0.4062	0.503	0.0284	0.002	0.3304	0.3879	0.3569	0.5179	0.5191	0.0517	0.0037	0.5749	0.0085	0.0	0.529	0.0092	0.0
90perc_2repeat	0.1	0.3744	0.5034	0.0305	0.0022	0.5114	0.53	0.5205	0.4931	0.4965	0.0225	0.0016	0.5874	0.0065	0.0	0.5943	0.0067	0.0
80perc_10repeat	0.05	0.3902	0.4952	0.0269	0.0019	0.4309	0.6058	0.5036	0.4788	0.4881	0.0426	0.003	0.4993	0.0089	0.0	0.5514	0.0098	0.0
40perc_5repeat	0.1	0.3431	0.5001	0.0312	0.0022	0.3764	0.4613	0.4146	0.5121	0.5072	0.0293	0.0021	0.5234	0.005	0.0	0.5129	0.0047	0.0
40perc_10repeat	0.2	0.2817	0.5114	0.0371	0.0026	0.435	0.3837	0.4077	0.5202	0.506	0.0171	0.0012	0.5197	0.002	0.0	0.5038	0.002	0.0
