Accuracy_Mean	0.1	0.5	0.6	0.9
original	0.5044	0.5732	0.5953	0.6509
60perc_10repeat	0.4961	0.5438	0.5552	0.6064
60perc_2repeat	0.5095	0.5808	0.599	0.6465
60perc_5repeat	0.5005	0.5664	0.5855	0.6385
100perc_10repeat	0.4951	0.5749	0.6139	0.6673
100perc_2repeat	0.4999	0.6464	0.6684	0.6897
100perc_5repeat	0.5013	0.5904	0.6238	0.6781
