Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_2repeat	0.1	0.4145	0.5038	0.0294	0.0021	0.3493	0.3632	0.3561	0.5197	0.5262	0.06	0.0042	0.5915	0.0094	0.0	0.5483	0.0093	0.0
40perc_5repeat	0.1	0.4131	0.5071	0.0273	0.0019	0.3246	0.3094	0.3168	0.5215	0.5349	0.0545	0.0039	0.6064	0.0077	0.0	0.5303	0.0084	0.0
05perc_2repeat	0.05	0.4339	0.4985	0.0271	0.0019	0.3639	0.4622	0.4072	0.5016	0.515	0.0882	0.0062	0.5847	0.0169	0.0	0.5598	0.018	0.0
40perc_2repeat	0.05	0.4239	0.5019	0.0265	0.0019	0.3285	0.3988	0.3602	0.5187	0.5318	0.0957	0.0068	0.5572	0.0161	0.0	0.5031	0.0164	0.0
05perc_5repeat	0.05	0.4336	0.5002	0.0273	0.0019	0.3227	0.4313	0.3692	0.5149	0.5139	0.0856	0.0061	0.5409	0.021	0.0	0.5025	0.0205	0.0
60perc_2repeat	0.05	0.4308	0.5004	0.0277	0.002	0.3045	0.4464	0.362	0.5195	0.519	0.0778	0.0055	0.5465	0.0154	0.0	0.5267	0.0151	0.0
15perc_5repeat	0.05	0.4366	0.4998	0.0275	0.0019	0.3098	0.4341	0.3616	0.5158	0.5166	0.0941	0.0067	0.5814	0.0205	0.0	0.5378	0.0203	0.0
60perc_5repeat	0.05	0.4213	0.5023	0.0267	0.0019	0.2742	0.3905	0.3222	0.5195	0.5342	0.0953	0.0067	0.5601	0.0151	0.0	0.4546	0.0157	0.0
05perc_10repeat	0.1	0.4203	0.5048	0.0299	0.0021	0.3878	0.3562	0.3713	0.5215	0.5215	0.061	0.0043	0.6092	0.0103	0.0	0.555	0.0111	0.0
50perc_5repeat	0.05	0.4092	0.5005	0.0279	0.002	0.3136	0.4346	0.3643	0.5198	0.5258	0.0765	0.0054	0.5369	0.0141	0.0	0.4744	0.0152	0.0
40perc_10repeat	0.05	0.4221	0.5028	0.0256	0.0018	0.2946	0.3836	0.3333	0.5187	0.5421	0.0846	0.006	0.5268	0.0177	0.0	0.4567	0.0172	0.0
50perc_10repeat	0.05	0.427	0.5007	0.0271	0.0019	0.3296	0.4266	0.3719	0.5178	0.5323	0.087	0.0062	0.5438	0.0161	0.0	0.4841	0.0167	0.0
100perc_10repeat	0.05	0.3946	0.5025	0.0273	0.0019	0.2574	0.3899	0.3101	0.5212	0.5282	0.0811	0.0057	0.5203	0.0111	0.0	0.4423	0.0116	0.0
90perc_10repeat	0.05	0.4067	0.5004	0.0276	0.002	0.2825	0.4268	0.34	0.5178	0.5306	0.0887	0.0063	0.5207	0.0133	0.0	0.4598	0.013	0.0
05perc_2repeat	0.2	0.4063	0.5146	0.0332	0.0023	0.4585	0.2882	0.3539	0.5215	0.5266	0.0392	0.0028	0.6384	0.0052	0.0	0.5777	0.0058	0.0
15perc_2repeat	0.2	0.4015	0.5147	0.0299	0.0021	0.4288	0.2443	0.3113	0.5221	0.5293	0.0409	0.0029	0.6281	0.0052	0.0	0.5653	0.0056	0.0
30perc_2repeat	0.2	0.3911	0.5134	0.0306	0.0022	0.4384	0.2745	0.3376	0.522	0.5299	0.0376	0.0027	0.6181	0.0048	0.0	0.5628	0.0047	0.0
60perc_2repeat	0.1	0.4018	0.5056	0.0297	0.0021	0.328	0.3543	0.3406	0.5211	0.5234	0.0556	0.0039	0.5669	0.0089	0.0	0.5272	0.0087	0.0
05perc_5repeat	0.2	0.4026	0.5133	0.0327	0.0023	0.494	0.308	0.3794	0.524	0.5244	0.0408	0.0029	0.6348	0.005	0.0	0.5832	0.0056	0.0
15perc_5repeat	0.2	0.3946	0.5125	0.0372	0.0026	0.4645	0.3241	0.3818	0.5202	0.5249	0.0404	0.0029	0.6177	0.0055	0.0	0.5708	0.0048	0.0
70perc_2repeat	0.1	0.3991	0.5022	0.0288	0.002	0.3199	0.3922	0.3524	0.5179	0.5219	0.0583	0.0041	0.5766	0.0086	0.0	0.5144	0.009	0.0
30perc_5repeat	0.2	0.3883	0.5166	0.0305	0.0022	0.427	0.2408	0.308	0.5223	0.5287	0.0407	0.0029	0.615	0.0042	0.0	0.5447	0.0053	0.0
60perc_5repeat	0.1	0.4065	0.5007	0.0286	0.002	0.3029	0.413	0.3495	0.5179	0.5233	0.0636	0.0045	0.5723	0.0076	0.0	0.5239	0.0083	0.0
80perc_2repeat	0.1	0.4	0.502	0.0295	0.0021	0.3267	0.3839	0.353	0.5179	0.5268	0.0596	0.0042	0.5715	0.0077	0.0	0.5176	0.0081	0.0
90perc_2repeat	0.1	0.3917	0.5051	0.0279	0.002	0.2731	0.3412	0.3033	0.5197	0.5302	0.058	0.0041	0.5772	0.0078	0.0	0.5068	0.0074	0.0
100perc_2repeat	0.1	0.3867	0.5013	0.03	0.0021	0.3066	0.4007	0.3474	0.5197	0.5209	0.0612	0.0043	0.5494	0.0077	0.0	0.4965	0.0079	0.0
70perc_5repeat	0.1	0.3861	0.5049	0.0278	0.002	0.3115	0.3541	0.3314	0.5197	0.5261	0.0589	0.0042	0.5595	0.0077	0.0	0.5044	0.0073	0.0
60perc_10repeat	0.1	0.3952	0.5046	0.0285	0.002	0.2756	0.347	0.3072	0.5197	0.5306	0.0622	0.0044	0.5776	0.0072	0.0	0.5011	0.0078	0.0
05perc_10repeat	0.2	0.4078	0.5157	0.0349	0.0025	0.4578	0.2779	0.3459	0.5217	0.5276	0.0423	0.003	0.6452	0.0052	0.0	0.5839	0.006	0.0
80perc_5repeat	0.1	0.3869	0.5047	0.0282	0.002	0.2849	0.3401	0.3101	0.5215	0.5276	0.054	0.0038	0.5534	0.0078	0.0	0.491	0.0072	0.0
90perc_5repeat	0.1	0.3832	0.503	0.028	0.002	0.2748	0.3716	0.3159	0.5197	0.5278	0.0617	0.0044	0.5486	0.007	0.0	0.4902	0.0075	0.0
100perc_5repeat	0.1	0.3813	0.5041	0.0278	0.002	0.2206	0.3385	0.2671	0.5197	0.5353	0.0592	0.0042	0.5475	0.0071	0.0	0.471	0.0072	0.0
15perc_10repeat	0.2	0.4014	0.5151	0.0321	0.0023	0.4245	0.2438	0.3097	0.522	0.5299	0.0414	0.0029	0.6287	0.0048	0.0	0.5609	0.0057	0.0
30perc_10repeat	0.2	0.3829	0.5167	0.0316	0.0022	0.4102	0.2539	0.3136	0.523	0.5262	0.0384	0.0027	0.6102	0.0043	0.0	0.5457	0.005	0.0
70perc_10repeat	0.1	0.3844	0.5074	0.0282	0.002	0.2724	0.3157	0.2925	0.5215	0.5302	0.0578	0.0041	0.5621	0.0072	0.0	0.4878	0.0075	0.0
80perc_10repeat	0.1	0.388	0.5042	0.0292	0.0021	0.2763	0.3712	0.3168	0.5197	0.5277	0.0619	0.0044	0.5594	0.007	0.0	0.5018	0.0069	0.0
90perc_10repeat	0.1	0.3747	0.5052	0.0291	0.0021	0.2529	0.3496	0.2935	0.5215	0.5262	0.0566	0.004	0.5376	0.0063	0.0	0.4831	0.0069	0.0
100perc_10repeat	0.1	0.3659	0.5068	0.0277	0.002	0.2325	0.307	0.2646	0.5197	0.5318	0.0622	0.0044	0.5376	0.0068	0.0	0.4603	0.0064	0.0
40perc_2repeat	0.2	0.3836	0.5152	0.0356	0.0025	0.4428	0.2901	0.3506	0.5222	0.5247	0.0413	0.0029	0.6122	0.005	0.0	0.5542	0.0051	0.0
40perc_5repeat	0.2	0.387	0.5153	0.0298	0.0021	0.3644	0.2465	0.2941	0.5216	0.5314	0.0361	0.0026	0.6065	0.0046	0.0	0.5398	0.0047	0.0
