Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
05perc_2repeat	0.1	0.3154	0.6738	0.0022	0.0003	0.0331	0.0	0.0001	0.6741	0.6679	0.0203	0.0029	0.6669	0.0045	0.0	0.5072	0.0093	0.0
60perc_10repeat	0.1	0.3147	0.6736	0.002	0.0003	0.0	0.0	0.0	0.6734	0.6698	0.0179	0.0025	0.655	0.0049	0.0	0.4206	0.0049	0.0
90perc_2repeat	0.1	0.3147	0.6733	0.0019	0.0003	0.0	0.0	0.0	0.6731	0.6725	0.0172	0.0024	0.6468	0.0042	0.0	0.4148	0.0062	0.0
50perc_10repeat	0.05	0.3129	0.6732	0.0014	0.0002	0.0	0.0	0.0	0.6732	0.6741	0.0271	0.0038	0.6506	0.0081	0.0	0.4321	0.0085	0.0
60perc_2repeat	0.05	0.3182	0.6678	0.0361	0.0051	0.0169	0.0181	0.0175	0.6732	0.6768	0.027	0.0038	0.6565	0.0067	0.0	0.4379	0.0113	0.0
50perc_2repeat	0.05	0.32	0.661	0.0583	0.0082	0.0222	0.041	0.0288	0.6729	0.671	0.0245	0.0035	0.6537	0.0079	0.0	0.4585	0.0098	0.0
70perc_2repeat	0.1	0.3154	0.6732	0.0019	0.0003	0.0	0.0	0.0	0.6728	0.6736	0.0174	0.0025	0.6531	0.0044	0.0	0.4289	0.005	0.0
70perc_2repeat	0.05	0.3192	0.6618	0.0541	0.0076	0.0136	0.0368	0.0199	0.6727	0.6791	0.025	0.0035	0.6487	0.0092	0.0	0.4017	0.0131	0.0
40perc_2repeat	0.05	0.3188	0.6668	0.0434	0.0061	0.0067	0.0192	0.0099	0.6728	0.6761	0.0236	0.0033	0.6558	0.0078	0.0	0.4588	0.0125	0.0
15perc_5repeat	0.1	0.3161	0.6734	0.0019	0.0003	0.0	0.0	0.0	0.6731	0.6719	0.0168	0.0024	0.6683	0.0047	0.0	0.4829	0.0066	0.0
15perc_5repeat	0.2	0.3161	0.6734	0.0032	0.0004	0.0	0.0	0.0	0.6734	0.6725	0.0127	0.0018	0.6694	0.0031	0.0	0.4831	0.0043	0.0
05perc_5repeat	0.05	0.3169	0.6731	0.0012	0.0002	0.0325	0.0	0.0001	0.6732	0.6753	0.0232	0.0033	0.6857	0.0083	0.0	0.499	0.0125	0.0
30perc_10repeat	0.05	0.3202	0.6666	0.0458	0.0065	0.0066	0.0196	0.0099	0.6732	0.6731	0.0294	0.0042	0.6643	0.0072	0.0	0.4639	0.0103	0.0
100perc_5repeat	0.05	0.3153	0.6731	0.0013	0.0002	0.0	0.0	0.0	0.6732	0.6751	0.0241	0.0034	0.6504	0.0057	0.0	0.3637	0.0067	0.0
05perc_10repeat	0.05	0.3209	0.6669	0.0457	0.0065	0.0228	0.0197	0.0211	0.6734	0.6689	0.0284	0.004	0.6781	0.0085	0.0	0.4736	0.0144	0.0
90perc_5repeat	0.05	0.3139	0.6731	0.0013	0.0002	0.0	0.0	0.0	0.6734	0.6749	0.0244	0.0035	0.6468	0.0067	0.0	0.3979	0.0071	0.0
30perc_2repeat	0.05	0.3172	0.667	0.0457	0.0065	0.0186	0.0196	0.0191	0.6735	0.6667	0.0252	0.0036	0.6466	0.0075	0.0	0.4748	0.0113	0.0
15perc_10repeat	0.1	0.3166	0.6729	0.0024	0.0003	0.0	0.0	0.0	0.6726	0.6763	0.0212	0.003	0.6644	0.0044	0.0	0.4734	0.0077	0.0
90perc_10repeat	0.05	0.3143	0.673	0.0014	0.0002	0.0	0.0	0.0	0.673	0.6767	0.0266	0.0038	0.6484	0.0064	0.0	0.3787	0.0064	0.0
100perc_10repeat	0.1	0.3128	0.6738	0.0019	0.0003	0.0	0.0	0.0	0.6739	0.6682	0.017	0.0024	0.6298	0.0035	0.0	0.3745	0.0039	0.0
30perc_10repeat	0.1	0.3168	0.673	0.0022	0.0003	0.0	0.0	0.0	0.6726	0.6755	0.0194	0.0027	0.6675	0.0047	0.0	0.4552	0.0058	0.0
05perc_10repeat	0.2	0.3161	0.6736	0.003	0.0004	0.0	0.0	0.0	0.6742	0.6715	0.0118	0.0017	0.6738	0.003	0.0	0.4905	0.004	0.0
15perc_5repeat	0.05	0.3216	0.6666	0.0458	0.0065	0.0066	0.0196	0.0099	0.6732	0.6739	0.029	0.0041	0.6784	0.0081	0.0	0.4819	0.0117	0.0
15perc_10repeat	0.2	0.3159	0.6734	0.0034	0.0005	0.0	0.0	0.0	0.6734	0.6723	0.0135	0.0019	0.6682	0.0027	0.0	0.4879	0.0044	0.0
70perc_10repeat	0.05	0.3136	0.6733	0.0014	0.0002	0.0	0.0	0.0	0.6734	0.6709	0.0267	0.0038	0.6454	0.0063	0.0	0.4127	0.0076	0.0
05perc_5repeat	0.2	0.3177	0.6726	0.0028	0.0004	0.0	0.0	0.0	0.6731	0.6758	0.0112	0.0016	0.6794	0.0025	0.0	0.4891	0.0045	0.0
60perc_2repeat	0.1	0.3163	0.673	0.0022	0.0003	0.0	0.0	0.0	0.6733	0.6755	0.0201	0.0028	0.6589	0.0044	0.0	0.431	0.006	0.0
50perc_5repeat	0.1	0.3158	0.6731	0.002	0.0003	0.002	0.0	0.0	0.6728	0.6742	0.0182	0.0026	0.656	0.0041	0.0	0.443	0.0058	0.0
60perc_5repeat	0.1	0.3162	0.6731	0.002	0.0003	0.0	0.0	0.0	0.6734	0.6746	0.0183	0.0026	0.6583	0.004	0.0	0.4371	0.005	0.0
100perc_5repeat	0.1	0.3127	0.6737	0.0021	0.0003	0.0	0.0	0.0	0.6737	0.6685	0.0186	0.0026	0.6328	0.0041	0.0	0.3876	0.0045	0.0
15perc_2repeat	0.05	0.3163	0.6733	0.0012	0.0002	0.0053	0.0	0.0	0.6734	0.6714	0.0228	0.0032	0.6717	0.0068	0.0	0.469	0.0121	0.0
90perc_2repeat	0.05	0.3145	0.6731	0.0014	0.0002	0.0	0.0	0.0	0.6726	0.6761	0.0267	0.0038	0.6529	0.007	0.0	0.3857	0.0084	0.0
05perc_2repeat	0.05	0.3164	0.673	0.0013	0.0002	0.0341	0.0001	0.0001	0.673	0.6752	0.0262	0.0037	0.6743	0.0079	0.0	0.4962	0.0148	0.0
100perc_2repeat	0.05	0.3119	0.6706	0.0176	0.0025	0.0075	0.0119	0.0092	0.6731	0.6734	0.0243	0.0034	0.6389	0.0078	0.0	0.4088	0.0088	0.0
15perc_2repeat	0.4	0.3137	0.6741	0.0048	0.0007	0.0	0.0	0.0	0.6741	0.6718	0.0073	0.001	0.6685	0.0016	0.0	0.4886	0.0023	0.0
70perc_5repeat	0.05	0.3121	0.6734	0.0014	0.0002	0.0	0.0	0.0	0.6736	0.6703	0.0265	0.0037	0.6428	0.0072	0.0	0.4092	0.0085	0.0
30perc_5repeat	0.05	0.3144	0.6733	0.0015	0.0002	0.0147	0.0	0.0	0.6734	0.6725	0.0286	0.004	0.6723	0.0084	0.0	0.4603	0.0115	0.0
05perc_2repeat	0.4	0.315	0.6731	0.0051	0.0007	0.003	0.0	0.0	0.673	0.6734	0.0076	0.0011	0.6726	0.0014	0.0	0.4958	0.0025	0.0
30perc_5repeat	0.2	0.3163	0.673	0.0032	0.0005	0.0	0.0	0.0	0.6742	0.674	0.013	0.0018	0.6668	0.0033	0.0	0.4679	0.0045	0.0
60perc_5repeat	0.05	0.3137	0.6735	0.0015	0.0002	0.0	0.0	0.0	0.6736	0.6682	0.0278	0.0039	0.6539	0.0071	0.0	0.4322	0.009	0.0
100perc_10repeat	0.05	0.3122	0.6733	0.0013	0.0002	0.0	0.0	0.0	0.6733	0.672	0.0242	0.0034	0.6344	0.006	0.0	0.3736	0.0066	0.0
90perc_10repeat	0.1	0.3154	0.6731	0.0019	0.0003	0.0	0.0	0.0	0.6729	0.6738	0.0173	0.0025	0.648	0.0039	0.0	0.3785	0.0043	0.0
50perc_2repeat	0.2	0.3149	0.6737	0.0032	0.0005	0.0	0.0	0.0	0.6737	0.6713	0.0128	0.0018	0.6578	0.0029	0.0	0.4588	0.0038	0.0
70perc_10repeat	0.1	0.3164	0.6728	0.0019	0.0003	0.0	0.0	0.0	0.6727	0.6767	0.0168	0.0024	0.6562	0.0039	0.0	0.4008	0.004	0.0
60perc_2repeat	0.2	0.3159	0.673	0.0033	0.0005	0.0	0.0	0.0	0.6732	0.6741	0.0132	0.0019	0.6567	0.0026	0.0	0.4478	0.0036	0.0
70perc_2repeat	0.2	0.315	0.6738	0.0029	0.0004	0.0	0.0	0.0	0.6737	0.6709	0.0118	0.0017	0.6562	0.0028	0.0	0.4354	0.0035	0.0
30perc_2repeat	0.4	0.3156	0.6726	0.0048	0.0007	0.0	0.0	0.0	0.6725	0.6741	0.0072	0.001	0.6672	0.0016	0.0	0.4737	0.0021	0.0
40perc_2repeat	0.2	0.3172	0.6728	0.0032	0.0005	0.0	0.0	0.0	0.6724	0.6749	0.0129	0.0018	0.6701	0.0024	0.0	0.4626	0.0039	0.0
40perc_5repeat	0.2	0.3159	0.6731	0.0036	0.0005	0.0	0.0	0.0	0.6726	0.6736	0.0144	0.002	0.661	0.0029	0.0	0.4561	0.0037	0.0
50perc_5repeat	0.2	0.317	0.6727	0.0031	0.0004	0.0	0.0	0.0	0.6726	0.6751	0.0123	0.0017	0.664	0.0024	0.0	0.4334	0.003	0.0
100perc_2repeat	0.2	0.314	0.674	0.0031	0.0004	0.0	0.0	0.0	0.6739	0.67	0.0123	0.0017	0.6444	0.0029	0.0	0.4057	0.0032	0.0
05perc_10repeat	0.1	0.3158	0.6735	0.0022	0.0003	0.0	0.0	0.0	0.6731	0.6706	0.0199	0.0028	0.6684	0.0056	0.0	0.4881	0.0061	0.0
05perc_5repeat	0.4	0.3146	0.6734	0.0047	0.0007	0.0	0.0	0.0	0.6733	0.6729	0.0071	0.001	0.6726	0.0014	0.0	0.4955	0.0023	0.0
60perc_5repeat	0.2	0.3139	0.6744	0.0032	0.0005	0.0	0.0	0.0	0.6742	0.6683	0.0129	0.0018	0.6512	0.0029	0.0	0.4413	0.0031	0.0
40perc_2repeat	0.4	0.315	0.6729	0.0048	0.0007	0.0	0.0	0.0	0.6736	0.6736	0.0072	0.001	0.6631	0.0016	0.0	0.4662	0.0018	0.0
