down0.75_0perc_0repeat	0.4	0.5309	0.0225	0.0016	0.5803	0.2742	0.3725	0.5327	0.5234	0.0233	0.0016	0.6373	0.0028	0.0069	0.4101	0.0029	0.0076
down0.75_0perc_0repeat	0.4	0.5306	0.0193	0.0014	0.5712	0.2476	0.3455	0.5308	0.5262	0.0246	0.0017	0.643	0.0029	0.0067	0.4141	0.003	0.0072
down0.75_0perc_0repeat	0.4	0.5321	0.0197	0.0014	0.5545	0.2558	0.3501	0.5338	0.527	0.0248	0.0018	0.6373	0.0029	0.0049	0.4161	0.0031	0.0065
down0.75_0perc_0repeat	0.4	0.5324	0.0194	0.0014	0.5955	0.2562	0.3583	0.5358	0.5277	0.0245	0.0017	0.6408	0.0027	0.0072	0.4125	0.0028	0.007
down0.75_0perc_0repeat	0.4	0.5334	0.0188	0.0013	0.5628	0.2301	0.3267	0.5342	0.5285	0.0251	0.0018	0.6419	0.0028	0.0078	0.4197	0.0029	0.0078
down0.75_0perc_0repeat	0.4	0.5336	0.0207	0.0015	0.5654	0.2379	0.3349	0.5365	0.5265	0.0268	0.0019	0.6442	0.0026	0.0067	0.4139	0.003	0.0089
down0.75_0perc_0repeat	0.4	0.5321	0.0177	0.0013	0.5593	0.2334	0.3294	0.5332	0.5282	0.0244	0.0017	0.6396	0.0028	0.0058	0.4204	0.0032	0.0051
down0.75_0perc_0repeat	0.4	0.5316	0.0196	0.0014	0.5645	0.2541	0.3504	0.5346	0.5253	0.026	0.0018	0.6401	0.0027	0.0075	0.4156	0.0031	0.0082
down0.75_0perc_0repeat	0.4	0.5331	0.0199	0.0014	0.5592	0.2683	0.3626	0.5353	0.5243	0.0236	0.0017	0.6328	0.0026	0.0068	0.4191	0.0029	0.005
down0.75_0perc_0repeat	0.4	0.5327	0.0179	0.0013	0.565	0.2582	0.3545	0.5335	0.5271	0.0239	0.0017	0.6411	0.0027	0.0058	0.4138	0.003	0.0064
down0.75_0perc_0repeat	0.4	0.531	0.0205	0.0015	0.5522	0.2476	0.3419	0.533	0.5276	0.0255	0.0018	0.6448	0.003	0.0053	0.4161	0.0029	0.0092
down0.75_0perc_0repeat	0.4	0.5338	0.0197	0.0014	0.5848	0.2585	0.3586	0.5355	0.5255	0.024	0.0017	0.6419	0.0027	0.0061	0.41	0.0029	0.0067
