0given0	0.1	0.5	0.6	0.9

original	0.6258	0.6463	0.6465	0.6462
05prec_10repeat	0.6134	0.623	0.6234	0.625
05prec_2repeat	0.6151	0.6343	0.6312	0.6304
05prec_5repeat	0.6021	0.6188	0.6273	0.6277
15perc_10repeat	0.5815	0.5834	0.588	0.5861
15perc_2repeat	0.5674	0.6	0.601	0.6026
15perc_5repeat	0.5679	0.5936	0.5894	0.5913
30perc_10repeat	0.545	0.5431	0.5448	0.5439
30perc_2repeat	0.5741	0.5722	0.5686	0.5715
30perc_5repeat	0.541	0.5523	0.5516	0.5533
40perc_10repeat	0.5263	0.5255	0.5252	0.5253
40perc_2repeat	0.5497	0.5568	0.5567	0.5595
40perc_5repeat	0.5304	0.5328	0.5345	0.5353
50perc_10repeat	0.5157	0.5141	0.5143	0.5136
50perc_2repeat	0.5479	0.5497	0.5494	0.5508
50perc_5repeat	0.5197	0.5267	0.5253	0.5264
60perc_10repeat	0.5024	0.5113	0.5107	0.5108
60perc_2repeat	0.5475	0.5501	0.5494	0.549
60perc_5repeat	0.5223	0.5229	0.5252	0.5236
70perc_10repeat	0.5159	0.5182	0.5177	0.518
70perc_2repeat	0.5486	0.554	0.5539	0.5549
70perc_5repeat	0.5233	0.5279	0.529	0.5298
80perc_10repeat	0.5283	0.5319	0.5331	0.5336
80perc_2repeat	0.5635	0.5672	0.5677	0.5656
80perc_5repeat	0.5398	0.545	0.542	0.544
90perc_10repeat	0.5554	0.5586	0.558	0.559
90perc_2repeat	0.5755	0.5827	0.5824	0.5832
90perc_5repeat	0.5578	0.5687	0.5635	0.5675
100perc_10repeat	0.5784	0.5934	0.5982	0.5937
100perc_2repeat	0.5998	0.6063	0.607	0.6093
100perc_5repeat	0.6018	0.5977	0.598	0.5988
