0.25	0.2126	0.6956	0.0213	0.0067	0.712	0.6299	0.6684	0.7374	0.0068	0.0021	0.6337	0.0375	0.0119	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2126	0.6959	0.0206	0.0065	0.7121	0.6299	0.6685	0.7374	0.0068	0.0021	0.634	0.0371	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2125	0.6962	0.0207	0.0066	0.7127	0.6304	0.6691	0.7374	0.0068	0.0021	0.6336	0.0369	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2667
0.25	0.2114	0.6985	0.0242	0.0077	0.7133	0.6367	0.6728	0.7374	0.0068	0.0021	0.6341	0.0368	0.0116	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2126	0.696	0.0209	0.0066	0.7124	0.6305	0.669	0.7374	0.0068	0.0021	0.6338	0.0368	0.0116	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2666
0.25	0.2145	0.6935	0.0238	0.0075	0.7128	0.6218	0.6642	0.7374	0.0068	0.0021	0.6337	0.0374	0.0118	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2113	0.6989	0.0235	0.0074	0.7135	0.6376	0.6734	0.7374	0.0068	0.0021	0.6334	0.037	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2666
0.25	0.2114	0.6988	0.024	0.0076	0.7134	0.6378	0.6734	0.7374	0.0068	0.0021	0.6338	0.0367	0.0116	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2133	0.6967	0.0266	0.0084	0.714	0.6295	0.6691	0.7374	0.0068	0.0021	0.6338	0.0369	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2125	0.6954	0.0212	0.0067	0.7118	0.6295	0.6681	0.7374	0.0068	0.0021	0.6341	0.0374	0.0118	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2666
0.25	0.2113	0.6991	0.0236	0.0075	0.7136	0.6381	0.6738	0.7374	0.0068	0.0021	0.6339	0.0366	0.0116	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.214	0.6938	0.0203	0.0064	0.7121	0.6233	0.6647	0.7374	0.0068	0.0021	0.6337	0.0371	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2666
0.25	0.2128	0.6977	0.0235	0.0074	0.7146	0.6317	0.6706	0.7374	0.0068	0.0021	0.6339	0.037	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2666
0.2	0.2069	0.7055	0.0452	0.0143	0.7088	0.6676	0.6876	0.7431	0.0119	0.0038	0.6551	0.0586	0.0185	0.7306	0.019	0.006	0.0	0.0	0.0	0.3637	0.2548
0.2	0.207	0.7054	0.0453	0.0143	0.7083	0.6677	0.6874	0.7431	0.0119	0.0038	0.655	0.059	0.0187	0.7306	0.019	0.006	0.0	0.0	0.0	0.3637	0.2548
0.2	0.2066	0.7066	0.0458	0.0145	0.7088	0.6702	0.6889	0.7431	0.0119	0.0038	0.6555	0.059	0.0186	0.7306	0.019	0.006	0.0	0.0	0.0	0.3637	0.2548
0.2	0.207	0.7053	0.0453	0.0143	0.7081	0.6676	0.6873	0.7431	0.0119	0.0038	0.6553	0.0589	0.0186	0.7306	0.019	0.006	0.0	0.0	0.0	0.3637	0.2548
0.2	0.207	0.7058	0.0457	0.0144	0.7088	0.6687	0.6881	0.7431	0.0119	0.0038	0.6553	0.0586	0.0185	0.7306	0.019	0.006	0.0	0.0	0.0	0.3637	0.2548
0.3	0.2003	0.721	0.0177	0.0056	0.7224	0.6698	0.6951	0.7373	0.008	0.0025	0.6945	0.0436	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2005	0.7212	0.0184	0.0058	0.7222	0.6703	0.6953	0.7373	0.008	0.0025	0.6943	0.0442	0.014	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2007	0.7199	0.0187	0.0059	0.7233	0.6646	0.6927	0.7373	0.008	0.0025	0.6946	0.0432	0.0137	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2004	0.7207	0.0183	0.0058	0.7217	0.6696	0.6947	0.7373	0.008	0.0025	0.6946	0.0435	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2003	0.7213	0.0184	0.0058	0.7227	0.6699	0.6953	0.7373	0.008	0.0025	0.6944	0.0438	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2004	0.7211	0.0183	0.0058	0.7223	0.6698	0.6951	0.7373	0.008	0.0025	0.6942	0.044	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2003	0.7212	0.0181	0.0057	0.7225	0.6701	0.6953	0.7373	0.008	0.0025	0.6939	0.044	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.25	0.2126	0.6958	0.0212	0.0067	0.7121	0.63	0.6685	0.7374	0.0068	0.0021	0.634	0.037	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.25	0.2114	0.6992	0.0245	0.0078	0.7136	0.6378	0.6736	0.7374	0.0068	0.0021	0.6338	0.0373	0.0118	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2666
0.25	0.2113	0.6992	0.0235	0.0074	0.7141	0.638	0.6739	0.7374	0.0068	0.0021	0.6345	0.0373	0.0118	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
