Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_10repeat	0.05	0.3394	0.6449	0.0679	0.0096	0.883	0.1064	0.1899	0.6157	0.6063	0.0215	0.003	0.9235	0.0045	0.0	0.8637	0.0073	0.0
70perc_10repeat	0.1	0.2167	0.7658	0.0901	0.0127	0.9338	0.4275	0.5865	0.806	0.6036	0.0137	0.0019	0.9415	0.0028	0.0	0.9018	0.0041	0.0
90perc_10repeat	0.05	0.3089	0.6743	0.0869	0.0123	0.8792	0.2172	0.3484	0.6193	0.6064	0.0226	0.0032	0.9259	0.0071	0.0	0.8841	0.0084	0.0
100perc_2repeat	0.05	0.3286	0.6567	0.0735	0.0104	0.8909	0.135	0.2344	0.6162	0.6062	0.022	0.0031	0.932	0.004	0.0	0.8749	0.0075	0.0
5perc_10repeat	0.1	0.2659	0.7158	0.0951	0.0134	0.9211	0.2935	0.4451	0.6909	0.6117	0.0143	0.002	0.9348	0.0036	0.0	0.886	0.0048	0.0
70perc_2repeat	0.05	0.3137	0.6703	0.0789	0.0112	0.8909	0.1736	0.2906	0.6173	0.6071	0.0214	0.003	0.9255	0.0054	0.0	0.8667	0.0112	0.0
90perc_2repeat	0.1	0.2599	0.721	0.0865	0.0122	0.9312	0.3064	0.4611	0.7143	0.6085	0.014	0.002	0.9398	0.0028	0.0	0.8931	0.0048	0.0
40perc_10repeat	0.05	0.3246	0.6601	0.0731	0.0103	0.8964	0.1482	0.2543	0.6257	0.6087	0.0228	0.0032	0.934	0.0055	0.0	0.8914	0.0076	0.0
30perc_10repeat	0.05	0.3111	0.6743	0.0771	0.0109	0.9033	0.1833	0.3048	0.6277	0.6082	0.0194	0.0027	0.9451	0.0044	0.0	0.9051	0.0077	0.0
90perc_5repeat	0.1	0.2439	0.7366	0.0972	0.0137	0.9263	0.3486	0.5066	0.7609	0.6046	0.014	0.002	0.9361	0.0028	0.0	0.8914	0.0047	0.0
15perc_10repeat	0.05	0.3011	0.6848	0.0941	0.0133	0.8905	0.2192	0.3517	0.621	0.6096	0.0186	0.0026	0.9438	0.0037	0.0	0.9049	0.0065	0.0
50perc_10repeat	0.05	0.3126	0.6718	0.0831	0.0117	0.8932	0.1806	0.3004	0.6183	0.6067	0.0206	0.0029	0.934	0.0052	0.0	0.8924	0.0072	0.0
60perc_10repeat	0.1	0.229	0.7521	0.0824	0.0117	0.9426	0.3884	0.5501	0.7767	0.6066	0.0144	0.002	0.9352	0.0032	0.0	0.8949	0.0043	0.0
90perc_10repeat	0.1	0.2499	0.7299	0.0883	0.0125	0.9343	0.3298	0.4875	0.7532	0.6083	0.0119	0.0017	0.9317	0.0029	0.0	0.8863	0.0041	0.0
