Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
0.05_60FL_15DE_10repeat	0.8	0.2439	0.5502	0.031	0.0022	0.5164	0.8728	0.6489	0.5517	0.4977	0.0	0.0	0.5034	0.0	0.0	0.513	0.0	0.0
0.05_60FL_15DE_10repeat	0.9	0.2431	0.5603	0.0458	0.0032	0.5198	0.8696	0.6506	0.5669	0.4977	0.0	0.0	0.5034	0.0	0.0	0.513	0.0	0.0

0.2_60FL_15DE_10repeat	0.35	0.2443	0.5721	0.0151	0.0011	0.5336	0.7467	0.6224	0.5726	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.3	0.2453	0.5614	0.0136	0.001	0.5262	0.7449	0.6167	0.5626	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.2	0.2478	0.5341	0.0112	0.0008	0.5044	0.7509	0.6035	0.5337	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.25	0.2465	0.5484	0.0125	0.0009	0.5161	0.747	0.6104	0.5485	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.05	0.2513	0.4945	0.0071	0.0005	0.4784	0.7583	0.5867	0.4944	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.1	0.2501	0.5077	0.0097	0.0007	0.4866	0.7554	0.5919	0.5083	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.4	0.2431	0.5836	0.0147	0.001	0.544	0.743	0.6281	0.5844	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.45	0.242	0.5929	0.013	0.0009	0.5506	0.7414	0.6319	0.5924	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.7	0.237	0.6321	0.0217	0.0015	0.591	0.7321	0.654	0.6327	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.5	0.241	0.6031	0.0148	0.001	0.5626	0.7378	0.6384	0.6047	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.6	0.2389	0.6202	0.0167	0.0012	0.5782	0.7352	0.6473	0.619	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.8	0.2352	0.6439	0.0264	0.0019	0.6019	0.7345	0.6616	0.6455	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0
0.2_60FL_15DE_10repeat	0.9	0.2338	0.6519	0.0386	0.0027	0.6079	0.7318	0.6641	0.6564	0.4982	0.0	0.0	0.5116	0.0	0.0	0.5154	0.0	0.0

0.5_100FL_40DE_2repeat	0.3	0.258	0.6179	0.0461	0.0033	0.6129	0.6771	0.6434	0.6321	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.35	0.241	0.6414	0.034	0.0024	0.627	0.6729	0.6491	0.6463	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.2	0.3299	0.5403	0.0455	0.0032	0.5658	0.705	0.6278	0.5422	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.25	0.296	0.5739	0.0553	0.0039	0.5808	0.7167	0.6416	0.5828	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.1	0.397	0.4939	0.0196	0.0014	0.524	0.7721	0.6243	0.4917	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.05	0.4218	0.4831	0.0115	0.0008	0.5016	0.8482	0.6304	0.4818	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.7	0.2082	0.6872	0.0285	0.002	0.6678	0.6843	0.6759	0.6894	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.4	0.2293	0.6567	0.0245	0.0017	0.6455	0.6481	0.6468	0.6618	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.6	0.213	0.6789	0.0264	0.0019	0.663	0.6718	0.6674	0.6797	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.5	0.2173	0.6773	0.0229	0.0016	0.6627	0.6621	0.6624	0.6788	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.45	0.2217	0.6683	0.0239	0.0017	0.648	0.673	0.6603	0.6709	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.9	0.2035	0.6921	0.0521	0.0037	0.6582	0.6984	0.6777	0.6941	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0
0.5_100FL_40DE_2repeat	0.8	0.2065	0.6863	0.0367	0.0026	0.6625	0.6948	0.6783	0.6852	0.4913	0.0	0.0	0.6178	0.0	0.0	0.6239	0.0	0.0

0.35_60FL_60DE_10repeat	0.35	0.2354	0.6225	0.0141	0.001	0.6311	0.4886	0.5508	0.6235	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.3	0.2371	0.6139	0.0138	0.001	0.6239	0.4707	0.5365	0.6128	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.25	0.2389	0.604	0.0146	0.001	0.6091	0.4536	0.52	0.6034	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.2	0.2407	0.5926	0.0133	0.0009	0.5995	0.424	0.4967	0.5915	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.1	0.245	0.561	0.0114	0.0008	0.5577	0.3561	0.4347	0.5611	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.05	0.2472	0.5429	0.0099	0.0007	0.5287	0.315	0.3948	0.5437	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.4	0.2338	0.6289	0.016	0.0011	0.6362	0.5052	0.5632	0.6283	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.6	0.2276	0.6547	0.0195	0.0014	0.6661	0.5529	0.6043	0.6559	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.7	0.2243	0.6675	0.0224	0.0016	0.6739	0.5819	0.6245	0.6683	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
