Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_5repeat	0.3	0.3507	0.063	0.0045	0.0	0.0	0.0	0.3611	0.5285	0.0303	0.0021	0.5878	0.0031	0.0	0.5266	0.0033	0.0
60perc_10repeat	0.25	0.3586	0.0706	0.005	0.0	0.0	0.0	0.3676	0.5285	0.0369	0.0026	0.5818	0.0039	0.0	0.517	0.0037	0.0
70perc_5repeat	0.3	0.3457	0.0604	0.0043	0.0	0.0	0.0	0.3585	0.5285	0.0303	0.0021	0.5781	0.0029	0.0	0.515	0.0032	0.0
80perc_10repeat	0.25	0.3473	0.0671	0.0047	0.0	0.0	0.0	0.3491	0.5285	0.0369	0.0026	0.5623	0.0037	0.0	0.4975	0.0036	0.0
90perc_10repeat	0.25	0.3403	0.0669	0.0047	0.0	0.0	0.0	0.3459	0.5285	0.0369	0.0026	0.5522	0.0035	0.0	0.4843	0.0035	0.0
80perc_5repeat	0.3	0.3398	0.0604	0.0043	0.0	0.0	0.0	0.3464	0.5285	0.0303	0.0021	0.569	0.0029	0.0	0.5059	0.0031	0.0
15perc_10repeat	0.3	0.3731	0.0592	0.0042	0.0	0.0	0.0	0.3825	0.5285	0.0303	0.0021	0.6295	0.0034	0.0	0.5718	0.0036	0.0
05perc_10repeat	0.3	0.3788	0.0563	0.004	0.0	0.0	0.0	0.3869	0.5285	0.0303	0.0021	0.6399	0.0035	0.0	0.5827	0.0038	0.0
30perc_10repeat	0.3	0.3657	0.0601	0.0043	0.0	0.0	0.0	0.3783	0.5285	0.0303	0.0021	0.6146	0.0032	0.0	0.5554	0.0034	0.0
60perc_10repeat	0.35	0.3369	0.0626	0.0044	0.0	0.0	0.0	0.3415	0.5261	0.0269	0.0019	0.5803	0.0027	0.0	0.5174	0.0027	0.0
05perc_2repeat	0.35	0.3618	0.0641	0.0045	0.0	0.0	0.0	0.3775	0.5262	0.0269	0.0019	0.6382	0.0032	0.0	0.5793	0.0032	0.0
15perc_2repeat	0.35	0.3581	0.0648	0.0046	0.0	0.0	0.0	0.3697	0.5262	0.0269	0.0019	0.6302	0.0032	0.0	0.5709	0.0033	0.0
90perc_5repeat	0.3	0.335	0.0593	0.0042	0.0	0.0	0.0	0.3418	0.5285	0.0303	0.0021	0.5602	0.0029	0.0	0.4972	0.003	0.0
30perc_2repeat	0.35	0.3544	0.0643	0.0045	0.0	0.0	0.0	0.3682	0.5262	0.0269	0.0019	0.6194	0.0031	0.0	0.5593	0.0031	0.0
05perc_5repeat	0.35	0.3615	0.0638	0.0045	0.0	0.0	0.0	0.3798	0.5262	0.0269	0.0019	0.6371	0.0032	0.0	0.5784	0.0032	0.0
40perc_2repeat	0.35	0.3515	0.0643	0.0045	0.0	0.0	0.0	0.3629	0.5262	0.0269	0.0019	0.6132	0.003	0.0	0.5525	0.003	0.0
90perc_2repeat	0.3	0.3433	0.0623	0.0044	0.0	0.0	0.0	0.3542	0.5285	0.0304	0.0021	0.5771	0.0031	0.0	0.515	0.0032	0.0
100perc_5repeat	0.3	0.3263	0.0588	0.0042	0.0	0.0	0.0	0.3292	0.5285	0.0303	0.0021	0.5498	0.0028	0.0	0.4844	0.0029	0.0
15perc_5repeat	0.35	0.3575	0.0648	0.0046	0.0	0.0	0.0	0.3706	0.5262	0.0269	0.0019	0.6277	0.0031	0.0	0.5684	0.003	0.0
30perc_5repeat	0.35	0.3523	0.0642	0.0045	0.0	0.0	0.0	0.3615	0.5262	0.0269	0.0019	0.6149	0.003	0.0	0.5547	0.003	0.0
40perc_5repeat	0.35	0.3483	0.064	0.0045	0.0	0.0	0.0	0.3582	0.5262	0.0269	0.0019	0.6051	0.0029	0.0	0.5435	0.003	0.0
50perc_2repeat	0.35	0.3485	0.0648	0.0046	0.0	0.0	0.0	0.3623	0.5262	0.0269	0.0019	0.605	0.003	0.0	0.5444	0.003	0.0
90perc_10repeat	0.3	0.3306	0.0594	0.0042	0.0	0.0	0.0	0.3404	0.5285	0.0303	0.0021	0.5532	0.0028	0.0	0.4882	0.0029	0.0
100perc_10repeat	0.3	0.3227	0.0564	0.004	0.0	0.0	0.0	0.322	0.5285	0.0303	0.0021	0.5412	0.0027	0.0	0.4772	0.0028	0.0
05perc_10repeat	0.35	0.3609	0.0645	0.0046	0.0	0.0	0.0	0.3758	0.5261	0.0269	0.0019	0.6368	0.0032	0.0	0.578	0.0032	0.0
15perc_10repeat	0.35	0.357	0.0647	0.0046	0.0	0.0	0.0	0.3736	0.5261	0.0269	0.0019	0.6272	0.003	0.0	0.5676	0.0031	0.0
60perc_2repeat	0.35	0.3442	0.0642	0.0045	0.0	0.0	0.0	0.3515	0.5262	0.0269	0.0019	0.5965	0.0031	0.0	0.5354	0.0029	0.0
30perc_10repeat	0.35	0.3506	0.0646	0.0046	0.0	0.0	0.0	0.3608	0.5261	0.0269	0.0019	0.6119	0.0029	0.0	0.5514	0.0029	0.0
50perc_5repeat	0.35	0.3443	0.0641	0.0045	0.0	0.0	0.0	0.3516	0.5262	0.0269	0.0019	0.5964	0.0028	0.0	0.5357	0.0028	0.0
40perc_10repeat	0.35	0.3463	0.0633	0.0045	0.0	0.0	0.0	0.3557	0.5261	0.0269	0.0019	0.6026	0.0028	0.0	0.5413	0.0028	0.0
60perc_5repeat	0.35	0.3389	0.0632	0.0045	0.0	0.0	0.0	0.348	0.5262	0.0269	0.0019	0.5867	0.0027	0.0	0.5254	0.0027	0.0
15perc_5repeat	0.4	0.3365	0.0679	0.0048	0.0	0.0	0.0	0.3458	0.5256	0.0256	0.0018	0.6269	0.0027	0.0	0.5733	0.0029	0.0
50perc_10repeat	0.35	0.341	0.0645	0.0046	0.0	0.0	0.0	0.3517	0.5261	0.0269	0.0019	0.5916	0.0028	0.0	0.5294	0.0027	0.0
90perc_10repeat	0.4	0.3121	0.0585	0.0041	0.0	0.0	0.0	0.3106	0.5256	0.0256	0.0018	0.5494	0.0022	0.0	0.4896	0.0024	0.0
30perc_2repeat	0.4	0.334	0.0677	0.0048	0.0	0.0	0.0	0.3486	0.5256	0.0256	0.0018	0.6175	0.0027	0.0	0.563	0.0029	0.0
40perc_2repeat	0.4	0.331	0.0675	0.0048	0.0	0.0	0.0	0.339	0.5256	0.0256	0.0018	0.6096	0.0026	0.0	0.5546	0.0028	0.0
50perc_2repeat	0.4	0.3288	0.0674	0.0048	0.0	0.0	0.0	0.3438	0.5256	0.0256	0.0018	0.6018	0.0026	0.0	0.547	0.0027	0.0
30perc_5repeat	0.4	0.3329	0.0671	0.0047	0.0	0.0	0.0	0.3418	0.5256	0.0256	0.0018	0.6122	0.0026	0.0	0.5567	0.0028	0.0
70perc_2repeat	0.35	0.341	0.063	0.0045	0.0	0.0	0.0	0.3449	0.5262	0.0269	0.0019	0.5889	0.0027	0.0	0.5256	0.0029	0.0
60perc_2repeat	0.4	0.3246	0.0673	0.0048	0.0	0.0	0.0	0.3344	0.5256	0.0256	0.0018	0.595	0.0026	0.0	0.5392	0.0027	0.0
40perc_5repeat	0.4	0.3303	0.0668	0.0047	0.0	0.0	0.0	0.3373	0.5256	0.0256	0.0018	0.6036	0.0026	0.0	0.5471	0.0027	0.0
50perc_5repeat	0.4	0.326	0.0658	0.0047	0.0	0.0	0.0	0.3312	0.5256	0.0256	0.0018	0.5936	0.0025	0.0	0.537	0.0026	0.0
70perc_2repeat	0.4	0.3245	0.0661	0.0047	0.0	0.0	0.0	0.332	0.5256	0.0256	0.0018	0.5877	0.0024	0.0	0.5317	0.0027	0.0
80perc_2repeat	0.35	0.3377	0.0624	0.0044	0.0	0.0	0.0	0.3411	0.5262	0.0269	0.0019	0.5828	0.0029	0.0	0.5202	0.0029	0.0
15perc_10repeat	0.4	0.3363	0.0682	0.0048	0.0	0.0	0.0	0.3473	0.5256	0.0256	0.0018	0.6252	0.0027	0.0	0.5709	0.003	0.0
80perc_2repeat	0.4	0.322	0.0654	0.0046	0.0	0.0	0.0	0.327	0.5256	0.0256	0.0018	0.5813	0.0025	0.0	0.5242	0.0026	0.0
60perc_5repeat	0.4	0.3237	0.0654	0.0046	0.0	0.0	0.0	0.3302	0.5256	0.0256	0.0018	0.585	0.0025	0.0	0.5278	0.0025	0.0
05perc_2repeat	0.4	0.3399	0.0678	0.0048	0.0	0.0	0.0	0.3525	0.5256	0.0256	0.0018	0.6363	0.0029	0.0	0.5831	0.003	0.0
30perc_10repeat	0.4	0.3317	0.0681	0.0048	0.0	0.0	0.0	0.3422	0.5256	0.0256	0.0018	0.6101	0.0026	0.0	0.5546	0.0027	0.0
90perc_2repeat	0.35	0.3347	0.0617	0.0044	0.0	0.0	0.0	0.3366	0.5262	0.0269	0.0019	0.5767	0.0027	0.0	0.513	0.0027	0.0
15perc_2repeat	0.4	0.337	0.0679	0.0048	0.0	0.0	0.0	0.3537	0.5256	0.0256	0.0018	0.6288	0.0027	0.0	0.5749	0.003	0.0
100perc_2repeat	0.35	0.3322	0.0611	0.0043	0.0	0.0	0.0	0.3319	0.5262	0.0269	0.0019	0.5683	0.0027	0.0	0.5052	0.0027	0.0
70perc_5repeat	0.4	0.3187	0.0654	0.0046	0.0	0.0	0.0	0.3268	0.5256	0.0256	0.0018	0.5754	0.0023	0.0	0.5177	0.0025	0.0
70perc_5repeat	0.35	0.3322	0.0625	0.0044	0.0	0.0	0.0	0.3313	0.5262	0.0269	0.0019	0.577	0.0026	0.0	0.5146	0.0026	0.0
80perc_5repeat	0.35	0.3303	0.0609	0.0043	0.0	0.0	0.0	0.3338	0.5262	0.0269	0.0019	0.567	0.0026	0.0	0.504	0.0026	0.0
90perc_2repeat	0.4	0.3201	0.0655	0.0046	0.0	0.0	0.0	0.3217	0.5256	0.0256	0.0018	0.5738	0.0025	0.0	0.5165	0.0025	0.0
100perc_5repeat	0.4	0.3125	0.0578	0.0041	0.0	0.0	0.0	0.3063	0.5256	0.0256	0.0018	0.5468	0.0023	0.0	0.489	0.0023	0.0
50perc_10repeat	0.4	0.3239	0.0667	0.0047	0.0	0.0	0.0	0.3301	0.5256	0.0256	0.0018	0.5895	0.0024	0.0	0.5324	0.0026	0.0
80perc_5repeat	0.4	0.3174	0.0614	0.0043	0.0	0.0	0.0	0.3231	0.5256	0.0256	0.0018	0.567	0.0022	0.0	0.5083	0.0025	0.0
90perc_5repeat	0.35	0.3266	0.0596	0.0042	0.0	0.0	0.0	0.3275	0.5262	0.0269	0.0019	0.5596	0.0026	0.0	0.4972	0.0026	0.0
05perc_5repeat	0.4	0.3399	0.0677	0.0048	0.0	0.0	0.0	0.3523	0.5256	0.0256	0.0018	0.6354	0.0028	0.0	0.5821	0.0031	0.0
60perc_10repeat	0.4	0.3214	0.0647	0.0046	0.0	0.0	0.0	0.321	0.5256	0.0256	0.0018	0.5795	0.0024	0.0	0.5225	0.0025	0.0
100perc_5repeat	0.35	0.3235	0.0572	0.004	0.0	0.0	0.0	0.3262	0.5262	0.0269	0.0019	0.5502	0.0025	0.0	0.4853	0.0026	0.0
100perc_2repeat	0.4	0.3172	0.0621	0.0044	0.0	0.0	0.0	0.3172	0.5256	0.0256	0.0018	0.5662	0.0024	0.0	0.5077	0.0024	0.0
90perc_5repeat	0.4	0.3141	0.0591	0.0042	0.0	0.0	0.0	0.3154	0.5256	0.0256	0.0018	0.5565	0.0022	0.0	0.4974	0.0024	0.0
70perc_10repeat	0.4	0.3163	0.0631	0.0045	0.0	0.0	0.0	0.3184	0.5256	0.0256	0.0018	0.5696	0.0022	0.0	0.5123	0.0024	0.0
70perc_10repeat	0.35	0.3323	0.0615	0.0043	0.0	0.0	0.0	0.3374	0.5261	0.0269	0.0019	0.5721	0.0025	0.0	0.5091	0.0026	0.0
80perc_10repeat	0.4	0.3139	0.0609	0.0043	0.0	0.0	0.0	0.3136	0.5256	0.0256	0.0018	0.5592	0.0022	0.0	0.5011	0.0023	0.0
80perc_10repeat	0.35	0.3261	0.0603	0.0043	0.0	0.0	0.0	0.3242	0.5261	0.0269	0.0019	0.5599	0.0026	0.0	0.4976	0.0025	0.0
05perc_10repeat	0.4	0.3396	0.068	0.0048	0.0	0.0	0.0	0.3527	0.5256	0.0256	0.0018	0.6355	0.0028	0.0	0.5821	0.0031	0.0
90perc_10repeat	0.35	0.3247	0.0568	0.004	0.0	0.0	0.0	0.3246	0.5261	0.0269	0.0019	0.5508	0.0026	0.0	0.4867	0.0024	0.0
40perc_10repeat	0.4	0.3278	0.0677	0.0048	0.0	0.0	0.0	0.3341	0.5256	0.0256	0.0018	0.6008	0.0025	0.0	0.5451	0.0027	0.0
100perc_10repeat	0.35	0.3197	0.0544	0.0038	0.0	0.0	0.0	0.314	0.5261	0.0269	0.0019	0.5412	0.0024	0.0	0.4763	0.0025	0.0
80perc_2repeat	0.45	0.3123	0.065	0.0046	0.0	0.0	0.0	0.3098	0.5265	0.0212	0.0015	0.5825	0.0022	0.0	0.5212	0.0022	0.0
05perc_2repeat	0.45	0.3269	0.0669	0.0047	0.0	0.0	0.0	0.3316	0.5265	0.0212	0.0015	0.6392	0.0023	0.0	0.5812	0.0027	0.0
05perc_5repeat	0.45	0.3267	0.0671	0.0047	0.0	0.0	0.0	0.3345	0.5265	0.0212	0.0015	0.6386	0.0023	0.0	0.5808	0.0027	0.0
30perc_2repeat	0.45	0.3233	0.0669	0.0047	0.0	0.0	0.0	0.3281	0.5265	0.0212	0.0015	0.6206	0.0023	0.0	0.5611	0.0025	0.0
40perc_2repeat	0.45	0.3215	0.0662	0.0047	0.0	0.0	0.0	0.3223	0.5265	0.0212	0.0015	0.6136	0.0023	0.0	0.5544	0.0025	0.0
15perc_5repeat	0.45	0.3241	0.0669	0.0047	0.0	0.0	0.0	0.3275	0.5265	0.0212	0.0015	0.6289	0.0022	0.0	0.5705	0.0026	0.0
30perc_5repeat	0.45	0.3206	0.067	0.0047	0.0	0.0	0.0	0.3229	0.5265	0.0212	0.0015	0.6147	0.0021	0.0	0.5553	0.0025	0.0
100perc_10repeat	0.4	0.3093	0.0538	0.0038	0.0	0.0	0.0	0.3038	0.5256	0.0256	0.0018	0.539	0.0021	0.0	0.4794	0.0022	0.0
40perc_5repeat	0.45	0.3186	0.0668	0.0047	0.0	0.0	0.0	0.3195	0.5265	0.0212	0.0015	0.6055	0.0022	0.0	0.5452	0.0024	0.0
50perc_5repeat	0.45	0.3168	0.0666	0.0047	0.0	0.0	0.0	0.3193	0.5265	0.0212	0.0015	0.5972	0.0022	0.0	0.5365	0.0023	0.0
30perc_10repeat	0.5	0.3054	0.0654	0.0046	0.0	0.0	0.0	0.2994	0.5245	0.0212	0.0015	0.6113	0.002	0.0	0.558	0.0022	0.0
05perc_10repeat	0.45	0.3266	0.0672	0.0047	0.0	0.0	0.0	0.3335	0.5265	0.0212	0.0015	0.638	0.0023	0.0	0.5801	0.0026	0.0
05perc_2repeat	0.5	0.3086	0.0668	0.0047	0.0	0.0	0.0	0.3042	0.5246	0.0212	0.0015	0.6386	0.0021	0.0	0.5872	0.0024	0.0
15perc_10repeat	0.45	0.3243	0.0675	0.0048	0.0	0.0	0.0	0.3266	0.5265	0.0212	0.0015	0.6284	0.0023	0.0	0.5698	0.0026	0.0
80perc_5repeat	0.45	0.3101	0.0628	0.0044	0.0	0.0	0.0	0.3058	0.5265	0.0212	0.0015	0.5686	0.002	0.0	0.5054	0.0021	0.0
40perc_10repeat	0.45	0.3172	0.0663	0.0047	0.0	0.0	0.0	0.3208	0.5265	0.0212	0.0015	0.6024	0.0021	0.0	0.5425	0.0024	0.0
100perc_5repeat	0.45	0.3084	0.0562	0.004	0.0	0.0	0.0	0.2974	0.5265	0.0212	0.0015	0.5493	0.002	0.0	0.4856	0.0021	0.0
15perc_2repeat	0.45	0.3246	0.0665	0.0047	0.0	0.0	0.0	0.3252	0.5265	0.0212	0.0015	0.6321	0.0023	0.0	0.5741	0.0027	0.0
60perc_10repeat	0.45	0.3139	0.0641	0.0045	0.0	0.0	0.0	0.3112	0.5265	0.0212	0.0015	0.5832	0.002	0.0	0.5213	0.0022	0.0
70perc_10repeat	0.45	0.3112	0.0634	0.0045	0.0	0.0	0.0	0.3113	0.5265	0.0212	0.0015	0.5727	0.002	0.0	0.5098	0.0021	0.0
80perc_10repeat	0.45	0.3084	0.0607	0.0043	0.0	0.0	0.0	0.3032	0.5265	0.0212	0.0015	0.5618	0.002	0.0	0.4994	0.0021	0.0
90perc_10repeat	0.45	0.307	0.0576	0.0041	0.0	0.0	0.0	0.2966	0.5265	0.0212	0.0015	0.551	0.0019	0.0	0.488	0.002	0.0
50perc_2repeat	0.45	0.3173	0.0672	0.0048	0.0	0.0	0.0	0.3209	0.5265	0.0212	0.0015	0.6055	0.0023	0.0	0.5465	0.0024	0.0
60perc_2repeat	0.45	0.3153	0.0661	0.0047	0.0	0.0	0.0	0.3131	0.5265	0.0212	0.0015	0.5986	0.0022	0.0	0.539	0.0024	0.0
70perc_2repeat	0.5	0.3038	0.0647	0.0046	0.0	0.0	0.0	0.2966	0.5246	0.0212	0.0015	0.5904	0.0019	0.0	0.5346	0.0023	0.0
30perc_2repeat	0.5	0.3063	0.0664	0.0047	0.0	0.0	0.0	0.3043	0.5246	0.0212	0.0015	0.6197	0.0021	0.0	0.5673	0.0022	0.0
100perc_10repeat	0.45	0.3064	0.0542	0.0038	0.0	0.0	0.0	0.2904	0.5265	0.0212	0.0015	0.5412	0.002	0.0	0.4779	0.0019	0.0
70perc_2repeat	0.45	0.3138	0.0656	0.0046	0.0	0.0	0.0	0.3124	0.5265	0.0212	0.0015	0.59	0.0022	0.0	0.53	0.0023	0.0
05perc_10repeat	0.5	0.3085	0.0664	0.0047	0.0	0.0	0.0	0.3019	0.5245	0.0212	0.0015	0.6373	0.0021	0.0	0.5858	0.0024	0.0
90perc_2repeat	0.45	0.3116	0.0636	0.0045	0.0	0.0	0.0	0.3037	0.5265	0.0212	0.0015	0.5758	0.0022	0.0	0.5152	0.0023	0.0
100perc_2repeat	0.45	0.3098	0.062	0.0044	0.0	0.0	0.0	0.3003	0.5265	0.0212	0.0015	0.5679	0.002	0.0	0.5061	0.0023	0.0
40perc_2repeat	0.5	0.3056	0.0654	0.0046	0.0	0.0	0.0	0.3014	0.5246	0.0212	0.0015	0.6124	0.002	0.0	0.5589	0.0022	0.0
60perc_5repeat	0.45	0.315	0.0656	0.0046	0.0	0.0	0.0	0.3138	0.5265	0.0212	0.0015	0.5875	0.0021	0.0	0.5256	0.0023	0.0
70perc_5repeat	0.45	0.3111	0.064	0.0045	0.0	0.0	0.0	0.3093	0.5265	0.0212	0.0015	0.577	0.0021	0.0	0.5165	0.0022	0.0
15perc_2repeat	0.5	0.3078	0.066	0.0047	0.0	0.0	0.0	0.301	0.5246	0.0212	0.0015	0.6309	0.0021	0.0	0.5788	0.0024	0.0
05perc_5repeat	0.5	0.3089	0.0661	0.0047	0.0	0.0	0.0	0.3027	0.5245	0.0212	0.0015	0.638	0.0021	0.0	0.5863	0.0024	0.0
90perc_5repeat	0.45	0.3086	0.0607	0.0043	0.0	0.0	0.0	0.298	0.5265	0.0212	0.0015	0.559	0.002	0.0	0.4952	0.0021	0.0
50perc_2repeat	0.5	0.3053	0.0653	0.0046	0.0	0.0	0.0	0.2921	0.5246	0.0212	0.0015	0.6048	0.002	0.0	0.5505	0.0022	0.0
30perc_10repeat	0.45	0.32	0.0677	0.0048	0.0	0.0	0.0	0.3255	0.5265	0.0212	0.0015	0.6129	0.0022	0.0	0.5533	0.0024	0.0
50perc_10repeat	0.45	0.3146	0.0666	0.0047	0.0	0.0	0.0	0.3154	0.5265	0.0212	0.0015	0.5917	0.0021	0.0	0.5312	0.0023	0.0
15perc_5repeat	0.5	0.3071	0.0664	0.0047	0.0	0.0	0.0	0.2994	0.5245	0.0212	0.0015	0.6283	0.002	0.0	0.5762	0.0023	0.0
40perc_5repeat	0.5	0.3035	0.0656	0.0046	0.0	0.0	0.0	0.2989	0.5245	0.0212	0.0015	0.6042	0.0019	0.0	0.5512	0.0021	0.0
60perc_2repeat	0.5	0.3011	0.0665	0.0047	0.0	0.0	0.0	0.2997	0.5246	0.0212	0.0015	0.597	0.0019	0.0	0.5432	0.0022	0.0
30perc_5repeat	0.5	0.306	0.0666	0.0047	0.0	0.0	0.0	0.3002	0.5245	0.0212	0.0015	0.6147	0.002	0.0	0.561	0.0022	0.0
05perc_10repeat	0.6	0.2893	0.0578	0.0041	0.0	0.0	0.0	0.2788	0.5262	0.0159	0.0011	0.6399	0.0016	0.0	0.5839	0.0017	0.0
50perc_5repeat	0.5	0.3023	0.0644	0.0046	0.0	0.0	0.0	0.2928	0.5245	0.0212	0.0015	0.5952	0.0019	0.0	0.5405	0.002	0.0
80perc_2repeat	0.5	0.3011	0.0639	0.0045	0.0	0.0	0.0	0.2906	0.5246	0.0212	0.0015	0.5821	0.0018	0.0	0.5269	0.0021	0.0
60perc_5repeat	0.5	0.3021	0.0637	0.0045	0.0	0.0	0.0	0.2914	0.5245	0.0212	0.0015	0.5853	0.0019	0.0	0.53	0.0021	0.0
40perc_10repeat	0.5	0.303	0.065	0.0046	0.0	0.0	0.0	0.2988	0.5245	0.0212	0.0015	0.6007	0.0019	0.0	0.5471	0.0021	0.0
70perc_5repeat	0.5	0.3007	0.0616	0.0044	0.0	0.0	0.0	0.294	0.5245	0.0212	0.0015	0.5754	0.0018	0.0	0.52	0.002	0.0
90perc_2repeat	0.5	0.2983	0.0611	0.0043	0.0	0.0	0.0	0.2903	0.5246	0.0212	0.0015	0.574	0.0018	0.0	0.5196	0.002	0.0
15perc_10repeat	0.5	0.3073	0.0663	0.0047	0.0	0.0	0.0	0.3051	0.5245	0.0212	0.0015	0.6271	0.0021	0.0	0.5747	0.0023	0.0
100perc_2repeat	0.5	0.2993	0.0597	0.0042	0.0	0.0	0.0	0.2957	0.5246	0.0212	0.0015	0.5661	0.0018	0.0	0.5103	0.002	0.0
50perc_10repeat	0.5	0.3015	0.0645	0.0046	0.0	0.0	0.0	0.2964	0.5245	0.0212	0.0015	0.5904	0.0019	0.0	0.5358	0.002	0.0
80perc_5repeat	0.5	0.2996	0.0607	0.0043	0.0	0.0	0.0	0.2935	0.5245	0.0212	0.0015	0.5666	0.0018	0.0	0.5102	0.0019	0.0
60perc_10repeat	0.5	0.3005	0.0626	0.0044	0.0	0.0	0.0	0.291	0.5245	0.0212	0.0015	0.5803	0.0018	0.0	0.525	0.002	0.0
30perc_2repeat	0.6	0.2892	0.0592	0.0042	0.0	0.0	0.0	0.2766	0.5262	0.0159	0.0011	0.6218	0.0016	0.0	0.5648	0.0016	0.0
70perc_10repeat	0.5	0.2989	0.0607	0.0043	0.0	0.0	0.0	0.2893	0.5245	0.0212	0.0015	0.5696	0.0018	0.0	0.5141	0.0019	0.0
80perc_5repeat	0.6	0.2931	0.0552	0.0039	0.0	0.0	0.0	0.2842	0.5262	0.0159	0.0011	0.5696	0.0015	0.0	0.5083	0.0015	0.0
15perc_5repeat	0.6	0.2894	0.0585	0.0041	0.0	0.0	0.0	0.2787	0.5262	0.0159	0.0011	0.6308	0.0016	0.0	0.5741	0.0016	0.0
100perc_5repeat	0.5	0.2982	0.0542	0.0038	0.0	0.0	0.0	0.283	0.5245	0.0212	0.0015	0.5459	0.0019	0.0	0.4905	0.0019	0.0
40perc_2repeat	0.6	0.2898	0.0591	0.0042	0.0	0.0	0.0	0.2794	0.5262	0.0159	0.0011	0.6136	0.0017	0.0	0.5558	0.0016	0.0
15perc_2repeat	0.6	0.2891	0.0582	0.0041	0.0	0.0	0.0	0.2778	0.5262	0.0159	0.0011	0.6335	0.0017	0.0	0.5771	0.0016	0.0
80perc_10repeat	0.5	0.2977	0.0589	0.0042	0.0	0.0	0.0	0.2878	0.5245	0.0212	0.0015	0.5589	0.0017	0.0	0.5035	0.0019	0.0
90perc_10repeat	0.5	0.2996	0.0559	0.004	0.0	0.0	0.0	0.2894	0.5245	0.0212	0.0015	0.5497	0.0018	0.0	0.4921	0.0018	0.0
60perc_2repeat	0.6	0.2901	0.0587	0.0042	0.0	0.0	0.0	0.2849	0.5262	0.0159	0.0011	0.5994	0.0017	0.0	0.5402	0.0016	0.0
05perc_2repeat	0.6	0.2889	0.0581	0.0041	0.0	0.0	0.0	0.2788	0.5262	0.0159	0.0011	0.6404	0.0017	0.0	0.5848	0.0017	0.0
100perc_10repeat	0.5	0.2996	0.0529	0.0037	0.0	0.0	0.0	0.2876	0.5245	0.0212	0.0015	0.5384	0.0018	0.0	0.4814	0.0018	0.0
30perc_2repeat	0.7	0.2775	0.0521	0.0037	0.0	0.0	0.0	0.2745	0.5274	0.0132	0.0009	0.6238	0.0013	0.0	0.5644	0.0013	0.0
70perc_5repeat	0.6	0.2906	0.0567	0.004	0.0	0.0	0.0	0.2795	0.5262	0.0159	0.0011	0.5784	0.0014	0.0	0.5183	0.0015	0.0
90perc_5repeat	0.5	0.2998	0.058	0.0041	0.0	0.0	0.0	0.2891	0.5245	0.0212	0.0015	0.557	0.0018	0.0	0.5002	0.0019	0.0
05perc_5repeat	0.6	0.2893	0.0579	0.0041	0.0	0.0	0.0	0.279	0.5262	0.0159	0.0011	0.6399	0.0016	0.0	0.5838	0.0017	0.0
50perc_2repeat	0.6	0.2898	0.0584	0.0041	0.0	0.0	0.0	0.278	0.5262	0.0159	0.0011	0.6068	0.0016	0.0	0.5491	0.0016	0.0
90perc_2repeat	0.6	0.2907	0.0569	0.004	0.0	0.0	0.0	0.2813	0.5262	0.0159	0.0011	0.5767	0.0015	0.0	0.5171	0.0016	0.0
05perc_2repeat	0.7	0.275	0.0509	0.0036	0.0	0.0	0.0	0.2703	0.5274	0.0132	0.0009	0.6421	0.0014	0.0	0.5845	0.0014	0.0
100perc_2repeat	0.6	0.2909	0.0545	0.0039	0.0	0.0	0.0	0.2821	0.5262	0.0159	0.0011	0.5683	0.0016	0.0	0.5086	0.0015	0.0
30perc_5repeat	0.6	0.2899	0.0591	0.0042	0.0	0.0	0.0	0.2812	0.5262	0.0159	0.0011	0.6166	0.0016	0.0	0.5585	0.0016	0.0
15perc_2repeat	0.7	0.2751	0.0515	0.0036	0.0	0.0	0.0	0.2685	0.5274	0.0132	0.0009	0.6346	0.0013	0.0	0.5768	0.0014	0.0
90perc_5repeat	0.6	0.2935	0.0528	0.0037	0.0	0.0	0.0	0.2818	0.5262	0.0159	0.0011	0.5596	0.0015	0.0	0.4986	0.0015	0.0
05perc_5repeat	0.7	0.2753	0.051	0.0036	0.0	0.0	0.0	0.2714	0.5273	0.0132	0.0009	0.6414	0.0014	0.0	0.5834	0.0014	0.0
40perc_5repeat	0.6	0.289	0.0585	0.0041	0.0	0.0	0.0	0.2805	0.5262	0.0159	0.0011	0.6064	0.0015	0.0	0.5486	0.0015	0.0
70perc_2repeat	0.6	0.2894	0.0579	0.0041	0.0	0.0	0.0	0.2796	0.5262	0.0159	0.0011	0.5917	0.0016	0.0	0.5333	0.0016	0.0
80perc_2repeat	0.6	0.2904	0.0573	0.0041	0.0	0.0	0.0	0.2822	0.5262	0.0159	0.0011	0.585	0.0015	0.0	0.5253	0.0016	0.0
40perc_2repeat	0.7	0.2778	0.0527	0.0037	0.0	0.0	0.0	0.2747	0.5274	0.0132	0.0009	0.6159	0.0013	0.0	0.5563	0.0013	0.0
70perc_10repeat	0.6	0.2917	0.0555	0.0039	0.0	0.0	0.0	0.2823	0.5262	0.0159	0.0011	0.572	0.0014	0.0	0.5113	0.0014	0.0
