Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_2repeat	0.3	0.1723	0.8221	0.0106	0.0008	0.0	0.0	0.0	0.8215	0.652	0.0171	0.0012	0.6944	0.0017	0.0	0.4057	0.0027	0.0
50perc_2repeat	0.3	0.1687	0.8225	0.0108	0.0008	0.005	0.0001	0.0002	0.8233	0.6053	0.0158	0.0011	0.6657	0.0017	0.0	0.4746	0.0023	0.0
15perc_5repeat	0.3	0.1746	0.8236	0.0111	0.0008	0.0	0.0	0.0	0.8241	0.7412	0.0209	0.0015	0.7751	0.0019	0.0	0.3024	0.0037	0.0
30perc_5repeat	0.3	0.1726	0.8219	0.0109	0.0008	0.0	0.0	0.0	0.8215	0.6606	0.0174	0.0012	0.685	0.0017	0.0	0.3681	0.0023	0.0
100perc_10repeat	0.25	0.8107	0.1782	0.0098	0.0007	0.1781	1.0	0.3024	0.1789	0.2362	0.0239	0.0017	0.4886	0.0048	0.0	0.8526	0.0026	0.0
70perc_2repeat	0.3	0.1586	0.821	0.012	0.0008	0.2569	0.0215	0.0397	0.8215	0.5231	0.0132	0.0009	0.6342	0.0017	0.0	0.5977	0.0024	0.0
40perc_5repeat	0.3	0.1687	0.821	0.0108	0.0008	0.0	0.0	0.0	0.8215	0.6092	0.0136	0.001	0.6381	0.0016	0.0	0.4218	0.0017	0.0
5perc_2repeat	0.35	0.1765	0.8227	0.0112	0.0008	0.0	0.0	0.0	0.822	0.8005	0.02	0.0014	0.8392	0.0019	0.0	0.2766	0.0047	0.0
90perc_2repeat	0.3	0.4626	0.4577	0.2039	0.0144	0.2445	0.7563	0.3695	0.4721	0.4374	0.0099	0.0007	0.6535	0.0027	0.0	0.7319	0.0027	0.0
80perc_2repeat	0.3	0.1989	0.7503	0.1332	0.0094	0.3848	0.2539	0.3059	0.8054	0.4791	0.0108	0.0008	0.6393	0.002	0.0	0.6697	0.0024	0.0
50perc_5repeat	0.3	0.1586	0.8211	0.0122	0.0009	0.0123	0.0017	0.003	0.8215	0.5545	0.0127	0.0009	0.593	0.0014	0.0	0.4869	0.0018	0.0
5perc_10repeat	0.3	0.1782	0.8209	0.011	0.0008	0.0	0.0	0.0	0.8215	0.7956	0.0236	0.0017	0.8303	0.0021	0.0	0.2723	0.0046	0.0
60perc_5repeat	0.3	0.1957	0.7239	0.1843	0.013	0.3069	0.2494	0.2752	0.8092	0.5018	0.0095	0.0007	0.5565	0.0012	0.0	0.5523	0.0017	0.0
70perc_5repeat	0.3	0.6494	0.1889	0.0595	0.0042	0.1793	0.9858	0.3034	0.1812	0.4485	0.0108	0.0008	0.5277	0.0014	0.0	0.6208	0.0017	0.0
15perc_10repeat	0.3	0.1758	0.8222	0.0112	0.0008	0.0	0.0	0.0	0.8215	0.7362	0.02	0.0014	0.7655	0.0018	0.0	0.2906	0.0031	0.0
80perc_5repeat	0.3	0.7619	0.1783	0.01	0.0007	0.1779	0.9993	0.302	0.1785	0.3927	0.0107	0.0008	0.5184	0.0015	0.0	0.6944	0.0018	0.0
30perc_10repeat	0.3	0.1703	0.823	0.0103	0.0007	0.0	0.0	0.0	0.8228	0.6468	0.0141	0.001	0.6663	0.0015	0.0	0.3698	0.0017	0.0
40perc_10repeat	0.3	0.164	0.8223	0.0106	0.0008	0.0	0.0	0.0	0.8215	0.5897	0.011	0.0008	0.6112	0.0011	0.0	0.4294	0.0014	0.0
50perc_10repeat	0.3	0.1541	0.8212	0.0109	0.0008	0.0468	0.0015	0.0029	0.8212	0.5293	0.0084	0.0006	0.5513	0.001	0.0	0.4931	0.0011	0.0
80perc_10repeat	0.3	0.7865	0.1783	0.0094	0.0007	0.1783	1.0	0.3026	0.1785	0.3543	0.0116	0.0008	0.4408	0.0014	0.0	0.7036	0.0015	0.0
60perc_2repeat	0.3	0.1652	0.8215	0.012	0.0008	0.0477	0.0014	0.0028	0.821	0.5664	0.0152	0.0011	0.6458	0.0017	0.0	0.5301	0.0026	0.0
15perc_2repeat	0.35	0.1765	0.8219	0.0123	0.0009	0.0	0.0	0.0	0.822	0.7586	0.0208	0.0015	0.7908	0.0019	0.0	0.295	0.0036	0.0
100perc_2repeat	0.3	0.555	0.3915	0.1961	0.0139	0.2248	0.8256	0.3534	0.3626	0.3927	0.0088	0.0006	0.7024	0.0034	0.0	0.8104	0.0027	0.0
5perc_5repeat	0.35	0.1773	0.8218	0.012	0.0008	0.0	0.0	0.0	0.822	0.7967	0.0208	0.0015	0.8309	0.0018	0.0	0.2681	0.0041	0.0
40perc_2repeat	0.35	0.1716	0.8227	0.012	0.0008	0.0	0.0	0.0	0.822	0.6502	0.0165	0.0012	0.6935	0.0016	0.0	0.4103	0.0022	0.0
15perc_5repeat	0.35	0.1758	0.8223	0.0124	0.0009	0.0	0.0	0.0	0.822	0.7431	0.019	0.0013	0.7726	0.0016	0.0	0.2962	0.003	0.0
30perc_2repeat	0.35	0.1746	0.8218	0.013	0.0009	0.0	0.0	0.0	0.822	0.6929	0.0193	0.0014	0.7275	0.0018	0.0	0.3553	0.0027	0.0
100perc_5repeat	0.3	0.8002	0.1801	0.011	0.0008	0.1789	0.9979	0.3033	0.1789	0.2839	0.0165	0.0012	0.5863	0.0038	0.0	0.8438	0.0023	0.0
90perc_5repeat	0.3	0.7904	0.1778	0.0114	0.0008	0.1774	0.9997	0.3013	0.1785	0.342	0.0144	0.001	0.5245	0.0024	0.0	0.7591	0.0023	0.0
30perc_10repeat	0.35	0.1718	0.8217	0.0115	0.0008	0.0	0.0	0.0	0.822	0.6476	0.0129	0.0009	0.668	0.0012	0.0	0.3682	0.0016	0.0
60perc_10repeat	0.3	0.4937	0.1938	0.0587	0.0042	0.1802	0.9844	0.3046	0.1837	0.4718	0.0085	0.0006	0.5034	0.001	0.0	0.56	0.0012	0.0
70perc_10repeat	0.3	0.7302	0.1778	0.0117	0.0008	0.1778	1.0	0.3019	0.1759	0.4157	0.0107	0.0008	0.4672	0.001	0.0	0.6284	0.0014	0.0
40perc_5repeat	0.35	0.1673	0.8221	0.0118	0.0008	0.0	0.0	0.0	0.822	0.6096	0.0131	0.0009	0.6371	0.0014	0.0	0.4215	0.0016	0.0
5perc_10repeat	0.35	0.1774	0.8217	0.0115	0.0008	0.0	0.0	0.0	0.8206	0.7949	0.0196	0.0014	0.8311	0.0018	0.0	0.2703	0.0045	0.0
60perc_2repeat	0.35	0.1644	0.8217	0.0124	0.0009	0.0444	0.001	0.002	0.822	0.5645	0.014	0.001	0.6441	0.0015	0.0	0.5323	0.0023	0.0
90perc_10repeat	0.3	0.8025	0.1792	0.0099	0.0007	0.1792	1.0	0.3039	0.1798	0.2956	0.0155	0.0011	0.4379	0.0022	0.0	0.7758	0.0018	0.0
15perc_10repeat	0.35	0.1767	0.8213	0.0113	0.0008	0.0	0.0	0.0	0.8192	0.7372	0.0162	0.0011	0.764	0.0014	0.0	0.2977	0.0027	0.0
100perc_10repeat	0.3	0.8091	0.1788	0.0103	0.0007	0.1787	1.0	0.3033	0.1785	0.2351	0.0195	0.0014	0.4803	0.0042	0.0	0.8503	0.0021	0.0
70perc_2repeat	0.35	0.1578	0.8204	0.0122	0.0009	0.3545	0.0262	0.0487	0.8207	0.5216	0.0126	0.0009	0.6362	0.0015	0.0	0.598	0.0023	0.0
50perc_2repeat	0.35	0.1687	0.8226	0.0117	0.0008	0.003	0.0001	0.0001	0.822	0.6083	0.0148	0.001	0.6675	0.0015	0.0	0.4736	0.0022	0.0
60perc_5repeat	0.35	0.1766	0.7624	0.1343	0.0095	0.3746	0.2059	0.2657	0.8127	0.5032	0.0098	0.0007	0.5559	0.0011	0.0	0.5496	0.0015	0.0
80perc_2repeat	0.35	0.1713	0.7884	0.0847	0.006	0.4386	0.2128	0.2866	0.8101	0.4802	0.0108	0.0008	0.6427	0.0016	0.0	0.6713	0.0021	0.0
5perc_2repeat	0.4	0.1758	0.8233	0.0135	0.001	0.0	0.0	0.0	0.8226	0.8002	0.0202	0.0014	0.8386	0.0015	0.0	0.2765	0.0044	0.0
30perc_5repeat	0.35	0.173	0.8215	0.0113	0.0008	0.0	0.0	0.0	0.822	0.6625	0.0145	0.001	0.6884	0.0013	0.0	0.3628	0.002	0.0
90perc_2repeat	0.35	0.3715	0.5502	0.1837	0.013	0.2761	0.668	0.3907	0.5556	0.4381	0.0084	0.0006	0.6567	0.0021	0.0	0.7348	0.0021	0.0
70perc_5repeat	0.35	0.6311	0.1868	0.0316	0.0022	0.1778	0.9886	0.3013	0.1837	0.4482	0.0103	0.0007	0.5274	0.0011	0.0	0.6193	0.0014	0.0
15perc_2repeat	0.4	0.1743	0.8241	0.0142	0.001	0.0	0.0	0.0	0.8257	0.7559	0.0186	0.0013	0.789	0.0017	0.0	0.2994	0.0032	0.0
100perc_2repeat	0.35	0.4661	0.4744	0.1781	0.0126	0.2425	0.7525	0.3667	0.4798	0.3924	0.0075	0.0005	0.7066	0.0029	0.0	0.8141	0.0022	0.0
80perc_5repeat	0.35	0.7522	0.1793	0.0127	0.0009	0.1788	0.9995	0.3033	0.178	0.3948	0.0113	0.0008	0.5181	0.0012	0.0	0.6931	0.0017	0.0
40perc_10repeat	0.35	0.1638	0.8222	0.0126	0.0009	0.0	0.0	0.0	0.822	0.589	0.0095	0.0007	0.6092	0.001	0.0	0.4289	0.0011	0.0
50perc_10repeat	0.35	0.151	0.8228	0.0125	0.0009	0.039	0.001	0.002	0.8242	0.5302	0.0078	0.0006	0.5533	0.0008	0.0	0.4921	0.001	0.0
5perc_5repeat	0.4	0.177	0.8221	0.0129	0.0009	0.0	0.0	0.0	0.8226	0.797	0.0187	0.0013	0.8325	0.0015	0.0	0.2735	0.0037	0.0
30perc_2repeat	0.4	0.1741	0.8225	0.0128	0.0009	0.0	0.0	0.0	0.8226	0.6945	0.0165	0.0012	0.7299	0.0014	0.0	0.3501	0.0025	0.0
90perc_5repeat	0.35	0.7848	0.1789	0.0124	0.0009	0.1783	0.9997	0.3026	0.1808	0.3419	0.0132	0.0009	0.5292	0.0019	0.0	0.7642	0.0019	0.0
100perc_5repeat	0.35	0.7966	0.1802	0.013	0.0009	0.1783	0.9972	0.3025	0.178	0.285	0.0146	0.001	0.5842	0.0033	0.0	0.8417	0.002	0.0
60perc_10repeat	0.35	0.4743	0.1988	0.065	0.0046	0.1807	0.9781	0.305	0.1864	0.4723	0.0087	0.0006	0.5045	0.0009	0.0	0.5595	0.001	0.0
15perc_5repeat	0.4	0.1759	0.8223	0.0133	0.0009	0.0	0.0	0.0	0.8226	0.7436	0.0159	0.0011	0.7755	0.0014	0.0	0.2959	0.0026	0.0
70perc_10repeat	0.35	0.7272	0.1786	0.0119	0.0008	0.1786	1.0	0.3031	0.1808	0.4133	0.0093	0.0007	0.4667	0.001	0.0	0.6312	0.0012	0.0
80perc_10repeat	0.35	0.7839	0.1772	0.0126	0.0009	0.1772	1.0	0.301	0.178	0.3574	0.0117	0.0008	0.4441	0.0012	0.0	0.7008	0.0014	0.0
30perc_5repeat	0.4	0.1726	0.8223	0.0128	0.0009	0.0	0.0	0.0	0.8226	0.6629	0.0125	0.0009	0.6896	0.0012	0.0	0.3621	0.0017	0.0
90perc_10repeat	0.35	0.8012	0.1787	0.0123	0.0009	0.1787	1.0	0.3032	0.178	0.2968	0.0145	0.001	0.4408	0.0022	0.0	0.776	0.0018	0.0
5perc_10repeat	0.4	0.179	0.8202	0.0128	0.0009	0.0	0.0	0.0	0.8196	0.7979	0.0181	0.0013	0.8342	0.0016	0.0	0.2763	0.004	0.0
100perc_10repeat	0.35	0.8076	0.1789	0.0121	0.0009	0.1789	1.0	0.3035	0.178	0.2351	0.0183	0.0013	0.4883	0.0036	0.0	0.8553	0.002	0.0
15perc_10repeat	0.4	0.176	0.822	0.0138	0.001	0.0	0.0	0.0	0.8226	0.736	0.0165	0.0012	0.7659	0.0012	0.0	0.2972	0.0027	0.0
50perc_5repeat	0.35	0.1595	0.8204	0.0117	0.0008	0.0007	0.0	0.0	0.8192	0.5558	0.0094	0.0007	0.5934	0.0011	0.0	0.4835	0.0014	0.0
50perc_2repeat	0.4	0.169	0.8219	0.0136	0.001	0.0028	0.0	0.0001	0.8196	0.6077	0.0147	0.001	0.6647	0.0014	0.0	0.4702	0.002	0.0
5perc_2repeat	0.45	0.1778	0.8214	0.0144	0.001	0.0	0.0	0.0	0.8194	0.8013	0.017	0.0012	0.8391	0.0014	0.0	0.2757	0.0037	0.0
80perc_5repeat	0.4	0.7452	0.1781	0.0137	0.001	0.1772	0.9989	0.3009	0.1774	0.3946	0.01	0.0007	0.5194	0.0012	0.0	0.6944	0.0014	0.0
15perc_2repeat	0.45	0.1774	0.8212	0.0136	0.001	0.0	0.0	0.0	0.8227	0.7601	0.016	0.0011	0.7936	0.0013	0.0	0.2901	0.0029	0.0
30perc_2repeat	0.45	0.1752	0.8212	0.0138	0.001	0.0	0.0	0.0	0.8227	0.6946	0.0147	0.001	0.7291	0.0014	0.0	0.3565	0.0022	0.0
40perc_2repeat	0.45	0.1721	0.8221	0.0159	0.0011	0.0	0.0	0.0	0.8227	0.6511	0.0134	0.0009	0.6946	0.0013	0.0	0.4084	0.0019	0.0
50perc_2repeat	0.45	0.1693	0.8213	0.0151	0.0011	0.0	0.0	0.0	0.8194	0.6078	0.0129	0.0009	0.6662	0.0012	0.0	0.4684	0.0017	0.0
15perc_5repeat	0.45	0.1761	0.822	0.015	0.0011	0.0	0.0	0.0	0.8227	0.7431	0.0143	0.001	0.7725	0.0013	0.0	0.2936	0.0025	0.0
100perc_5repeat	0.4	0.7884	0.1843	0.0169	0.0012	0.1803	0.9965	0.3053	0.1835	0.2834	0.0136	0.001	0.5863	0.003	0.0	0.8446	0.0018	0.0
40perc_2repeat	0.4	0.1704	0.8238	0.0141	0.001	0.0	0.0	0.0	0.8226	0.6492	0.0157	0.0011	0.6915	0.0013	0.0	0.4125	0.0021	0.0
60perc_2repeat	0.45	0.1624	0.8223	0.0142	0.001	0.0732	0.0026	0.0049	0.8227	0.5645	0.0125	0.0009	0.644	0.0011	0.0	0.5348	0.0018	0.0
40perc_5repeat	0.45	0.1656	0.8235	0.0151	0.0011	0.0	0.0	0.0	0.8227	0.6078	0.0105	0.0007	0.6367	0.001	0.0	0.424	0.0013	0.0
50perc_5repeat	0.45	0.1572	0.8213	0.0136	0.001	0.0028	0.0001	0.0001	0.8227	0.5545	0.0099	0.0007	0.5923	0.001	0.0	0.4867	0.0012	0.0
90perc_10repeat	0.4	0.8015	0.1768	0.012	0.0009	0.1768	1.0	0.3004	0.1774	0.2971	0.0127	0.0009	0.4393	0.0017	0.0	0.7758	0.0015	0.0
70perc_2repeat	0.45	0.1536	0.8219	0.0165	0.0012	0.4561	0.0455	0.0827	0.8214	0.5218	0.0114	0.0008	0.6349	0.0013	0.0	0.6028	0.0019	0.0
100perc_2repeat	0.4	0.3945	0.5429	0.1637	0.0116	0.2638	0.6971	0.3828	0.5589	0.3927	0.0066	0.0005	0.7032	0.0026	0.0	0.812	0.002	0.0
5perc_10repeat	0.45	0.177	0.8222	0.0146	0.001	0.0	0.0	0.0	0.8227	0.7933	0.0167	0.0012	0.8318	0.0013	0.0	0.2718	0.0034	0.0
80perc_2repeat	0.45	0.1511	0.8119	0.0357	0.0025	0.4954	0.2296	0.3138	0.8172	0.4805	0.0097	0.0007	0.6388	0.0013	0.0	0.667	0.0016	0.0
100perc_10repeat	0.4	0.8086	0.1764	0.0133	0.0009	0.1763	1.0	0.2997	0.1761	0.2386	0.0162	0.0011	0.4786	0.0027	0.0	0.8491	0.0017	0.0
15perc_10repeat	0.45	0.1742	0.8237	0.015	0.0011	0.0	0.0	0.0	0.8227	0.7349	0.0143	0.001	0.7628	0.0012	0.0	0.3003	0.0022	0.0
60perc_2repeat	0.4	0.164	0.8214	0.0133	0.0009	0.0558	0.0012	0.0023	0.8226	0.5663	0.0135	0.001	0.6464	0.0013	0.0	0.5316	0.0021	0.0
60perc_5repeat	0.45	0.1649	0.7864	0.0999	0.0071	0.4295	0.1945	0.2677	0.8154	0.5018	0.0091	0.0006	0.5564	0.0009	0.0	0.5515	0.0012	0.0
70perc_2repeat	0.4	0.1567	0.8208	0.0151	0.0011	0.3823	0.032	0.0591	0.8213	0.5227	0.0121	0.0009	0.6361	0.0013	0.0	0.5992	0.0021	0.0
40perc_5repeat	0.4	0.1661	0.8233	0.0133	0.0009	0.0	0.0	0.0	0.8242	0.6073	0.0116	0.0008	0.6362	0.0011	0.0	0.424	0.0013	0.0
30perc_10repeat	0.45	0.1727	0.8209	0.0136	0.001	0.0	0.0	0.0	0.8194	0.6491	0.0105	0.0007	0.6699	0.001	0.0	0.3651	0.0014	0.0
60perc_10repeat	0.4	0.4533	0.202	0.0726	0.0051	0.18	0.974	0.3039	0.1867	0.4726	0.0078	0.0005	0.5064	0.0008	0.0	0.5597	0.001	0.0
70perc_5repeat	0.45	0.5933	0.1962	0.0289	0.002	0.1796	0.9816	0.3036	0.1916	0.4461	0.009	0.0006	0.5291	0.0009	0.0	0.6255	0.0012	0.0
40perc_10repeat	0.45	0.1637	0.8222	0.0147	0.001	0.0	0.0	0.0	0.8211	0.5896	0.0082	0.0006	0.6093	0.0008	0.0	0.4273	0.0009	0.0
30perc_10repeat	0.4	0.1715	0.822	0.014	0.001	0.0	0.0	0.0	0.8226	0.6476	0.0118	0.0008	0.6679	0.001	0.0	0.367	0.0015	0.0
50perc_5repeat	0.4	0.157	0.8219	0.0142	0.001	0.0095	0.0002	0.0004	0.8226	0.5537	0.0097	0.0007	0.5913	0.001	0.0	0.4885	0.0012	0.0
50perc_10repeat	0.45	0.1515	0.8199	0.0157	0.0011	0.0354	0.0009	0.0018	0.8195	0.529	0.0069	0.0005	0.5527	0.0007	0.0	0.4938	0.0008	0.0
60perc_5repeat	0.4	0.1691	0.7734	0.1241	0.0088	0.3898	0.1847	0.2506	0.8131	0.5026	0.0092	0.0006	0.5569	0.0009	0.0	0.5507	0.0013	0.0
80perc_2repeat	0.4	0.161	0.7989	0.0551	0.0039	0.4543	0.2368	0.3113	0.8137	0.4788	0.01	0.0007	0.6383	0.0016	0.0	0.668	0.002	0.0
90perc_2repeat	0.4	0.2909	0.6365	0.1413	0.01	0.3022	0.5833	0.3981	0.6733	0.436	0.0085	0.0006	0.6607	0.0019	0.0	0.7416	0.0019	0.0
70perc_5repeat	0.4	0.6113	0.1906	0.0269	0.0019	0.1789	0.9868	0.3028	0.1862	0.4487	0.0089	0.0006	0.5291	0.0009	0.0	0.6219	0.0013	0.0
60perc_10repeat	0.45	0.4372	0.2139	0.0881	0.0062	0.1837	0.9644	0.3086	0.1882	0.4727	0.0075	0.0005	0.5057	0.0008	0.0	0.5591	0.0008	0.0
70perc_10repeat	0.4	0.7211	0.1788	0.0146	0.001	0.1788	1.0	0.3034	0.1774	0.4132	0.0092	0.0007	0.4673	0.0008	0.0	0.6304	0.0011	0.0
30perc_5repeat	0.45	0.1714	0.823	0.0146	0.001	0.0	0.0	0.0	0.8227	0.6613	0.0121	0.0009	0.687	0.0011	0.0	0.363	0.0015	0.0
40perc_10repeat	0.4	0.1642	0.8216	0.0133	0.0009	0.0	0.0	0.0	0.8196	0.5883	0.0091	0.0006	0.6083	0.0009	0.0	0.4277	0.001	0.0
70perc_10repeat	0.45	0.7157	0.1785	0.0144	0.001	0.1785	1.0	0.3029	0.1773	0.4129	0.0083	0.0006	0.4665	0.0007	0.0	0.6306	0.001	0.0
5perc_5repeat	0.45	0.1773	0.8218	0.0161	0.0011	0.0	0.0	0.0	0.8227	0.7959	0.0186	0.0013	0.8331	0.0013	0.0	0.2709	0.0034	0.0
90perc_5repeat	0.4	0.7818	0.1768	0.0147	0.001	0.1761	0.9991	0.2994	0.1762	0.3407	0.0123	0.0009	0.5285	0.0018	0.0	0.7646	0.0018	0.0
50perc_10repeat	0.4	0.1515	0.8211	0.0117	0.0008	0.0502	0.0022	0.0042	0.8221	0.5283	0.0074	0.0005	0.5506	0.0008	0.0	0.4947	0.0009	0.0
80perc_10repeat	0.4	0.7811	0.1781	0.0133	0.0009	0.1781	1.0	0.3023	0.1774	0.3547	0.0102	0.0007	0.4413	0.001	0.0	0.7027	0.0013	0.0
90perc_2repeat	0.45	0.2492	0.6815	0.1117	0.0079	0.3221	0.5289	0.4004	0.712	0.4369	0.0084	0.0006	0.6574	0.0018	0.0	0.7373	0.0019	0.0
100perc_2repeat	0.45	0.3325	0.6021	0.1382	0.0098	0.2781	0.6437	0.3884	0.6217	0.394	0.0064	0.0004	0.6985	0.0023	0.0	0.8081	0.0018	0.0
5perc_2repeat	0.5	0.1757	0.8235	0.0154	0.0011	0.0	0.0	0.0	0.8235	0.8001	0.0149	0.0011	0.8373	0.0013	0.0	0.2717	0.0032	0.0
15perc_2repeat	0.5	0.1761	0.8223	0.0182	0.0013	0.0	0.0	0.0	0.8235	0.7596	0.0168	0.0012	0.7945	0.0013	0.0	0.2946	0.0028	0.0
90perc_5repeat	0.45	0.7732	0.1793	0.0159	0.0011	0.1781	0.9989	0.3024	0.1806	0.3395	0.0106	0.0008	0.5297	0.0015	0.0	0.7665	0.0015	0.0
30perc_2repeat	0.5	0.1751	0.8214	0.0161	0.0011	0.0	0.0	0.0	0.8199	0.6949	0.0148	0.001	0.7307	0.0013	0.0	0.3519	0.002	0.0
5perc_5repeat	0.5	0.1767	0.8224	0.0168	0.0012	0.0	0.0	0.0	0.8235	0.7959	0.0158	0.0011	0.8332	0.0012	0.0	0.2737	0.0032	0.0
100perc_5repeat	0.45	0.7842	0.1819	0.0183	0.0013	0.1774	0.995	0.3011	0.1809	0.2861	0.0125	0.0009	0.581	0.0027	0.0	0.8402	0.0017	0.0
40perc_2repeat	0.5	0.1716	0.8225	0.0157	0.0011	0.0	0.0	0.0	0.8235	0.6493	0.0129	0.0009	0.6925	0.0012	0.0	0.4081	0.0018	0.0
15perc_5repeat	0.5	0.1767	0.8214	0.0183	0.0013	0.0	0.0	0.0	0.8199	0.7437	0.0146	0.001	0.7745	0.0012	0.0	0.2948	0.0023	0.0
50perc_2repeat	0.5	0.169	0.8214	0.0164	0.0012	0.0	0.0	0.0	0.8199	0.6092	0.0117	0.0008	0.6671	0.0011	0.0	0.4678	0.0016	0.0
90perc_10repeat	0.45	0.7983	0.1778	0.0147	0.001	0.1778	1.0	0.3019	0.1773	0.2964	0.0124	0.0009	0.4407	0.0017	0.0	0.7768	0.0014	0.0
30perc_5repeat	0.5	0.173	0.8218	0.0143	0.001	0.0	0.0	0.0	0.8199	0.6628	0.0099	0.0007	0.6897	0.0009	0.0	0.364	0.0013	0.0
40perc_5repeat	0.5	0.1671	0.822	0.0165	0.0012	0.0	0.0	0.0	0.8217	0.6074	0.0098	0.0007	0.638	0.0009	0.0	0.4231	0.0012	0.0
100perc_10repeat	0.45	0.806	0.1766	0.0155	0.0011	0.1766	1.0	0.3002	0.1773	0.2379	0.0154	0.0011	0.4811	0.0027	0.0	0.8498	0.0016	0.0
70perc_5repeat	0.5	0.5647	0.1995	0.0403	0.0028	0.1771	0.977	0.2999	0.1927	0.4468	0.0079	0.0006	0.5274	0.0008	0.0	0.6229	0.0011	0.0
15perc_10repeat	0.5	0.1773	0.8205	0.0167	0.0012	0.0	0.0	0.0	0.8199	0.737	0.0132	0.0009	0.7644	0.001	0.0	0.2922	0.002	0.0
80perc_5repeat	0.45	0.7326	0.1789	0.0152	0.0011	0.1777	0.9987	0.3017	0.1773	0.3953	0.0089	0.0006	0.5166	0.0011	0.0	0.6907	0.0012	0.0
40perc_10repeat	0.5	0.163	0.8222	0.0164	0.0012	0.0	0.0	0.0	0.8235	0.5889	0.0075	0.0005	0.6086	0.0008	0.0	0.428	0.0008	0.0
50perc_10repeat	0.5	0.1515	0.8198	0.0172	0.0012	0.0352	0.0012	0.0024	0.8199	0.5313	0.0072	0.0005	0.5543	0.0008	0.0	0.4911	0.0007	0.0
100perc_5repeat	0.5	0.7764	0.1826	0.0183	0.0013	0.1765	0.9934	0.2997	0.181	0.2866	0.0101	0.0007	0.5778	0.0021	0.0	0.8398	0.0012	0.0
60perc_10repeat	0.5	0.4201	0.2098	0.0748	0.0053	0.1807	0.9674	0.3045	0.1899	0.4726	0.0066	0.0005	0.5059	0.0006	0.0	0.5584	0.0008	0.0
70perc_10repeat	0.5	0.7123	0.1796	0.0151	0.0011	0.1796	1.0	0.3046	0.1801	0.4117	0.0071	0.0005	0.465	0.0007	0.0	0.6337	0.0009	0.0
80perc_10repeat	0.5	0.7761	0.1783	0.0161	0.0011	0.1783	1.0	0.3027	0.1801	0.3545	0.0086	0.0006	0.4397	0.0009	0.0	0.7047	0.0011	0.0
5perc_10repeat	0.6	0.1753	0.8238	0.0208	0.0015	0.0	0.0	0.0	0.8257	0.7923	0.0133	0.0009	0.8298	0.001	0.0	0.2761	0.0023	0.0
60perc_2repeat	0.5	0.1615	0.8226	0.0152	0.0011	0.0741	0.002	0.0038	0.8235	0.5662	0.0106	0.0007	0.6463	0.001	0.0	0.5318	0.0015	0.0
5perc_2repeat	0.6	0.1767	0.8225	0.0196	0.0014	0.0	0.0	0.0	0.8211	0.8004	0.0128	0.0009	0.8391	0.001	0.0	0.2761	0.0027	0.0
40perc_2repeat	0.6	0.1709	0.823	0.0194	0.0014	0.0	0.0	0.0	0.8211	0.6512	0.012	0.0008	0.6929	0.0009	0.0	0.4066	0.0016	0.0
80perc_2repeat	0.5	0.1477	0.8159	0.025	0.0018	0.4949	0.2374	0.3208	0.8193	0.479	0.0086	0.0006	0.6382	0.0013	0.0	0.6685	0.0017	0.0
15perc_2repeat	0.6	0.1777	0.8207	0.0204	0.0014	0.0	0.0	0.0	0.8211	0.7583	0.0132	0.0009	0.791	0.0011	0.0	0.2914	0.002	0.0
30perc_10repeat	0.5	0.1716	0.8217	0.0152	0.0011	0.0	0.0	0.0	0.8199	0.6479	0.0095	0.0007	0.6686	0.0009	0.0	0.368	0.0012	0.0
70perc_2repeat	0.5	0.1523	0.8226	0.0157	0.0011	0.497	0.0473	0.0864	0.8227	0.5213	0.0099	0.0007	0.636	0.001	0.0	0.6008	0.0015	0.0
90perc_2repeat	0.5	0.2053	0.7347	0.067	0.0047	0.3614	0.4631	0.4059	0.7568	0.4361	0.0075	0.0005	0.6595	0.0016	0.0	0.7402	0.0017	0.0
80perc_10repeat	0.45	0.7789	0.1775	0.0142	0.001	0.1775	1.0	0.3015	0.1789	0.3556	0.0096	0.0007	0.4393	0.0009	0.0	0.7012	0.0012	0.0
30perc_5repeat	0.6	0.1716	0.823	0.0197	0.0014	0.0	0.0	0.0	0.8211	0.6614	0.0099	0.0007	0.6874	0.0008	0.0	0.3645	0.0011	0.0
50perc_5repeat	0.5	0.1548	0.8231	0.0171	0.0012	0.0044	0.0001	0.0003	0.8199	0.5537	0.0097	0.0007	0.591	0.0009	0.0	0.4871	0.0011	0.0
60perc_5repeat	0.5	0.16	0.798	0.0692	0.0049	0.475	0.2112	0.2923	0.8139	0.5012	0.0078	0.0006	0.5546	0.0007	0.0	0.5528	0.0011	0.0
5perc_5repeat	0.6	0.1769	0.8223	0.0194	0.0014	0.0	0.0	0.0	0.8211	0.7956	0.0124	0.0009	0.8315	0.001	0.0	0.2723	0.0024	0.0
