Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_2repeat	0.05	0.3023	0.6786	0.2102	0.0149	0.6647	0.7048	0.6842	0.5241	0.4785	0.0589	0.0042	0.6784	0.0081	0.0	0.6974	0.0077	0.0
100perc_2repeat	0.05	0.3737	0.5936	0.1776	0.0126	0.5264	0.6223	0.5704	0.5172	0.4785	0.0636	0.0045	0.5975	0.0087	0.0	0.62	0.0087	0.0
05perc_2repeat	0.1	0.0737	0.9191	0.0953	0.0067	0.8964	0.9714	0.9324	0.9455	0.4761	0.0442	0.0031	0.8672	0.004	0.0	0.8929	0.0033	0.0
30perc_10repeat	0.05	0.2266	0.7623	0.2097	0.0148	0.7723	0.8141	0.7926	0.9227	0.4802	0.0587	0.0042	0.7645	0.0072	0.0	0.7823	0.0078	0.0
50perc_10repeat	0.05	0.2976	0.6863	0.2122	0.015	0.6419	0.7236	0.6803	0.5239	0.4752	0.0653	0.0046	0.6825	0.0087	0.0	0.7045	0.0085	0.0
15perc_10repeat	0.05	0.1815	0.81	0.2008	0.0142	0.7845	0.8347	0.8088	0.9406	0.4819	0.0628	0.0044	0.8244	0.0084	0.0	0.8339	0.0073	0.0
40perc_10repeat	0.05	0.2503	0.7372	0.2192	0.0155	0.7307	0.7516	0.741	0.9092	0.4888	0.0611	0.0043	0.7324	0.0083	0.0	0.738	0.008	0.0
90perc_2repeat	0.1	0.2496	0.7316	0.2179	0.0154	0.7381	0.7609	0.7493	0.8802	0.484	0.0441	0.0031	0.6477	0.0056	0.0	0.6523	0.0057	0.0
90perc_5repeat	0.1	0.3406	0.6243	0.1927	0.0136	0.6239	0.7346	0.6748	0.5186	0.4744	0.0467	0.0033	0.563	0.0064	0.0	0.6213	0.0053	0.0
90perc_10repeat	0.1	0.3769	0.5727	0.1569	0.0111	0.5436	0.6599	0.5961	0.5168	0.4776	0.0415	0.0029	0.5437	0.0059	0.0	0.5832	0.0057	0.0
05perc_10repeat	0.05	0.1601	0.8327	0.1863	0.0132	0.8262	0.8648	0.8451	0.9423	0.4777	0.059	0.0042	0.8622	0.0083	0.0	0.8748	0.006	0.0
60perc_5repeat	0.05	0.3291	0.6521	0.2038	0.0144	0.6065	0.679	0.6407	0.5207	0.4785	0.0654	0.0046	0.6631	0.0093	0.0	0.689	0.0086	0.0
60perc_5repeat	0.1	0.2069	0.7793	0.2089	0.0148	0.7726	0.8254	0.7981	0.9319	0.4824	0.0423	0.003	0.6805	0.0058	0.0	0.6957	0.0052	0.0
30perc_5repeat	0.1	0.1192	0.8721	0.1591	0.0113	0.8732	0.9124	0.8924	0.9443	0.478	0.0434	0.0031	0.785	0.0043	0.0	0.7974	0.0044	0.0
