Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_75repeat	0.05	0.3275	0.5	0.0276	0.002	0.3593	0.4548	0.4015	0.5169	0.5066	0.0222	0.0016	0.5116	0.0041	0.0	0.4902	0.0046	0.0
60perc_75repeat	0.05	0.3021	0.4968	0.0275	0.0019	0.4472	0.5972	0.5115	0.4789	0.4966	0.0161	0.0011	0.4943	0.0034	0.0	0.505	0.0033	0.0
50perc_50repeat	0.1	0.2621	0.5017	0.0286	0.002	0.4842	0.4786	0.4814	0.5052	0.501	0.0079	0.0006	0.5012	0.0014	0.0	0.4986	0.0015	0.0
40perc_50repeat	0.1	0.2986	0.5016	0.0283	0.002	0.3783	0.4075	0.3924	0.5178	0.5071	0.0177	0.0013	0.5129	0.0026	0.0	0.4936	0.0027	0.0
90perc_50repeat	0.05	0.4183	0.4982	0.0273	0.0019	0.3938	0.5693	0.4656	0.4799	0.4794	0.059	0.0042	0.5087	0.0134	0.0	0.5635	0.0134	0.0
90perc_100repeat	0.05	0.4158	0.4972	0.0271	0.0019	0.3951	0.5746	0.4683	0.4799	0.4781	0.0599	0.0042	0.4927	0.0141	0.0	0.5559	0.0135	0.0
60perc_100repeat	0.05	0.3017	0.4974	0.027	0.0019	0.4515	0.5653	0.502	0.4804	0.4956	0.0146	0.001	0.494	0.0032	0.0	0.5052	0.0031	0.0
15perc_100repeat	0.05	0.414	0.5019	0.027	0.0019	0.3102	0.4118	0.3539	0.5195	0.5222	0.0616	0.0044	0.5519	0.014	0.0	0.4887	0.0148	0.0
40perc_75repeat	0.1	0.295	0.5017	0.0288	0.002	0.4015	0.4091	0.4053	0.5171	0.5065	0.0171	0.0012	0.5136	0.0022	0.0	0.497	0.0025	0.0
15perc_75repeat	0.1	0.3972	0.5009	0.0296	0.0021	0.3357	0.4152	0.3712	0.517	0.5182	0.0454	0.0032	0.574	0.0067	0.0	0.5336	0.0068	0.0
30perc_75repeat	0.1	0.3408	0.5021	0.0296	0.0021	0.328	0.4011	0.3609	0.5179	0.5119	0.0284	0.002	0.5336	0.004	0.0	0.5041	0.0039	0.0
50perc_75repeat	0.1	0.2602	0.4986	0.0268	0.0019	0.4804	0.4849	0.4826	0.4972	0.5007	0.0071	0.0005	0.5009	0.0012	0.0	0.4994	0.0013	0.0
40perc_25repeat	0.05	0.338	0.4998	0.0279	0.002	0.3338	0.4546	0.385	0.5186	0.5078	0.0286	0.002	0.507	0.0058	0.0	0.4888	0.0059	0.0
15perc_100repeat	0.1	0.3996	0.5007	0.0298	0.0021	0.3341	0.4204	0.3723	0.517	0.5182	0.0461	0.0033	0.5736	0.0066	0.0	0.5336	0.0068	0.0
60perc_25repeat	0.05	0.3133	0.4955	0.0268	0.0019	0.445	0.5875	0.5064	0.4796	0.4964	0.0205	0.0015	0.4891	0.0044	0.0	0.5067	0.0043	0.0
60perc_50repeat	0.05	0.3083	0.4957	0.028	0.002	0.4462	0.5886	0.5076	0.4785	0.4969	0.0168	0.0012	0.4908	0.0034	0.0	0.5034	0.0038	0.0
70perc_50repeat	0.05	0.3572	0.4978	0.0275	0.0019	0.4075	0.5783	0.4781	0.4792	0.4896	0.0291	0.0021	0.4922	0.0059	0.0	0.5178	0.0062	0.0
30perc_50repeat	0.05	0.3657	0.5018	0.0275	0.0019	0.2976	0.4121	0.3457	0.5208	0.515	0.0373	0.0026	0.522	0.0072	0.0	0.4793	0.0077	0.0
5perc_100repeat	0.1	0.4233	0.5015	0.0298	0.0021	0.3701	0.4085	0.3884	0.5171	0.5234	0.0583	0.0041	0.6105	0.0089	0.0	0.5646	0.0092	0.0
80perc_75repeat	0.05	0.3919	0.4987	0.0278	0.002	0.3915	0.568	0.4635	0.4802	0.4845	0.0439	0.0031	0.4907	0.0093	0.0	0.5357	0.0088	0.0
90perc_250repeat	0.05	0.4157	0.4983	0.0269	0.0019	0.3991	0.5619	0.4667	0.4815	0.4784	0.0602	0.0043	0.4931	0.0142	0.0	0.5539	0.0136	0.0
40perc_250repeat	0.05	0.312	0.504	0.0269	0.0019	0.3638	0.395	0.3787	0.5213	0.5065	0.0193	0.0014	0.5084	0.0034	0.0	0.4885	0.0038	0.0
5perc_75repeat	0.1	0.4241	0.5013	0.0297	0.0021	0.3664	0.4172	0.3901	0.5167	0.5235	0.0587	0.0042	0.6108	0.0089	0.0	0.5649	0.0091	0.0
15perc_50repeat	0.1	0.3988	0.5012	0.0292	0.0021	0.3358	0.4126	0.3703	0.5179	0.5186	0.0463	0.0033	0.5745	0.0068	0.0	0.5328	0.0068	0.0
5perc_50repeat	0.1	0.4247	0.5009	0.0291	0.0021	0.3585	0.4131	0.3839	0.5176	0.5234	0.059	0.0042	0.6112	0.0089	0.0	0.5646	0.0093	0.0
5perc_100repeat	0.05	0.4291	0.5025	0.0263	0.0019	0.3184	0.4026	0.3556	0.5184	0.5275	0.0766	0.0054	0.579	0.0199	0.0	0.4982	0.0209	0.0
80perc_100repeat	0.05	0.3945	0.4995	0.0276	0.002	0.3852	0.5581	0.4558	0.4805	0.4834	0.0445	0.0031	0.4917	0.0093	0.0	0.5364	0.009	0.0
50perc_100repeat	0.1	0.2578	0.4954	0.0277	0.002	0.4784	0.5322	0.5038	0.4829	0.4999	0.0065	0.0005	0.4966	0.001	0.0	0.4977	0.0011	0.0
70perc_100repeat	0.05	0.3543	0.499	0.028	0.002	0.3917	0.5558	0.4596	0.4795	0.4907	0.0294	0.0021	0.4876	0.0059	0.0	0.5156	0.0056	0.0
30perc_100repeat	0.05	0.3684	0.5026	0.0272	0.0019	0.2927	0.4097	0.3414	0.5212	0.5135	0.0351	0.0025	0.524	0.0071	0.0	0.485	0.007	0.0
80perc_250repeat	0.05	0.3931	0.4976	0.0275	0.0019	0.3826	0.5821	0.4617	0.4788	0.4839	0.045	0.0032	0.4857	0.0095	0.0	0.5347	0.009	0.0
15perc_250repeat	0.05	0.4117	0.5008	0.027	0.0019	0.3033	0.4261	0.3544	0.5187	0.5218	0.061	0.0043	0.552	0.0138	0.0	0.4879	0.0146	0.0
60perc_250repeat	0.05	0.2938	0.4983	0.0273	0.0019	0.448	0.5573	0.4967	0.4813	0.4962	0.0145	0.001	0.4884	0.0029	0.0	0.4997	0.0026	0.0
70perc_250repeat	0.05	0.353	0.4987	0.0272	0.0019	0.3906	0.5715	0.464	0.4804	0.4896	0.0293	0.0021	0.4884	0.0058	0.0	0.5172	0.0055	0.0
30perc_250repeat	0.05	0.3673	0.5	0.0282	0.002	0.295	0.4539	0.3576	0.5195	0.5125	0.0351	0.0025	0.5229	0.0067	0.0	0.4875	0.0071	0.0
5perc_250repeat	0.05	0.4292	0.5026	0.0263	0.0019	0.3184	0.4026	0.3556	0.5195	0.5277	0.0766	0.0054	0.5791	0.02	0.0	0.4967	0.0211	0.0
40perc_100repeat	0.1	0.2924	0.5028	0.0278	0.002	0.4076	0.3996	0.4035	0.5179	0.5058	0.0158	0.0011	0.5126	0.0022	0.0	0.4977	0.0022	0.0
30perc_100repeat	0.1	0.338	0.5033	0.0303	0.0021	0.3407	0.4056	0.3703	0.5179	0.5109	0.0272	0.0019	0.5313	0.0039	0.0	0.5044	0.0038	0.0
70perc_25repeat	0.1	0.3304	0.5003	0.0309	0.0022	0.4415	0.6088	0.5119	0.4822	0.4909	0.0244	0.0017	0.5081	0.0034	0.0	0.5298	0.0035	0.0
60perc_50repeat	0.1	0.2863	0.4989	0.0299	0.0021	0.4755	0.5824	0.5235	0.4823	0.4954	0.0144	0.001	0.4979	0.002	0.0	0.51	0.0021	0.0
80perc_25repeat	0.1	0.3739	0.4991	0.0291	0.0021	0.4299	0.6183	0.5072	0.4821	0.4855	0.0347	0.0025	0.5231	0.0049	0.0	0.5539	0.0051	0.0
100perc_250repeat	0.05	0.4389	0.4992	0.0278	0.002	0.4258	0.574	0.4889	0.4856	0.4709	0.0813	0.0057	0.5413	0.023	0.0	0.6031	0.022	0.0
30perc_250repeat	0.1	0.3361	0.5014	0.0289	0.002	0.3235	0.4231	0.3666	0.5171	0.5109	0.0279	0.002	0.5294	0.0039	0.0	0.5034	0.0038	0.0
90perc_25repeat	0.1	0.4059	0.5016	0.0304	0.0022	0.4445	0.5806	0.5035	0.4839	0.4824	0.0463	0.0033	0.5519	0.0069	0.0	0.5886	0.0069	0.0
50perc_250repeat	0.05	0.2637	0.4975	0.0258	0.0018	0.4777	0.493	0.4852	0.4976	0.5011	0.006	0.0004	0.4962	0.0015	0.0	0.4953	0.0017	0.0
70perc_50repeat	0.1	0.3329	0.5006	0.0292	0.0021	0.418	0.5978	0.492	0.4832	0.4913	0.0256	0.0018	0.5055	0.0036	0.0	0.5268	0.0035	0.0
100perc_25repeat	0.1	0.4316	0.501	0.0295	0.0021	0.4433	0.5891	0.5059	0.4839	0.4762	0.0597	0.0042	0.5926	0.0099	0.0	0.6345	0.0097	0.0
80perc_50repeat	0.1	0.3742	0.5023	0.03	0.0021	0.4184	0.5814	0.4866	0.4839	0.4853	0.0361	0.0026	0.5213	0.0052	0.0	0.5532	0.0053	0.0
5perc_25repeat	0.2	0.3924	0.5117	0.0316	0.0022	0.4683	0.3328	0.389	0.5212	0.523	0.0369	0.0026	0.6161	0.0048	0.0	0.5685	0.005	0.0
60perc_75repeat	0.1	0.2853	0.4968	0.0281	0.002	0.4773	0.6089	0.5351	0.4819	0.4947	0.0135	0.001	0.4962	0.0019	0.0	0.5097	0.002	0.0
5perc_250repeat	0.1	0.4239	0.5012	0.0293	0.0021	0.3603	0.4182	0.3871	0.5166	0.5233	0.0584	0.0041	0.6104	0.0089	0.0	0.5645	0.0092	0.0
90perc_50repeat	0.1	0.4045	0.5029	0.0294	0.0021	0.4333	0.5685	0.4918	0.4848	0.4809	0.048	0.0034	0.5452	0.007	0.0	0.5833	0.0073	0.0
15perc_250repeat	0.1	0.3964	0.5021	0.0302	0.0021	0.3355	0.4071	0.3678	0.5179	0.518	0.0459	0.0032	0.5724	0.0066	0.0	0.5323	0.0067	0.0
40perc_250repeat	0.1	0.2864	0.5012	0.0278	0.002	0.4165	0.4206	0.4185	0.517	0.5056	0.015	0.0011	0.5099	0.0021	0.0	0.4962	0.002	0.0
15perc_25repeat	0.2	0.3575	0.5155	0.0352	0.0025	0.4247	0.3235	0.3672	0.5222	0.5185	0.0298	0.0021	0.5787	0.0038	0.0	0.5373	0.0039	0.0
40perc_25repeat	0.2	0.2779	0.5062	0.0308	0.0022	0.4415	0.3804	0.4087	0.5182	0.5062	0.0136	0.001	0.5143	0.0017	0.0	0.5012	0.0017	0.0
100perc_50repeat	0.1	0.4331	0.5008	0.0293	0.0021	0.4426	0.589	0.5054	0.4841	0.4752	0.0621	0.0044	0.5894	0.0103	0.0	0.6339	0.0099	0.0
30perc_25repeat	0.2	0.3016	0.5127	0.0342	0.0024	0.3958	0.3371	0.3641	0.5208	0.5111	0.0194	0.0014	0.5337	0.0023	0.0	0.5079	0.0024	0.0
90perc_75repeat	0.1	0.4066	0.5014	0.0297	0.0021	0.4274	0.5842	0.4936	0.4839	0.4807	0.0488	0.0034	0.5428	0.0073	0.0	0.584	0.0073	0.0
60perc_100repeat	0.1	0.2815	0.5001	0.029	0.0021	0.4727	0.5948	0.5267	0.4839	0.4952	0.0133	0.0009	0.4967	0.0018	0.0	0.5093	0.0018	0.0
100perc_75repeat	0.1	0.4334	0.501	0.0296	0.0021	0.4381	0.5887	0.5024	0.4839	0.4749	0.0629	0.0045	0.5883	0.0104	0.0	0.6337	0.01	0.0
70perc_75repeat	0.1	0.327	0.5004	0.0293	0.0021	0.4381	0.5993	0.5062	0.4839	0.4909	0.0245	0.0017	0.5031	0.0033	0.0	0.5262	0.0034	0.0
80perc_75repeat	0.1	0.3729	0.5009	0.0299	0.0021	0.4316	0.5865	0.4972	0.4835	0.4856	0.036	0.0025	0.5175	0.0053	0.0	0.5514	0.0052	0.0
50perc_25repeat	0.2	0.2606	0.507	0.0338	0.0024	0.4894	0.4384	0.4625	0.5141	0.502	0.0093	0.0007	0.5063	0.0012	0.0	0.5018	0.0011	0.0
90perc_100repeat	0.1	0.4056	0.5024	0.0318	0.0023	0.4366	0.5816	0.4987	0.4839	0.4805	0.0492	0.0035	0.5432	0.0074	0.0	0.5842	0.0073	0.0
50perc_250repeat	0.1	0.2541	0.4973	0.0257	0.0018	0.4778	0.4967	0.4871	0.4929	0.5	0.0039	0.0003	0.4976	0.0008	0.0	0.4975	0.0007	0.0
70perc_100repeat	0.1	0.3275	0.4999	0.029	0.0021	0.4435	0.611	0.5139	0.4839	0.4909	0.0241	0.0017	0.5026	0.0034	0.0	0.5271	0.0034	0.0
80perc_100repeat	0.1	0.3713	0.5017	0.0306	0.0022	0.4265	0.5972	0.4976	0.4839	0.4845	0.0368	0.0026	0.5171	0.0052	0.0	0.5522	0.0052	0.0
5perc_50repeat	0.2	0.3909	0.5131	0.0329	0.0023	0.4667	0.3224	0.3813	0.5222	0.5232	0.0359	0.0025	0.6156	0.0048	0.0	0.5684	0.0049	0.0
15perc_50repeat	0.2	0.3542	0.5143	0.0364	0.0026	0.427	0.3431	0.3805	0.5205	0.5175	0.0293	0.0021	0.5761	0.0037	0.0	0.5371	0.0037	0.0
