Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_10repeat	0.4	0.3378	0.5412	0.0595	0.0042	0.5347	0.8493	0.6562	0.5162	0.4781	0.0194	0.0014	0.5932	0.0024	0.0	0.6381	0.0025	0.0
100perc_2repeat	0.45	0.2525	0.6279	0.0475	0.0034	0.5956	0.7867	0.6779	0.6348	0.4899	0.0075	0.0005	0.6078	0.0018	0.0	0.628	0.0021	0.0
100perc_5repeat	0.45	0.303	0.5699	0.0639	0.0045	0.5511	0.8431	0.6665	0.5507	0.482	0.0136	0.001	0.5958	0.0021	0.0	0.6346	0.0022	0.0
100perc_10repeat	0.45	0.3356	0.547	0.0628	0.0044	0.534	0.8681	0.6613	0.5191	0.4733	0.0193	0.0014	0.5902	0.0025	0.0	0.647	0.0021	0.0
100perc_2repeat	0.5	0.2344	0.6464	0.0373	0.0026	0.6069	0.7691	0.6785	0.6522	0.4908	0.0063	0.0004	0.6063	0.0017	0.0	0.6246	0.0017	0.0
100perc_5repeat	0.5	0.2831	0.5904	0.0595	0.0042	0.5551	0.8547	0.6731	0.5784	0.4823	0.0132	0.0009	0.5977	0.0017	0.0	0.6356	0.0017	0.0
100perc_2repeat	0.6	0.2203	0.6684	0.0276	0.002	0.625	0.7694	0.6897	0.6691	0.4901	0.0055	0.0004	0.607	0.0012	0.0	0.6286	0.0012	0.0
100perc_10repeat	0.5	0.3002	0.5749	0.0621	0.0044	0.5492	0.8507	0.6675	0.5527	0.4781	0.0177	0.0012	0.5934	0.0021	0.0	0.6384	0.002	0.0
100perc_5repeat	0.6	0.2532	0.6238	0.0473	0.0033	0.5771	0.843	0.6851	0.6255	0.481	0.0106	0.0007	0.598	0.0013	0.0	0.6373	0.0014	0.0
100perc_10repeat	0.6	0.2613	0.6139	0.0561	0.004	0.57	0.8308	0.6761	0.616	0.4802	0.0127	0.0009	0.5982	0.0016	0.0	0.6369	0.0015	0.0
100perc_5repeat	0.7	0.2342	0.6469	0.0341	0.0024	0.594	0.8238	0.6903	0.6487	0.4813	0.0079	0.0006	0.6002	0.0012	0.0	0.6397	0.0011	0.0
100perc_2repeat	0.7	0.2121	0.6818	0.0255	0.0018	0.6407	0.749	0.6906	0.6788	0.4907	0.0042	0.0003	0.6092	0.0009	0.0	0.629	0.001	0.0
100perc_10repeat	0.7	0.2462	0.6305	0.0437	0.0031	0.5774	0.8501	0.6877	0.6294	0.4776	0.0102	0.0007	0.5914	0.0013	0.0	0.6398	0.0012	0.0
100perc_2repeat	0.8	0.2062	0.6841	0.0363	0.0026	0.6478	0.7278	0.6855	0.6836	0.4908	0.003	0.0002	0.6093	0.0007	0.0	0.628	0.0007	0.0
100perc_5repeat	0.8	0.2183	0.6711	0.0324	0.0023	0.6181	0.8049	0.6992	0.6711	0.4812	0.0068	0.0005	0.5983	0.0007	0.0	0.6376	0.0008	0.0
100perc_2repeat	0.9	0.2036	0.6897	0.0574	0.0041	0.6549	0.7281	0.6896	0.6948	0.4908	0.0021	0.0001	0.6093	0.0005	0.0	0.6284	0.0005	0.0
100perc_10repeat	0.8	0.2292	0.6541	0.0367	0.0026	0.5994	0.8278	0.6953	0.6528	0.4768	0.0083	0.0006	0.5935	0.0009	0.0	0.6417	0.001	0.0
100perc_5repeat	0.9	0.2105	0.6781	0.0498	0.0035	0.628	0.7885	0.6992	0.6777	0.4815	0.0045	0.0003	0.5988	0.0005	0.0	0.6376	0.0006	0.0
100perc_10repeat	0.9	0.2173	0.6673	0.0514	0.0036	0.6118	0.8109	0.6974	0.6692	0.4773	0.0055	0.0004	0.5937	0.0006	0.0	0.6414	0.0006	0.0


60FL_80DE_2repeat	0.05	0.3901	0.5018	0.0267	0.0019	0.3608	0.4064	0.3822	0.5178	0.4999	0.0437	0.0031	0.5504	0.0129	0.0	0.4983	0.0131	0.0
60FL_70DE_2repeat	0.05	0.3904	0.4979	0.0272	0.0019	0.3955	0.4763	0.4322	0.494	0.5032	0.0447	0.0032	0.532	0.0121	0.0	0.523	0.0115	0.0
60FL_40DE_2repeat	0.05	0.3898	0.5014	0.0286	0.002	0.3826	0.4524	0.4146	0.5133	0.5042	0.0455	0.0032	0.5304	0.0104	0.0	0.5077	0.012	0.0
60FL_90DE_2repeat	0.05	0.4144	0.4985	0.028	0.002	0.3592	0.4484	0.3989	0.517	0.5092	0.0491	0.0035	0.552	0.0138	0.0	0.5291	0.0138	0.0
60FL_80DE_5repeat	0.05	0.3876	0.4999	0.0271	0.0019	0.408	0.4563	0.4308	0.5145	0.5016	0.0312	0.0022	0.5438	0.0098	0.0	0.5223	0.011	0.0
60FL_60DE_2repeat	0.05	0.3987	0.4978	0.0271	0.0019	0.3776	0.4929	0.4276	0.49	0.5013	0.0482	0.0034	0.5382	0.0123	0.0	0.5364	0.0118	0.0
60FL_5DE_5repeat	0.05	0.3638	0.5003	0.0278	0.002	0.3866	0.4846	0.4301	0.5043	0.501	0.0351	0.0025	0.5197	0.0072	0.0	0.5114	0.0081	0.0
60FL_90DE_5repeat	0.05	0.3942	0.4996	0.0278	0.002	0.3913	0.4649	0.4249	0.5006	0.503	0.0364	0.0026	0.547	0.0115	0.0	0.5321	0.0111	0.0
60FL_100DE_5repeat	0.05	0.4201	0.5017	0.0271	0.0019	0.354	0.4136	0.3815	0.5178	0.5053	0.0341	0.0024	0.5742	0.0137	0.0	0.5313	0.0142	0.0
60FL_90DE_10repeat	0.05	0.3754	0.5018	0.0275	0.0019	0.4255	0.4314	0.4285	0.5165	0.5003	0.0261	0.0018	0.5393	0.0096	0.0	0.5222	0.0092	0.0
60FL_60DE_10repeat	0.05	0.3427	0.4985	0.0265	0.0019	0.4201	0.4995	0.4564	0.4917	0.4978	0.025	0.0018	0.5015	0.0067	0.0	0.4968	0.0082	0.0
60FL_50DE_10repeat	0.05	0.3538	0.4996	0.0277	0.002	0.4221	0.4862	0.4519	0.4956	0.4979	0.0245	0.0017	0.5212	0.0078	0.0	0.5195	0.0071	0.0
60FL_5DE_10repeat	0.05	0.3373	0.4981	0.0279	0.002	0.4152	0.4993	0.4534	0.4857	0.4999	0.026	0.0018	0.508	0.0062	0.0	0.5056	0.0061	0.0
60FL_15DE_10repeat	0.05	0.3343	0.4938	0.0272	0.0019	0.4102	0.573	0.4781	0.4789	0.4977	0.0267	0.0019	0.5034	0.006	0.0	0.513	0.0059	0.0
60FL_40DE_10repeat	0.05	0.3455	0.4994	0.028	0.002	0.4103	0.467	0.4368	0.4969	0.5009	0.0252	0.0018	0.5213	0.0064	0.0	0.5132	0.0072	0.0
60FL_30DE_10repeat	0.05	0.3427	0.5001	0.0273	0.0019	0.4264	0.4822	0.4526	0.4951	0.4993	0.0266	0.0019	0.507	0.0069	0.0	0.5101	0.0062	0.0
60FL_80DE_10repeat	0.05	0.3689	0.4985	0.027	0.0019	0.4123	0.4934	0.4492	0.4928	0.4985	0.0247	0.0017	0.5136	0.0095	0.0	0.5103	0.009	0.0
60FL_30DE_2repeat	0.05	0.3866	0.4997	0.0271	0.0019	0.4015	0.4623	0.4298	0.5042	0.5067	0.0422	0.003	0.5387	0.0099	0.0	0.5343	0.0099	0.0
60FL_30DE_5repeat	0.05	0.3572	0.4985	0.0268	0.0019	0.3961	0.4816	0.4346	0.4947	0.502	0.031	0.0022	0.5151	0.0076	0.0	0.5064	0.0088	0.0
60FL_100DE_2repeat	0.05	0.4054	0.5023	0.026	0.0018	0.3405	0.4065	0.3706	0.5194	0.5075	0.0454	0.0032	0.5768	0.0129	0.0	0.528	0.0141	0.0
60FL_50DE_2repeat	0.05	0.4024	0.5	0.0272	0.0019	0.3854	0.4534	0.4166	0.5158	0.4993	0.0442	0.0031	0.5538	0.011	0.0	0.5217	0.0124	0.0
60FL_15DE_2repeat	0.05	0.3835	0.5001	0.0278	0.002	0.404	0.4752	0.4367	0.5098	0.5072	0.0471	0.0033	0.5248	0.0103	0.0	0.5292	0.0094	0.0
60FL_5DE_2repeat	0.05	0.3761	0.5031	0.0277	0.002	0.3782	0.4235	0.3996	0.5193	0.5118	0.0449	0.0032	0.5233	0.0107	0.0	0.5129	0.0106	0.0
60FL_50DE_5repeat	0.05	0.3697	0.5018	0.0269	0.0019	0.3596	0.4443	0.3975	0.5193	0.5056	0.0333	0.0024	0.5218	0.0091	0.0	0.5113	0.0088	0.0
60FL_15DE_5repeat	0.05	0.3395	0.4992	0.0279	0.002	0.3975	0.4763	0.4334	0.4869	0.5034	0.0317	0.0022	0.4986	0.0074	0.0	0.4879	0.0073	0.0
60FL_70DE_5repeat	0.05	0.3802	0.5023	0.0262	0.0019	0.3983	0.4502	0.4226	0.5125	0.5003	0.0297	0.0021	0.5381	0.0102	0.0	0.52	0.0102	0.0
60FL_60DE_5repeat	0.05	0.3596	0.5028	0.0266	0.0019	0.3875	0.3885	0.388	0.5195	0.5038	0.036	0.0025	0.5174	0.0084	0.0	0.4898	0.0092	0.0
60FL_40DE_5repeat	0.05	0.3656	0.498	0.0276	0.002	0.3963	0.4881	0.4374	0.4868	0.501	0.0364	0.0026	0.5237	0.0083	0.0	0.5031	0.0093	0.0
60FL_100DE_10repeat	0.05	0.412	0.4995	0.0262	0.0019	0.3967	0.4655	0.4284	0.5078	0.4993	0.0276	0.002	0.5473	0.0138	0.0	0.5372	0.0147	0.0
60FL_70DE_10repeat	0.05	0.3587	0.5032	0.0278	0.002	0.4075	0.4419	0.424	0.5154	0.4998	0.0273	0.0019	0.5292	0.0085	0.0	0.5209	0.0082	0.0
60FL_5DE_2repeat	0.1	0.3607	0.5046	0.0293	0.0021	0.4366	0.4268	0.4317	0.5178	0.5039	0.0301	0.0021	0.5536	0.0056	0.0	0.5417	0.0054	0.0
60FL_15DE_2repeat	0.1	0.3647	0.5021	0.0298	0.0021	0.4235	0.4446	0.4338	0.5143	0.5052	0.0291	0.0021	0.5471	0.006	0.0	0.5398	0.0064	0.0
60FL_40DE_2repeat	0.1	0.369	0.5063	0.0303	0.0021	0.4373	0.3601	0.395	0.521	0.5066	0.0294	0.0021	0.5684	0.0063	0.0	0.5364	0.0064	0.0
60FL_60DE_2repeat	0.1	0.372	0.504	0.0287	0.002	0.4226	0.3922	0.4068	0.5186	0.5051	0.0322	0.0023	0.5594	0.0067	0.0	0.5317	0.0071	0.0
60FL_70DE_2repeat	0.1	0.3937	0.5005	0.0295	0.0021	0.4092	0.4245	0.4167	0.5173	0.5052	0.0308	0.0022	0.5739	0.0067	0.0	0.5375	0.0078	0.0
60FL_50DE_2repeat	0.1	0.3743	0.5011	0.0305	0.0022	0.4245	0.4458	0.4349	0.5173	0.5061	0.0341	0.0024	0.5588	0.0065	0.0	0.5433	0.0067	0.0
60FL_90DE_2repeat	0.1	0.3929	0.5027	0.0294	0.0021	0.412	0.4003	0.4061	0.5195	0.5058	0.0309	0.0022	0.5743	0.0075	0.0	0.5351	0.0088	0.0
60FL_80DE_2repeat	0.1	0.3958	0.5037	0.0297	0.0021	0.4272	0.4077	0.4172	0.5179	0.5058	0.0311	0.0022	0.5805	0.0079	0.0	0.5642	0.0075	0.0
60FL_30DE_2repeat	0.1	0.36	0.5049	0.0278	0.002	0.374	0.3622	0.368	0.5195	0.5109	0.0293	0.0021	0.5503	0.0059	0.0	0.5189	0.0063	0.0
60FL_100DE_2repeat	0.1	0.4123	0.5072	0.0288	0.002	0.4139	0.3306	0.3676	0.5215	0.5045	0.0337	0.0024	0.6187	0.0098	0.0	0.5573	0.0101	0.0
60FL_5DE_5repeat	0.1	0.3208	0.5013	0.0302	0.0021	0.4455	0.4739	0.4593	0.5002	0.502	0.023	0.0016	0.5199	0.0044	0.0	0.518	0.004	0.0
60FL_15DE_5repeat	0.1	0.3245	0.4979	0.0297	0.0021	0.4252	0.5099	0.4637	0.4923	0.5016	0.0236	0.0017	0.5157	0.0044	0.0	0.5141	0.0041	0.0
60FL_30DE_5repeat	0.1	0.3237	0.5034	0.0296	0.0021	0.4418	0.4459	0.4438	0.5179	0.4997	0.0238	0.0017	0.5229	0.0044	0.0	0.5137	0.0043	0.0
60FL_40DE_5repeat	0.1	0.3346	0.499	0.031	0.0022	0.4493	0.5143	0.4796	0.4866	0.4992	0.0233	0.0016	0.5221	0.0045	0.0	0.5226	0.0051	0.0
60FL_60DE_5repeat	0.1	0.3453	0.4995	0.0304	0.0022	0.47	0.4906	0.4801	0.505	0.4989	0.025	0.0018	0.5377	0.0058	0.0	0.5346	0.0052	0.0
60FL_100DE_5repeat	0.1	0.4154	0.5037	0.0287	0.002	0.4229	0.3781	0.3993	0.5211	0.5001	0.0255	0.0018	0.6172	0.009	0.0	0.5726	0.0093	0.0
60FL_50DE_5repeat	0.1	0.336	0.5011	0.029	0.0021	0.4072	0.4703	0.4365	0.5095	0.5026	0.0247	0.0017	0.5296	0.005	0.0	0.5199	0.005	0.0
60FL_90DE_5repeat	0.1	0.3909	0.5052	0.0294	0.0021	0.4487	0.3674	0.404	0.5197	0.5002	0.0238	0.0017	0.5867	0.0073	0.0	0.549	0.0073	0.0
60FL_80DE_5repeat	0.1	0.3687	0.5046	0.0279	0.002	0.443	0.3771	0.4074	0.5197	0.4991	0.0241	0.0017	0.5637	0.006	0.0	0.5379	0.0065	0.0
