70perc_2repeat	0.1	0.2295	0.6649	0.0615	0.0194	0.6708	0.6697	0.6703	0.7412	0.0046	0.0015	0.573	0.0588	0.0186	0.6836	0.0627	0.0198	0.0	0.0	0.0	0.3819	0.3593
90perc_2repeat	0.1	0.2447	0.6337	0.0601	0.019	0.6838	0.5408	0.604	0.7328	0.0233	0.0074	0.5668	0.0625	0.0198	0.6887	0.0778	0.0246	0.0	0.0	0.0	0.344	0.3642
40perc_10repeat	0.1	0.2478	0.6267	0.083	0.0263	0.6503	0.6942	0.6715	0.7339	0.0215	0.0068	0.5764	0.0554	0.0175	0.6951	0.0469	0.0148	0.0	0.0	0.0	0.3522	0.3585
90perc_5repeat	0.1	0.2427	0.6752	0.0722	0.0228	0.7016	0.6327	0.6654	0.7321	0.022	0.007	0.6022	0.0614	0.0194	0.712	0.0431	0.0136	0.0	0.0	0.0	0.3584	0.3399
30perc_2repeat	0.1	0.2327	0.6447	0.0699	0.0221	0.6475	0.6746	0.6607	0.7357	0.0202	0.0064	0.5742	0.0468	0.0148	0.7198	0.0194	0.0061	0.0	0.0	0.0	0.3344	0.343
100perc_2repeat	0.1	0.2717	0.6229	0.0878	0.0278	0.6084	0.7927	0.6884	0.7389	0.0069	0.0022	0.5412	0.0617	0.0195	0.6955	0.0429	0.0136	0.0	0.0	0.0	0.3577	0.4195
70perc_10repeat	0.1	0.2383	0.6481	0.0606	0.0191	0.6798	0.6055	0.6405	0.7296	0.031	0.0098	0.585	0.0685	0.0217	0.7091	0.0342	0.0108	0.0	0.0	0.0	0.3325	0.3773
80perc_5repeat	0.1	0.2722	0.6295	0.0751	0.0237	0.6694	0.6306	0.6495	0.7419	0.0056	0.0018	0.5431	0.0355	0.0112	0.668	0.0558	0.0176	0.0	0.0	0.0	0.3795	0.4051
30perc_5repeat	0.1	0.2386	0.6549	0.0868	0.0275	0.6854	0.6291	0.6561	0.7357	0.0208	0.0066	0.6121	0.084	0.0266	0.714	0.0503	0.0159	0.0	0.0	0.0	0.329	0.3369
15perc_2repeat	0.1	0.2627	0.643	0.0814	0.0257	0.6837	0.6226	0.6517	0.7339	0.0208	0.0066	0.5896	0.0682	0.0216	0.6975	0.0572	0.0181	0.0	0.0	0.0	0.3405	0.341
30perc_10repeat	0.1	0.2332	0.6598	0.0253	0.008	0.721	0.5174	0.6024	0.7195	0.0296	0.0094	0.5709	0.0436	0.0138	0.6704	0.0614	0.0194	0.0	0.0	0.0	0.3595	0.3779
15perc_10repeat	0.2	0.2216	0.6897	0.0483	0.0153	0.6773	0.7055	0.6911	0.7383	0.0095	0.003	0.6629	0.0509	0.0161	0.7373	0.0163	0.0051	0.0	0.0	0.0	0.3659	0.2448
5perc_5repeat	0.2	0.209	0.6922	0.0498	0.0158	0.6812	0.7023	0.6916	0.7401	0.0045	0.0014	0.672	0.0569	0.018	0.7334	0.0169	0.0053	0.0	0.0	0.0	0.395	0.2352
5perc_2repeat	0.2	0.2176	0.6756	0.0627	0.0198	0.7204	0.5755	0.6399	0.7369	0.0239	0.0076	0.6665	0.0657	0.0208	0.7204	0.0261	0.0082	0.0	0.0	0.0	0.4113	0.2386
15perc_5repeat	0.2	0.2196	0.6766	0.0301	0.0095	0.7112	0.5774	0.6373	0.7389	0.0098	0.0031	0.6299	0.0455	0.0144	0.723	0.0148	0.0047	0.0	0.0	0.0	0.4209	0.2762
100perc_5repeat	0.2	0.2342	0.6634	0.0495	0.0157	0.7135	0.5151	0.5983	0.7373	0.0269	0.0085	0.6323	0.0548	0.0173	0.7209	0.0228	0.0072	0.0	0.0	0.0	0.3344	0.2739
100perc_10repeat	0.2	0.2185	0.6769	0.0449	0.0142	0.6597	0.7129	0.6852	0.7371	0.0092	0.0029	0.6404	0.0504	0.0159	0.724	0.0142	0.0045	0.0	0.0	0.0	0.3541	0.2531
90perc_10repeat	0.2	0.2206	0.6729	0.0724	0.0229	0.6852	0.6559	0.6702	0.7389	0.0089	0.0028	0.6552	0.0735	0.0232	0.7264	0.0214	0.0068	0.0	0.0	0.0	0.4009	0.2508
5perc_10repeat	0.2	0.2275	0.6672	0.0649	0.0205	0.7154	0.5735	0.6366	0.7413	0.0078	0.0025	0.6504	0.0758	0.024	0.7154	0.0185	0.0058	0.0	0.0	0.0	0.4071	0.2641
30perc_5repeat	0.2	0.1999	0.7091	0.0283	0.0089	0.7216	0.6458	0.6816	0.7385	0.0242	0.0076	0.6911	0.0463	0.0146	0.7341	0.0215	0.0068	0.0	0.0	0.0	0.336	0.2214
60perc_10repeat	0.2	0.2064	0.7057	0.0443	0.014	0.7249	0.6227	0.6699	0.7423	0.0038	0.0012	0.6748	0.0568	0.0179	0.7385	0.017	0.0054	0.0	0.0	0.0	0.3826	0.2418
90perc_2repeat	0.2	0.2138	0.6914	0.0559	0.0177	0.7014	0.6598	0.6799	0.7349	0.008	0.0025	0.6699	0.0559	0.0177	0.7235	0.0162	0.0051	0.0	0.0	0.0	0.3756	0.2408
40perc_5repeat	0.2	0.2182	0.6797	0.0325	0.0103	0.7169	0.5868	0.6454	0.7315	0.0238	0.0075	0.65	0.0291	0.0092	0.7215	0.0148	0.0047	0.0	0.0	0.0	0.3879	0.2521
70perc_2repeat	0.2	0.2309	0.6563	0.0385	0.0122	0.7005	0.5631	0.6244	0.7466	0.0072	0.0023	0.6329	0.034	0.0108	0.7248	0.0152	0.0048	0.0	0.0	0.0	0.3335	0.2601
30perc_2repeat	0.2	0.2283	0.6581	0.0645	0.0204	0.6851	0.6307	0.6567	0.7379	0.0098	0.0031	0.6296	0.0729	0.0231	0.7159	0.0235	0.0074	0.0	0.0	0.0	0.3988	0.2811
70perc_5repeat	0.2	0.2243	0.6745	0.0576	0.0182	0.7029	0.5831	0.6374	0.7413	0.0033	0.001	0.6481	0.0578	0.0183	0.7161	0.0257	0.0081	0.0	0.0	0.0	0.3439	0.2589
90perc_5repeat	0.2	0.2275	0.6637	0.0493	0.0156	0.7153	0.5575	0.6266	0.7333	0.024	0.0076	0.6507	0.0523	0.0165	0.6976	0.0328	0.0104	0.0	0.0	0.0	0.3867	0.2549
40perc_2repeat	0.2	0.216	0.6878	0.0421	0.0133	0.7238	0.5832	0.646	0.7367	0.0079	0.0025	0.6617	0.0657	0.0208	0.7304	0.0123	0.0039	0.0	0.0	0.0	0.4129	0.2562
80perc_2repeat	0.2	0.2109	0.6985	0.0484	0.0153	0.7072	0.6653	0.6856	0.7427	0.0063	0.002	0.6818	0.0547	0.0173	0.7367	0.0153	0.0048	0.0	0.0	0.0	0.3971	0.2289
80perc_5repeat	0.2	0.2189	0.6801	0.047	0.0149	0.7111	0.598	0.6497	0.7274	0.0315	0.01	0.6631	0.0447	0.0141	0.7315	0.0122	0.0039	0.0	0.0	0.0	0.3977	0.2391
40perc_10repeat	0.2	0.209	0.6871	0.0565	0.0179	0.7128	0.6234	0.6651	0.7433	0.0075	0.0024	0.6714	0.0611	0.0193	0.7224	0.0315	0.01	0.0	0.0	0.0	0.3639	0.2303
50perc_2repeat	0.2	0.2201	0.685	0.0442	0.014	0.7357	0.5458	0.6267	0.7462	0.0098	0.0031	0.656	0.059	0.0187	0.7228	0.0154	0.0049	0.0	0.0	0.0	0.4042	0.2488
60perc_5repeat	0.2	0.2203	0.674	0.0582	0.0184	0.6949	0.6495	0.6714	0.7425	0.0117	0.0037	0.6466	0.0557	0.0176	0.7293	0.0221	0.007	0.0	0.0	0.0	0.3395	0.2482
80perc_10repeat	0.2	0.217	0.6718	0.0515	0.0163	0.6685	0.6786	0.6735	0.7343	0.027	0.0085	0.6239	0.0661	0.0209	0.7223	0.0243	0.0077	0.0	0.0	0.0	0.3953	0.2714
70perc_10repeat	0.2	0.2105	0.6914	0.0552	0.0174	0.7247	0.6018	0.6576	0.7409	0.0071	0.0022	0.6819	0.0568	0.0179	0.7239	0.0246	0.0078	0.0	0.0	0.0	0.3479	0.2298
5perc_5repeat	0.25	0.2094	0.6839	0.0321	0.0102	0.7304	0.5655	0.6374	0.7394	0.023	0.0073	0.6683	0.0371	0.0117	0.7166	0.0168	0.0053	0.0	0.0	0.0	0.3441	0.2299
40perc_2repeat	0.25	0.2209	0.6742	0.0496	0.0157	0.6847	0.6519	0.6679	0.7398	0.0101	0.0032	0.6497	0.0526	0.0166	0.719	0.0131	0.0041	0.0	0.0	0.0	0.3457	0.2452
40perc_5repeat	0.25	0.2029	0.7176	0.0262	0.0083	0.7136	0.6818	0.6973	0.7411	0.0091	0.0029	0.7025	0.0324	0.0102	0.7319	0.0128	0.0041	0.0	0.0	0.0	0.3944	0.217
50perc_2repeat	0.25	0.2099	0.7038	0.0472	0.0149	0.7043	0.698	0.7011	0.7394	0.0099	0.0031	0.6983	0.051	0.0161	0.7267	0.0225	0.0071	0.0	0.0	0.0	0.3472	0.2172
50perc_10repeat	0.2	0.2352	0.6667	0.0736	0.0233	0.6286	0.7953	0.7022	0.7419	0.0097	0.0031	0.6393	0.0862	0.0273	0.7247	0.0196	0.0062	0.0	0.0	0.0	0.3462	0.2657
60perc_2repeat	0.2	0.2221	0.6733	0.0483	0.0153	0.7091	0.5775	0.6366	0.7403	0.0064	0.002	0.6387	0.0623	0.0197	0.7148	0.0289	0.0091	0.0	0.0	0.0	0.3517	0.2674
70perc_10repeat	0.25	0.2173	0.682	0.0595	0.0188	0.695	0.6378	0.6652	0.7383	0.0138	0.0044	0.6636	0.065	0.0206	0.7252	0.0138	0.0044	0.0	0.0	0.0	0.4026	0.2441
60perc_5repeat	0.25	0.2169	0.6894	0.0552	0.0174	0.7269	0.5857	0.6487	0.7348	0.0264	0.0083	0.6711	0.0623	0.0197	0.721	0.019	0.006	0.0	0.0	0.0	0.402	0.2466
50perc_5repeat	0.2	0.2264	0.6638	0.0542	0.0171	0.6796	0.6507	0.6648	0.7343	0.0252	0.008	0.6325	0.0554	0.0175	0.7171	0.0152	0.0048	0.0	0.0	0.0	0.3568	0.2694
40perc_10repeat	0.25	0.2133	0.6839	0.0625	0.0198	0.7002	0.6252	0.6606	0.7314	0.0277	0.0087	0.6717	0.0687	0.0217	0.7293	0.0153	0.0048	0.0	0.0	0.0	0.3785	0.2368
15perc_2repeat	0.25	0.2074	0.6997	0.0452	0.0143	0.7161	0.6363	0.6739	0.7452	0.0076	0.0024	0.6851	0.0486	0.0154	0.7302	0.0175	0.0055	0.0	0.0	0.0	0.3363	0.2235
60perc_2repeat	0.25	0.218	0.6911	0.047	0.0149	0.7279	0.5694	0.6389	0.7413	0.0132	0.0042	0.6722	0.053	0.0168	0.7297	0.0141	0.0045	0.0	0.0	0.0	0.3436	0.2432
50perc_5repeat	0.25	0.2121	0.6941	0.0384	0.0121	0.7148	0.6326	0.6712	0.7387	0.0065	0.0021	0.6734	0.0572	0.0181	0.7284	0.0175	0.0055	0.0	0.0	0.0	0.4352	0.2314
50perc_10repeat	0.25	0.2183	0.6812	0.0543	0.0172	0.7161	0.5927	0.6486	0.7305	0.0255	0.0081	0.6675	0.0557	0.0176	0.7284	0.0113	0.0036	0.0	0.0	0.0	0.4063	0.2437
70perc_2repeat	0.25	0.2145	0.6905	0.0379	0.012	0.7059	0.6355	0.6689	0.7413	0.0111	0.0035	0.6667	0.0473	0.015	0.7417	0.0089	0.0028	0.0	0.0	0.0	0.373	0.2371
100perc_2repeat	0.2	0.2296	0.6371	0.0654	0.0207	0.6472	0.6695	0.6581	0.7456	0.0102	0.0032	0.6109	0.0711	0.0225	0.719	0.0293	0.0093	0.0	0.0	0.0	0.3684	0.279
15perc_2repeat	0.2	0.2126	0.6947	0.0528	0.0167	0.6678	0.7473	0.7053	0.7401	0.0075	0.0024	0.6686	0.0656	0.0208	0.7351	0.012	0.0038	0.0	0.0	0.0	0.3727	0.2399
70perc_5repeat	0.25	0.2187	0.686	0.0348	0.011	0.7239	0.5658	0.6352	0.7314	0.0255	0.0081	0.6476	0.0526	0.0166	0.722	0.0173	0.0055	0.0	0.0	0.0	0.3858	0.2595
30perc_2repeat	0.25	0.2126	0.6989	0.0467	0.0148	0.7144	0.6454	0.6781	0.7372	0.0102	0.0032	0.6861	0.0464	0.0147	0.7292	0.0175	0.0055	0.0	0.0	0.0	0.3532	0.2238
30perc_10repeat	0.2	0.2094	0.6959	0.0492	0.0155	0.7056	0.6479	0.6756	0.7464	0.0067	0.0021	0.6663	0.0773	0.0245	0.7178	0.0313	0.0099	0.0	0.0	0.0	0.3593	0.2449
80perc_10repeat	0.25	0.2026	0.7183	0.0287	0.0091	0.703	0.7227	0.7127	0.7439	0.0053	0.0017	0.7028	0.0443	0.014	0.7377	0.012	0.0038	0.0	0.0	0.0	0.3728	0.2135
80perc_5repeat	0.25	0.2021	0.7078	0.0196	0.0062	0.7254	0.6299	0.6743	0.7411	0.0071	0.0023	0.6966	0.0288	0.0091	0.7344	0.0162	0.0051	0.0	0.0	0.0	0.3751	0.2115
90perc_5repeat	0.25	0.2166	0.6893	0.0541	0.0171	0.6921	0.6798	0.6859	0.7363	0.0075	0.0024	0.6774	0.066	0.0209	0.7223	0.0214	0.0068	0.0	0.0	0.0	0.3648	0.2322
100perc_2repeat	0.25	0.2124	0.6916	0.0363	0.0115	0.7123	0.6116	0.6581	0.7415	0.0083	0.0026	0.6759	0.0443	0.014	0.7247	0.0162	0.0051	0.0	0.0	0.0	0.3689	0.2272
90perc_2repeat	0.25	0.2021	0.7191	0.0294	0.0093	0.7145	0.673	0.6931	0.7385	0.0107	0.0034	0.7061	0.0434	0.0137	0.7271	0.0144	0.0046	0.0	0.0	0.0	0.3467	0.2155
100perc_5repeat	0.25	0.2047	0.7079	0.0498	0.0157	0.6852	0.7362	0.7098	0.7411	0.0085	0.0027	0.7013	0.0539	0.0171	0.7281	0.0151	0.0048	0.0	0.0	0.0	0.3861	0.2135
90perc_10repeat	0.25	0.2162	0.6831	0.0443	0.014	0.6837	0.6658	0.6747	0.7402	0.0081	0.0026	0.6532	0.062	0.0196	0.7292	0.0259	0.0082	0.0	0.0	0.0	0.3642	0.2541
100perc_10repeat	0.25	0.2154	0.6943	0.0429	0.0136	0.743	0.5398	0.6253	0.7363	0.0082	0.0026	0.6814	0.0435	0.0137	0.7254	0.0069	0.0022	0.0	0.0	0.0	0.4044	0.2327
5perc_10repeat	0.25	0.2123	0.6988	0.0403	0.0128	0.7163	0.6084	0.658	0.74	0.0102	0.0032	0.6762	0.0413	0.0131	0.7321	0.0087	0.0028	0.0	0.0	0.0	0.3794	0.2318
30perc_5repeat	0.25	0.2111	0.6912	0.0517	0.0163	0.7006	0.6664	0.6831	0.7437	0.0087	0.0028	0.6694	0.0585	0.0185	0.7236	0.0257	0.0081	0.0	0.0	0.0	0.347	0.2348
5perc_2repeat	0.25	0.2261	0.6706	0.0598	0.0189	0.7021	0.6091	0.6523	0.7443	0.0107	0.0034	0.6586	0.0594	0.0188	0.7191	0.0223	0.0071	0.0	0.0	0.0	0.3364	0.2472
15perc_10repeat	0.25	0.2172	0.6739	0.0594	0.0188	0.6726	0.687	0.6797	0.7385	0.0098	0.0031	0.6495	0.0854	0.027	0.727	0.0186	0.0059	0.0	0.0	0.0	0.3752	0.2536
30perc_10repeat	0.25	0.2087	0.6898	0.0417	0.0132	0.7274	0.5623	0.6343	0.7409	0.0124	0.0039	0.678	0.0475	0.015	0.725	0.0248	0.0078	0.0	0.0	0.0	0.4093	0.227
60perc_10repeat	0.25	0.2062	0.7039	0.0271	0.0086	0.7259	0.6033	0.6589	0.7267	0.0223	0.007	0.6872	0.0436	0.0138	0.7188	0.0086	0.0027	0.0	0.0	0.0	0.3851	0.2243
15perc_5repeat	0.25	0.2197	0.6566	0.0516	0.0163	0.6625	0.6696	0.666	0.7335	0.0273	0.0086	0.6346	0.0588	0.0186	0.7215	0.0165	0.0052	0.0	0.0	0.0	0.3371	0.2504
80perc_2repeat	0.25	0.2291	0.6573	0.0457	0.0145	0.6568	0.6893	0.6726	0.7432	0.0101	0.0032	0.6379	0.0446	0.0141	0.7178	0.0143	0.0045	0.0	0.0	0.0	0.3985	0.2505
5perc_2repeat	0.3	0.1957	0.7213	0.0398	0.0126	0.7411	0.635	0.684	0.7433	0.0065	0.0021	0.7157	0.0462	0.0146	0.7361	0.0124	0.0039	0.0	0.0	0.0	0.3707	0.2055
15perc_2repeat	0.3	0.2011	0.7168	0.0209	0.0066	0.7158	0.6798	0.6973	0.7403	0.0131	0.0041	0.7021	0.0305	0.0097	0.7291	0.0136	0.0043	0.0	0.0	0.0	0.3747	0.2125
