Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
15perc_10repeat	0.1	0.2573	0.7233	0.0934	0.0132	0.9325	0.3137	0.4694	0.6848	0.607	0.0161	0.0023	0.9362	0.0032	0.0	0.8931	0.0041	0.0
100perc_2repeat	0.05	0.3177	0.6662	0.0794	0.0112	0.903	0.1651	0.2791	0.6234	0.6109	0.0155	0.0022	0.926	0.0046	0.0	0.8841	0.0071	0.0
70perc_2repeat	0.05	0.3368	0.6476	0.0777	0.011	0.8817	0.1386	0.2395	0.6166	0.6149	0.0221	0.0031	0.9295	0.0071	0.0	0.8815	0.0082	0.0
5perc_10repeat	0.1	0.2395	0.7411	0.0854	0.0121	0.939	0.3581	0.5185	0.7651	0.6059	0.0109	0.0015	0.9442	0.0021	0.0	0.9039	0.0034	0.0
90perc_2repeat	0.1	0.2512	0.7294	0.0852	0.0121	0.9375	0.3286	0.4867	0.747	0.6134	0.0157	0.0022	0.9364	0.0028	0.0	0.8924	0.0037	0.0
40perc_10repeat	0.1	0.2219	0.7592	0.0867	0.0123	0.941	0.4096	0.5708	0.7867	0.6058	0.0133	0.0019	0.9434	0.0027	0.0	0.907	0.0037	0.0
30perc_10repeat	0.05	0.3334	0.6535	0.0766	0.0108	0.8913	0.1285	0.2246	0.6183	0.6098	0.0187	0.0026	0.9431	0.005	0.0	0.9001	0.007	0.0
40perc_10repeat	0.05	0.319	0.6664	0.075	0.0106	0.8959	0.1633	0.2762	0.6219	0.6087	0.0211	0.003	0.9395	0.0044	0.0	0.894	0.0074	0.0
90perc_5repeat	0.1	0.2469	0.7335	0.0942	0.0133	0.9307	0.3411	0.4992	0.7447	0.6062	0.0143	0.002	0.9353	0.0027	0.0	0.8912	0.0047	0.0
70perc_10repeat	0.1	0.2513	0.7299	0.0912	0.0129	0.9314	0.33	0.4873	0.7568	0.606	0.0128	0.0018	0.9326	0.0033	0.0	0.8848	0.005	0.0
5perc_10repeat	0.05	0.3149	0.6691	0.0754	0.0107	0.9083	0.1686	0.2844	0.6231	0.6081	0.0142	0.002	0.9357	0.0051	0.0	0.8943	0.0075	0.0
90perc_10repeat	0.1	0.26	0.7214	0.0976	0.0138	0.9274	0.3086	0.4631	0.6824	0.61	0.0139	0.002	0.9358	0.0032	0.0	0.8907	0.0041	0.0
60perc_5repeat	0.05	0.3205	0.6649	0.0799	0.0113	0.8842	0.1598	0.2707	0.6195	0.6091	0.0214	0.003	0.9312	0.0049	0.0	0.8802	0.0084	0.0
70perc_2repeat	0.1	0.217	0.7644	0.0804	0.0114	0.9407	0.4227	0.5833	0.7906	0.6061	0.0136	0.0019	0.9423	0.0031	0.0	0.9045	0.0051	0.0
60perc_2repeat	0.1	0.2512	0.7308	0.0888	0.0126	0.9347	0.3331	0.4912	0.7424	0.6102	0.0148	0.0021	0.9378	0.0035	0.0	0.892	0.0051	0.0
30perc_2repeat	0.1	0.2476	0.7338	0.0867	0.0123	0.943	0.34	0.4997	0.715	0.6095	0.013	0.0018	0.9424	0.0025	0.0	0.8993	0.0038	0.0
50perc_5repeat	0.1	0.2537	0.7271	0.0874	0.0124	0.9268	0.322	0.4779	0.7247	0.6072	0.0151	0.0021	0.937	0.0037	0.0	0.8922	0.0051	0.0
40perc_5repeat	0.1	0.234	0.7469	0.0823	0.0116	0.9374	0.3745	0.5352	0.7725	0.6084	0.0112	0.0016	0.9409	0.0031	0.0	0.8996	0.0047	0.0
70perc_5repeat	0.05	0.3126	0.6714	0.0857	0.0121	0.8948	0.1771	0.2956	0.6222	0.6042	0.0217	0.0031	0.9292	0.0047	0.0	0.8804	0.0091	0.0
50perc_2repeat	0.05	0.3273	0.6571	0.0681	0.0096	0.8812	0.136	0.2356	0.6191	0.6093	0.0199	0.0028	0.9294	0.0048	0.0	0.8778	0.0079	0.0
30perc_5repeat	0.1	0.2525	0.7284	0.0844	0.0119	0.9293	0.3251	0.4817	0.7294	0.6093	0.0125	0.0018	0.9448	0.0024	0.0	0.9003	0.0042	0.0
60perc_2repeat	0.05	0.3265	0.6572	0.0672	0.0095	0.8916	0.1472	0.2527	0.6216	0.6066	0.0219	0.0031	0.9286	0.006	0.0	0.883	0.0071	0.0
90perc_5repeat	0.05	0.3191	0.6668	0.0844	0.0119	0.8956	0.1693	0.2848	0.6175	0.6097	0.0262	0.0037	0.934	0.0044	0.0	0.8812	0.0074	0.0
15perc_5repeat	0.1	0.2375	0.7445	0.0912	0.0129	0.9399	0.3696	0.5305	0.7688	0.6065	0.0104	0.0015	0.9391	0.0029	0.0	0.8983	0.0038	0.0
5perc_2repeat	0.05	0.3174	0.6677	0.0797	0.0113	0.8793	0.1669	0.2806	0.6222	0.6091	0.0218	0.0031	0.9364	0.0055	0.0	0.8883	0.0111	0.0
60perc_10repeat	0.05	0.3171	0.6676	0.0785	0.0111	0.8988	0.1675	0.2824	0.6201	0.6084	0.0187	0.0026	0.9328	0.0051	0.0	0.8848	0.0088	0.0
