Accuracy	0.1	0.5	0.6	0.9

original	0.5044	0.5732	0.5953	0.6509
60perc_10repeat	0.5046	0.5513	0.5509	0.5798
60perc_2repeat	0.5056	0.5543	0.5663	0.606
60perc_5repeat	0.5007	0.5492	0.5602	0.5926
100perc_10repeat	0.5068	0.5237	0.5236	0.5323
100perc_2repeat	0.5013	0.5378	0.5451	0.5484
100perc_5repeat	0.5041	0.5297	0.532	0.5266
