Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
0.9train_90perc_2repeat	0.9	0.2023	0.0238	0.0017	0.0	0.0	0.0	0.2021	0.4946	0.0063	0.0004	0.5836	0.0006	0.0	0.5963	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2023	0.0248	0.0018	0.0	0.0	0.0	0.201	0.4937	0.0066	0.0005	0.5833	0.0006	0.0	0.5972	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2042	0.0244	0.0017	0.0	0.0	0.0	0.2054	0.4945	0.0059	0.0004	0.5838	0.0006	0.0	0.5964	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2002	0.0236	0.0017	0.0	0.0	0.0	0.2027	0.4941	0.0066	0.0005	0.5828	0.0006	0.0	0.5964	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2013	0.0218	0.0015	0.0	0.0	0.0	0.1994	0.4946	0.0055	0.0004	0.5843	0.0006	0.0	0.5963	0.0006	0.0
0.9train_90perc_2repeat	0.9	0.203	0.022	0.0016	0.0	0.0	0.0	0.2019	0.4941	0.0062	0.0004	0.584	0.0006	0.0	0.597	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2019	0.0244	0.0017	0.0	0.0	0.0	0.2007	0.4948	0.0062	0.0004	0.5843	0.0006	0.0	0.5958	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2002	0.0243	0.0017	0.0	0.0	0.0	0.1999	0.4952	0.0062	0.0004	0.5837	0.0006	0.0	0.5955	0.0006	0.0
0.9train_90perc_2repeat	0.9	0.2015	0.0245	0.0017	0.0	0.0	0.0	0.2015	0.4939	0.0062	0.0004	0.5842	0.0006	0.0	0.5966	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2046	0.0245	0.0017	0.0	0.0	0.0	0.2024	0.4945	0.0062	0.0004	0.5853	0.0006	0.0	0.5978	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2032	0.0256	0.0018	0.0	0.0	0.0	0.2016	0.4945	0.0057	0.0004	0.5838	0.0005	0.0	0.5964	0.0006	0.0
0.9train_90perc_2repeat	0.9	0.2028	0.023	0.0016	0.0	0.0	0.0	0.2023	0.495	0.0059	0.0004	0.5852	0.0006	0.0	0.597	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2012	0.025	0.0018	0.0	0.0	0.0	0.1998	0.4945	0.0057	0.0004	0.5839	0.0006	0.0	0.5965	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2033	0.0236	0.0017	0.0	0.0	0.0	0.2006	0.494	0.0064	0.0004	0.5842	0.0006	0.0	0.5972	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2026	0.0246	0.0017	0.0	0.0	0.0	0.2003	0.4951	0.0061	0.0004	0.5845	0.0006	0.0	0.5961	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2003	0.0265	0.0019	0.0	0.0	0.0	0.1973	0.4951	0.0061	0.0004	0.5842	0.0006	0.0	0.5956	0.0007	0.0
