Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
50perc_5repeat	0.4	0.0959	0.9133	0.108	0.0076	0.9085	0.9423	0.9251	0.9452	0.4975	0.0086	0.0006	0.5656	0.001	0.0	0.5679	0.0011	0.0
05perc_5repeat	0.7	0.0439	0.9486	0.0094	0.0007	0.9291	0.9762	0.9521	0.9483	0.4815	0.0082	0.0006	0.8385	0.0009	0.0	0.8469	0.0008	0.0
60perc_5repeat	0.4	0.0713	0.9432	0.0423	0.003	0.9301	0.9661	0.9477	0.948	0.4995	0.0083	0.0006	0.58	0.0009	0.0	0.5788	0.001	0.0
70perc_5repeat	0.4	0.0569	0.9492	0.0073	0.0005	0.9343	0.9714	0.9525	0.9495	0.503	0.0081	0.0006	0.6221	0.0011	0.0	0.6195	0.0012	0.0
15perc_2repeat	0.7	0.045	0.9488	0.0096	0.0007	0.9283	0.9765	0.9518	0.9486	0.4828	0.0091	0.0006	0.7596	0.0011	0.0	0.7733	0.001	0.0
60perc_10repeat	0.5	0.0878	0.9343	0.0588	0.0042	0.9262	0.9523	0.9391	0.9457	0.5014	0.0059	0.0004	0.5513	0.0007	0.0	0.5498	0.0007	0.0
100perc_2repeat	0.5	0.0439	0.9501	0.0065	0.0005	0.9347	0.9726	0.9533	0.9497	0.506	0.0051	0.0004	0.9072	0.0007	0.0	0.9059	0.0008	0.0
30perc_10repeat	0.4	0.1051	0.8928	0.1322	0.0093	0.881	0.9455	0.9121	0.9409	0.4898	0.0095	0.0007	0.586	0.0019	0.0	0.6033	0.0017	0.0
40perc_10repeat	0.4	0.1591	0.8284	0.1828	0.0129	0.8372	0.9014	0.8681	0.9352	0.4948	0.0079	0.0006	0.5469	0.0012	0.0	0.5542	0.0012	0.0
70perc_10repeat	0.5	0.0626	0.9497	0.0078	0.0006	0.9381	0.9676	0.9526	0.9506	0.5057	0.0067	0.0005	0.5978	0.001	0.0	0.5912	0.0011	0.0
30perc_2repeat	0.7	0.0496	0.9492	0.0105	0.0007	0.9304	0.9751	0.9522	0.9495	0.4889	0.009	0.0006	0.6706	0.0011	0.0	0.684	0.0011	0.0
90perc_5repeat	0.5	0.0424	0.9519	0.0071	0.0005	0.9375	0.9725	0.9547	0.9523	0.511	0.009	0.0006	0.7866	0.001	0.0	0.7788	0.0011	0.0
100perc_5repeat	0.5	0.0428	0.9517	0.0064	0.0005	0.9377	0.972	0.9545	0.9523	0.5136	0.01	0.0007	0.9074	0.0008	0.0	0.903	0.0009	0.0
40perc_2repeat	0.7	0.0534	0.949	0.0098	0.0007	0.9307	0.9751	0.9524	0.949	0.491	0.0087	0.0006	0.6406	0.001	0.0	0.6496	0.0009	0.0
50perc_10repeat	0.4	0.1573	0.8306	0.1749	0.0124	0.8526	0.861	0.8568	0.9254	0.4981	0.007	0.0005	0.5351	0.0008	0.0	0.5367	0.0009	0.0
90perc_10repeat	0.5	0.0427	0.952	0.0067	0.0005	0.9378	0.9725	0.9548	0.9521	0.5126	0.01	0.0007	0.7749	0.001	0.0	0.7652	0.0012	0.0
60perc_10repeat	0.4	0.0973	0.9193	0.0925	0.0065	0.921	0.9274	0.9242	0.9433	0.5022	0.0068	0.0005	0.552	0.0008	0.0	0.5487	0.0008	0.0
70perc_10repeat	0.4	0.0648	0.9469	0.0309	0.0022	0.9369	0.9637	0.9501	0.9494	0.5049	0.0073	0.0005	0.5975	0.0011	0.0	0.5912	0.0011	0.0
50perc_2repeat	0.7	0.055	0.9485	0.0098	0.0007	0.9302	0.9744	0.9518	0.9479	0.493	0.0088	0.0006	0.6311	0.0009	0.0	0.6392	0.0008	0.0
15perc_5repeat	0.7	0.0457	0.9496	0.0105	0.0007	0.9298	0.9769	0.9528	0.9508	0.4844	0.0087	0.0006	0.7259	0.0011	0.0	0.7397	0.0011	0.0
60perc_2repeat	0.7	0.0529	0.9498	0.0099	0.0007	0.9333	0.9733	0.9529	0.9495	0.4966	0.0077	0.0005	0.643	0.0008	0.0	0.6474	0.0008	0.0
30perc_5repeat	0.7	0.0589	0.9464	0.011	0.0008	0.9261	0.9753	0.9501	0.9457	0.4901	0.0068	0.0005	0.6146	0.0011	0.0	0.6278	0.001	0.0
15perc_2repeat	0.8	0.0436	0.95	0.0131	0.0009	0.9317	0.9754	0.953	0.9507	0.4832	0.0078	0.0006	0.7642	0.001	0.0	0.7743	0.001	0.0
40perc_5repeat	0.7	0.0681	0.9464	0.0127	0.0009	0.9268	0.9746	0.9501	0.947	0.4939	0.0069	0.0005	0.5765	0.0008	0.0	0.5849	0.0008	0.0
30perc_2repeat	0.8	0.0494	0.9498	0.0137	0.001	0.9305	0.9767	0.9531	0.9507	0.4882	0.0084	0.0006	0.6705	0.001	0.0	0.6847	0.0009	0.0
90perc_2repeat	0.7	0.0428	0.9512	0.0095	0.0007	0.9365	0.9721	0.954	0.9507	0.5043	0.0055	0.0004	0.8096	0.0008	0.0	0.8067	0.0008	0.0
60perc_5repeat	0.7	0.0667	0.9494	0.01	0.0007	0.9344	0.9718	0.9527	0.9497	0.5	0.0063	0.0004	0.5793	0.0007	0.0	0.581	0.0007	0.0
40perc_2repeat	0.8	0.0535	0.9485	0.0123	0.0009	0.9292	0.9751	0.9516	0.9477	0.491	0.0078	0.0005	0.6414	0.0008	0.0	0.65	0.0008	0.0
05perc_5repeat	0.8	0.0435	0.9489	0.0114	0.0008	0.9312	0.9745	0.9524	0.9506	0.4823	0.0073	0.0005	0.8389	0.0007	0.0	0.8469	0.0007	0.0
30perc_5repeat	0.8	0.0572	0.9489	0.0137	0.001	0.9295	0.9762	0.9523	0.9498	0.4909	0.0067	0.0005	0.615	0.0009	0.0	0.6274	0.0009	0.0
90perc_5repeat	0.7	0.0418	0.9531	0.0096	0.0007	0.9396	0.9727	0.9559	0.9537	0.5101	0.0063	0.0004	0.7885	0.0008	0.0	0.7792	0.0009	0.0
05perc_2repeat	0.8	0.0424	0.95	0.0122	0.0009	0.931	0.9763	0.9531	0.9509	0.4812	0.0081	0.0006	0.8512	0.0008	0.0	0.8583	0.0007	0.0
15perc_10repeat	0.7	0.0472	0.9488	0.0102	0.0007	0.9287	0.9763	0.9519	0.9507	0.4844	0.0085	0.0006	0.7099	0.001	0.0	0.7248	0.001	0.0
100perc_5repeat	0.7	0.0421	0.9526	0.0097	0.0007	0.9403	0.9713	0.9555	0.9535	0.5129	0.0056	0.0004	0.9066	0.0006	0.0	0.9033	0.0006	0.0
15perc_2repeat	0.9	0.0436	0.9492	0.0173	0.0012	0.9301	0.9761	0.9525	0.95	0.4841	0.0064	0.0005	0.761	0.0007	0.0	0.7727	0.0007	0.0
60perc_2repeat	0.8	0.052	0.9518	0.0125	0.0009	0.9356	0.9747	0.9548	0.952	0.4951	0.0083	0.0006	0.6429	0.0009	0.0	0.6482	0.0009	0.0
70perc_5repeat	0.7	0.055	0.9521	0.0091	0.0006	0.9385	0.9722	0.955	0.953	0.504	0.006	0.0004	0.6235	0.0007	0.0	0.6182	0.0007	0.0
100perc_10repeat	0.5	0.0426	0.9516	0.0063	0.0004	0.9372	0.9723	0.9544	0.9517	0.5169	0.0125	0.0009	0.9078	0.0009	0.0	0.9032	0.0009	0.0
30perc_10repeat	0.7	0.0646	0.9459	0.0125	0.0009	0.9256	0.9749	0.9496	0.9465	0.4909	0.0058	0.0004	0.5895	0.001	0.0	0.6017	0.0009	0.0
50perc_2repeat	0.8	0.0545	0.9502	0.0118	0.0008	0.9319	0.9753	0.9531	0.9502	0.493	0.0075	0.0005	0.6304	0.0008	0.0	0.6391	0.0007	0.0
40perc_10repeat	0.7	0.0868	0.9328	0.0562	0.004	0.9112	0.9732	0.9412	0.9422	0.4951	0.0049	0.0003	0.5476	0.0007	0.0	0.5549	0.0007	0.0
70perc_2repeat	0.7	0.048	0.951	0.009	0.0006	0.9345	0.9743	0.954	0.9507	0.4991	0.0073	0.0005	0.6783	0.0008	0.0	0.6788	0.0008	0.0
05perc_10repeat	0.7	0.0434	0.9492	0.0101	0.0007	0.9302	0.9762	0.9526	0.949	0.4822	0.0085	0.0006	0.8324	0.0008	0.0	0.841	0.0007	0.0
30perc_2repeat	0.9	0.0491	0.9493	0.0188	0.0013	0.9298	0.9762	0.9525	0.9508	0.4881	0.0069	0.0005	0.673	0.0008	0.0	0.6844	0.0008	0.0
50perc_10repeat	0.7	0.0997	0.9219	0.0602	0.0043	0.902	0.9621	0.931	0.9338	0.4975	0.0047	0.0003	0.5339	0.0006	0.0	0.5385	0.0006	0.0
05perc_2repeat	0.9	0.0434	0.948	0.0188	0.0013	0.9277	0.9757	0.9511	0.9508	0.481	0.0055	0.0004	0.8496	0.0007	0.0	0.8581	0.0005	0.0
100perc_2repeat	0.7	0.0425	0.9523	0.0099	0.0007	0.9375	0.9732	0.955	0.9526	0.5069	0.0031	0.0002	0.9061	0.0005	0.0	0.9042	0.0005	0.0
90perc_2repeat	0.8	0.0415	0.9524	0.0121	0.0009	0.9395	0.972	0.9555	0.9524	0.5042	0.0044	0.0003	0.8079	0.0007	0.0	0.8056	0.0007	0.0
05perc_5repeat	0.9	0.0432	0.9483	0.0198	0.0014	0.9273	0.9775	0.9517	0.9507	0.4814	0.005	0.0004	0.8369	0.0006	0.0	0.8455	0.0005	0.0
05perc_10repeat	0.8	0.0443	0.9478	0.014	0.001	0.9272	0.9761	0.951	0.9474	0.4813	0.0071	0.0005	0.831	0.0007	0.0	0.8419	0.0006	0.0
70perc_10repeat	0.7	0.061	0.9517	0.0089	0.0006	0.9395	0.9701	0.9545	0.9519	0.5053	0.0051	0.0004	0.5991	0.0007	0.0	0.5924	0.0008	0.0
15perc_5repeat	0.9	0.0459	0.9476	0.0195	0.0014	0.9285	0.9752	0.9513	0.9508	0.4846	0.0051	0.0004	0.7266	0.0007	0.0	0.7391	0.0007	0.0
70perc_2repeat	0.8	0.0481	0.9507	0.0129	0.0009	0.9361	0.9715	0.9535	0.9511	0.4995	0.0067	0.0005	0.6782	0.0008	0.0	0.6781	0.0008	0.0
50perc_5repeat	0.7	0.0733	0.9452	0.0137	0.001	0.9272	0.972	0.9491	0.9472	0.4966	0.0067	0.0005	0.5639	0.0008	0.0	0.5704	0.0008	0.0
70perc_5repeat	0.8	0.0556	0.9517	0.0112	0.0008	0.9393	0.9705	0.9547	0.9517	0.5028	0.006	0.0004	0.6233	0.0008	0.0	0.6197	0.0007	0.0
15perc_5repeat	0.8	0.0465	0.9482	0.0126	0.0009	0.9275	0.9771	0.9516	0.9489	0.4845	0.0064	0.0005	0.7267	0.001	0.0	0.7409	0.0008	0.0
30perc_10repeat	0.8	0.0642	0.9467	0.0144	0.001	0.9253	0.9757	0.9498	0.9483	0.4903	0.0057	0.0004	0.5882	0.0009	0.0	0.602	0.0008	0.0
50perc_2repeat	0.9	0.0555	0.9468	0.0183	0.0013	0.9268	0.9744	0.95	0.95	0.4929	0.0068	0.0005	0.6309	0.0007	0.0	0.6385	0.0007	0.0
40perc_2repeat	0.9	0.0529	0.949	0.0181	0.0013	0.927	0.978	0.9518	0.9508	0.4895	0.0067	0.0005	0.6387	0.0008	0.0	0.6519	0.0007	0.0
60perc_5repeat	0.8	0.0652	0.9514	0.013	0.0009	0.9371	0.9718	0.9541	0.9516	0.5001	0.006	0.0004	0.5813	0.0006	0.0	0.58	0.0006	0.0
15perc_10repeat	0.8	0.0473	0.9481	0.0129	0.0009	0.9295	0.9738	0.9511	0.948	0.4847	0.0069	0.0005	0.7105	0.0009	0.0	0.7244	0.0008	0.0
60perc_2repeat	0.9	0.0528	0.9485	0.0185	0.0013	0.9313	0.9726	0.9515	0.9508	0.4949	0.0073	0.0005	0.6419	0.0007	0.0	0.6487	0.0007	0.0
40perc_10repeat	0.8	0.0818	0.9402	0.0202	0.0014	0.9165	0.9753	0.945	0.9426	0.4941	0.005	0.0004	0.5471	0.0006	0.0	0.5556	0.0006	0.0
90perc_5repeat	0.8	0.0417	0.9534	0.0117	0.0008	0.9413	0.9719	0.9564	0.9547	0.5097	0.005	0.0004	0.7867	0.0007	0.0	0.7804	0.0007	0.0
100perc_5repeat	0.8	0.0432	0.9519	0.0125	0.0009	0.9393	0.9701	0.9545	0.953	0.5139	0.0044	0.0003	0.9083	0.0004	0.0	0.9036	0.0005	0.0
40perc_5repeat	0.8	0.0681	0.9461	0.0144	0.001	0.9252	0.9754	0.9496	0.9464	0.493	0.0065	0.0005	0.5768	0.0008	0.0	0.5841	0.0008	0.0
100perc_2repeat	0.8	0.0422	0.953	0.0129	0.0009	0.9401	0.9714	0.9555	0.9538	0.5068	0.0026	0.0002	0.9072	0.0004	0.0	0.9052	0.0004	0.0
90perc_2repeat	0.9	0.0428	0.951	0.0184	0.0013	0.9372	0.971	0.9538	0.9508	0.504	0.0046	0.0003	0.8095	0.0006	0.0	0.8073	0.0006	0.0
30perc_5repeat	0.9	0.0572	0.9479	0.02	0.0014	0.9286	0.9749	0.9512	0.9493	0.489	0.0055	0.0004	0.6141	0.0007	0.0	0.6273	0.0007	0.0
70perc_2repeat	0.9	0.0479	0.9516	0.0164	0.0012	0.9355	0.974	0.9544	0.9518	0.4991	0.0066	0.0005	0.6771	0.0007	0.0	0.6787	0.0007	0.0
50perc_5repeat	0.8	0.073	0.9467	0.0158	0.0011	0.9286	0.9726	0.9501	0.9481	0.4963	0.006	0.0004	0.5654	0.0007	0.0	0.5689	0.0007	0.0
50perc_10repeat	0.8	0.0946	0.934	0.0321	0.0023	0.9153	0.9647	0.9394	0.9389	0.498	0.005	0.0004	0.535	0.0006	0.0	0.5377	0.0005	0.0
50perc_5repeat	0.9	0.073	0.9454	0.0201	0.0014	0.9273	0.9714	0.9488	0.9464	0.4965	0.0055	0.0004	0.5642	0.0007	0.0	0.5699	0.0007	0.0
05perc_10repeat	0.9	0.0434	0.9483	0.0177	0.0013	0.9291	0.9748	0.9514	0.9508	0.4815	0.0052	0.0004	0.831	0.0005	0.0	0.8403	0.0004	0.0
70perc_10repeat	0.8	0.0612	0.9516	0.0106	0.0008	0.9392	0.9699	0.9543	0.9525	0.5053	0.0049	0.0003	0.5985	0.0006	0.0	0.5911	0.0007	0.0
60perc_5repeat	0.9	0.0659	0.951	0.0189	0.0013	0.9352	0.9739	0.9541	0.9513	0.4991	0.0054	0.0004	0.5798	0.0006	0.0	0.5814	0.0006	0.0
90perc_10repeat	0.8	0.0426	0.9527	0.0126	0.0009	0.9414	0.9699	0.9554	0.9523	0.5127	0.0053	0.0004	0.7767	0.0006	0.0	0.7674	0.0006	0.0
100perc_5repeat	0.9	0.0423	0.9532	0.0164	0.0012	0.9413	0.9701	0.9554	0.9511	0.5138	0.0035	0.0002	0.9077	0.0003	0.0	0.9038	0.0003	0.0
15perc_10repeat	0.9	0.0463	0.9495	0.0207	0.0015	0.9283	0.9776	0.9523	0.9513	0.4849	0.0046	0.0003	0.71	0.0006	0.0	0.7241	0.0005	0.0
70perc_5repeat	0.9	0.0551	0.9518	0.0182	0.0013	0.9393	0.9702	0.9545	0.9528	0.5033	0.0052	0.0004	0.6227	0.0006	0.0	0.6202	0.0006	0.0
100perc_2repeat	0.9	0.043	0.9519	0.0177	0.0012	0.9392	0.9698	0.9543	0.9525	0.507	0.0016	0.0001	0.9071	0.0003	0.0	0.905	0.0003	0.0
40perc_5repeat	0.9	0.0689	0.9458	0.0195	0.0014	0.9259	0.9734	0.9491	0.9469	0.4929	0.0062	0.0004	0.576	0.0007	0.0	0.5849	0.0007	0.0
30perc_10repeat	0.9	0.0631	0.948	0.0184	0.0013	0.9283	0.9762	0.9517	0.9498	0.4906	0.0044	0.0003	0.5901	0.0006	0.0	0.6007	0.0006	0.0
70perc_10repeat	0.9	0.0605	0.9532	0.0185	0.0013	0.9411	0.9708	0.9557	0.9564	0.506	0.0048	0.0003	0.5995	0.0005	0.0	0.5919	0.0005	0.0
60perc_10repeat	0.7	0.0804	0.9481	0.011	0.0008	0.9384	0.9644	0.9512	0.9489	0.5018	0.0048	0.0003	0.5532	0.0006	0.0	0.5482	0.0006	0.0
60perc_10repeat	0.9	0.0789	0.9507	0.0152	0.0011	0.9392	0.9674	0.9531	0.95	0.5017	0.0041	0.0003	0.5527	0.0005	0.0	0.5498	0.0005	0.0
40perc_10repeat	0.9	0.0811	0.9439	0.0197	0.0014	0.9233	0.9733	0.9476	0.9438	0.4945	0.0043	0.0003	0.5475	0.0005	0.0	0.5543	0.0006	0.0
90perc_5repeat	0.9	0.0449	0.9497	0.0182	0.0013	0.9362	0.9696	0.9526	0.9508	0.5104	0.0043	0.0003	0.7874	0.0005	0.0	0.7798	0.0006	0.0
90perc_10repeat	0.7	0.0424	0.9531	0.0092	0.0006	0.9409	0.9712	0.9558	0.9534	0.5126	0.006	0.0004	0.7758	0.0008	0.0	0.7677	0.0008	0.0
100perc_10repeat	0.7	0.0424	0.9527	0.0093	0.0007	0.9393	0.9721	0.9554	0.953	0.5167	0.0079	0.0006	0.9083	0.0006	0.0	0.9036	0.0006	0.0
90perc_10repeat	0.9	0.0426	0.953	0.0183	0.0013	0.942	0.9703	0.9559	0.9564	0.513	0.0036	0.0003	0.7773	0.0005	0.0	0.768	0.0005	0.0
100perc_10repeat	0.9	0.0413	0.9545	0.0188	0.0013	0.9426	0.9715	0.9569	0.9562	0.5169	0.004	0.0003	0.9081	0.0003	0.0	0.9032	0.0003	0.0
60perc_10repeat	0.8	0.0805	0.9459	0.0126	0.0009	0.9345	0.9637	0.9489	0.9464	0.5014	0.0046	0.0003	0.5523	0.0005	0.0	0.5499	0.0005	0.0
100perc_10repeat	0.8	0.0409	0.9546	0.0119	0.0008	0.9428	0.9719	0.9571	0.9549	0.5165	0.0056	0.0004	0.9076	0.0004	0.0	0.9026	0.0005	0.0
50perc_10repeat	0.9	0.0929	0.9367	0.0222	0.0016	0.9188	0.9655	0.9416	0.9382	0.4981	0.0044	0.0003	0.5353	0.0005	0.0	0.5377	0.0005	0.0
